Links,Main Heading,Chapter Headings,Description,Contents,Unordered Lists,Ordered Lists,Table Data
https://www.programiz.com/kotlin-programming/while-loop,Kotlin while and do...while Loop (With Examples),Kotlin while Loop$$$Kotlin do...while Loop$$$How while loop works?$$$Flowchart of while Loop$$$Example: Kotlin while Loop$$$Example: Compute sum of Natural Numbers$$$How do...while loop works?$$$Flowchart of do...while Loop$$$Example: Kotlin do...while Loop$$$Table of Contents,,"Loop is used in programming to repeat a specific block of code. In this article, you will learn to create while and do...while loops in Kotlin programming.|||Loop is used in programming to repeat a specific block of code until certain condition is met (test expression is false).|||Loops are what makes computers interesting machines. Imagine you need to print a sentence 50 times on your screen. Well, you can do it by using print statement 50 times (without using loops). How about you need to print a sentence one million times? You need to use loops.|||You will learn about two loops while and do..while in this article with the help of examples.|||If you are familiar with while and do...while loops in Java, you are already familiar with these loops in Kotlin as well.|||The syntax of while loop is:|||The test expression inside the parenthesis is a Boolean expression.|||If the test expression is evaluated to true,|||This process goes on until the test expression is evaluated to false.|||If the test expression is evaluated to false,||||||When you run the program, the output will be:|||Notice, ++i statement inside the while loop. After 5 iterations, variable i will be incremented to 6. Then, the test expression i <= 5 is evaluated to false and the loop terminates.|||If the body of loop has only one statement, it's not necessary to use curly braces { }. ||||||When you run the program, the output will be:|||Here, the variable sum is initialized to 0 and i is initialized to 100. In each iteration of while loop, variable sum is assigned sum + i, and the value of i is decreased by 1 until i is equal to 0. For better visualization,|||To learn more about test expression and how it is evaluated, visit comparison and logical operators.|||The do...while loop is similar to while loop with one key difference. The body of do...while loop is executed once before the test expression is checked.|||Its syntax is:|||The codes inside the body of do construct is executed once (without checking the testExpression). Then, the test expression is checked.|||If the test expression is evaluated to true, codes inside the body of the loop are executed, and test expression is evaluated again. This process goes on until the test expression is evaluated to false.|||When the test expression is evaluated to false, do..while loop terminates.||||||The program below calculates the sum of numbers entered by the user until user enters 0.|||To take input from the user, readline() function is used. Recommended Reading: Kotlin Basic Input|||When you run the program, the output will be something like:","statements inside the while loop are executed.$$$then, the test expression is evaluated again.$$$while loop is terminated.$$$Kotlin while LoopHow while loop works?Flowchart of while LoopExample$$$Kotlin do...while LoopHow do...while loop works?Flowchart of do...while LoopExample$$$How while loop works?$$$Flowchart of while Loop$$$Example$$$How do...while loop works?$$$Flowchart of do...while Loop$$$Example",,
https://www.programiz.com/kotlin-programming/for-loop,Kotlin for Loop (With Examples),Iterating Through an Array$$$Iterating Through a String$$$Example: Iterate Through a Range$$$Example: Different Ways to Iterate Through a Range$$$Table of Contents,,"The for loop in Kotlin iterates through anything that provides an iterator. In this article, you learn to create for loop (with the help of examples).|||There is no traditional for loop in Kotlin unlike Java and other languages.|||In Kotlin, for loop is used to iterate through ranges, arrays, maps and so on (anything that provides an iterator).|||The syntax of for loop in Kotlin is:|||Here, the loop iterates through the range and prints individual item.|||Output|||If the body of the loop contains only one statement (like above example), it's not necessary to use curly braces { }.|||It's possible to iterate through a range using for loop because ranges provides an iterator. To learn more, visit Kotlin iterators.|||Output|||Here's an example to iterate through a String array.||||||Output|||It's possible to iterate through an array with an index. For example,|||Output|||Note: Here, language.indices returns all all indices of each array elements.|||If you want to learn more about arrays, visit Kotlin arrays.|||Output|||Similar like arrays, you can iterate through a String with an index. For example,|||Output|||You will learn to iterate over a map using for loop in Kotin map article.",Kotlin for Loop (Introduction and Example)$$$Example: Different Ways to Iterate Through a Range$$$Iterating Through an Array$$$Iterating Through a String,,
https://www.programiz.com/kotlin-programming/break,Kotlin break (With Examples),How break works?$$$Kotlin Labeled break$$$Example: Kotlin break$$$Example: Calculate Sum Until User enters 0$$$How labeled break works?$$$Table of Contents,,"In this tutorial, you will learn to use break to terminate a loop. Also, you will also learn about break labels.|||Suppose you are working with loops. It is sometimes desirable to terminate the loop immediately without checking the test expression.|||In such case, break is used. It terminates the nearest enclosing loop when encountered (without checking the test expression). This is similar to how break statement works in Java.|||It is almost always used with if..else construct. For example,|||If testExpression is evaluated to true, break is executed which terminates the for loop.|||When you run the program, the output will be:|||When the value of i is equal to 5, expression i == 5 inside if is evaluated to true, and break is executed. This terminates the for loop.|||The program below calculates the sum of numbers entered by the user until user enters 0.|||Visit Kotlin Basic Input Output to learn more on how to take input from the user.|||When you run the program, the output will be:|||In the above program, the test expression of the while loop is always true.|||Here, the while loop runs until user enters 0. When user inputs 0, break is executed which terminates the while loop.||||||What you have learned till now is an unlabeled form of break, which terminates the nearest enclosing loop. There is another way break can be used (labeled form) to terminate the desired loop (can be an outer loop).|||Label in Kotlin starts with an identifier which is followed by @.|||Here, test@ is a label marked at the outer while loop. Now, by using break with a label (break@test in this case), you can break the specific loop.|||Here's an example:|||When you run the program, the output will be:|||Here, when i == 2 expression is evaluated to true, break@first is executed which terminates the loop marked with label first@.|||Here's a little variation of the above program.|||In the program below, break terminates the loop marked with label @second.|||When you run the program, the output will be:|||Note: Since, break is used to terminate the innermost loop in this program, it is not necessary to use labeled break in this case.|||There are 3 structural jump expressions in Kotlin: break, continue and return. To learn about continue and return expression, visit:",Kotlin continue$$$Kotlin function$$$Kotlin break$$$How break works in Kotlin?$$$Example: Kotlin break$$$Labeled break$$$How labeled break works?$$$Example: Labeled break,,
https://www.programiz.com/kotlin-programming/continue,Kotlin continue (With Examples),How continue works?$$$Kotlin Labeled continue$$$Example: Kotlin continue$$$Example: Calculate Sum of Positive Numbers Only$$$How labeled continue works?$$$Example: labeled continue$$$Table of Contents,,"In this tutorial, you will learn to use continue to skip the current iteration of a loop. Also, you will also learn about continue labels in this article.|||Suppose you are working with loops. It is sometimes desirable to skip the current iteration of the loop.|||In such case, continue is used. The continue construct skips the current iteration of the enclosing loop, and the control of the program jumps to the end of the loop body.|||It is almost always used with if...else construct. For example,|||If the testExpression2 is evaluated to true, continue is executed which skips all the codes inside while loop after it for that iteration.|||When you run the program, the output will be:|||When the value of i is greater than 1 and less than 5, continue is executed, which skips the execution of|||statement.|||However, the statement|||is executed in each iteration of the loop because this statement exists before the continue construct.||||||The program below calculates the sum of maximum of 6 positive numbers entered by the user. If the user enters negative number or zero, it is skipped from calculation.|||Visit Kotlin Basic Input Output to learn more on how to take input from the user.|||When you run the program, the output will be:|||What you have learned till now is unlabeled form of continue, which skips current iteration of the nearest enclosing loop. continue can also be used to skip the iteration of the desired loop (can be outer loop) by using continue labels.|||Label in Kotlin starts with an identifier which is followed by @.|||Here, outerloop@ is a label marked at outer while loop. Now, by using continue with the label (continue@outerloop in this case), you can skip the execution of codes of the specific loop for that iteration.|||When you run the program, the output will be:|||The use of labeled continue is often discouraged as it makes your code hard to understand. If you are in a situation where you have to use labeled continue, refactor your code and try to solve it in a different way to make it more readable.|||There are 3 structural jump expressions in Kotlin: break, continue and return. To learn about break and return expression, visit:",Kotlin break$$$Kotlin function$$$Kotlin continue$$$How continue works in Kotlin?$$$Example: Kotlin continue$$$Labeled continue$$$How labeled continue works?$$$Example: labeled continue,,
https://www.programiz.com/kotlin-programming/functions,Kotlin Function (With Example),Types of Functions$$$Kotlin Standard Library Function$$$User-defined Functions$$$How to create a user-defined function in Kotlin?$$$How to call a function?$$$Example: Simple Function Program$$$Example: Add Two Numbers Using Function$$$How functions with arguments and return value work?$$$Example: Display Name by Using Function$$$Table of Contents,,"In this article, you'll learn about functions; what functions are, its syntax and how to create a user-function in Kotlin.|||In programming, function is a group of related statements that perform a specific task.|||Functions are used to break a large program into smaller and modular chunks. For example, you need to create and color a circle based on input from the user. You can create two functions to solve this problem:|||Dividing a complex program into smaller components makes our program more organized and manageable.|||Furthermore, it avoids repetition and makes code reusable.|||Depending on whether a function is defined by the user, or available in standard library, there are two types of functions:|||The standard library functions are built-in functions in Kotlin that are readily available for use. For example,|||When you run the program, the output will be:|||Here is a link to the Kotlin Standard Library for you to explore.|||As mentioned, you can create functions yourself. Such functions are called user-defined functions.|||Before you can use (call) a function, you need to define it.|||Here's how you can define a function in Kotlin:|||To define a function in Kotlin, fun keyword is used. Then comes the name of the function (identifier). Here, the name of the function is callMe.|||In the above program, the parenthesis ( ) is empty. It means, this function doesn't accept any argument. You will learn about arguments later in this article.|||The codes inside curly braces { } is the body of the function.|||You have to call the function to run codes inside the body of the function. Here's how:|||This statement calls the callMe() function declared earlier.|||When you run the program, the output will be:|||The callMe() function in the above code doesn't accept any argument.||||||Also, the function doesn't return any value (return type is Unit).|||Let's take another function example. This function will accept arguments and also returns a value.|||When you run the program, the output will be:|||Here, two arguments number1 and number2 of type Double are passed to the addNumbers() function during function call. These arguments are called actual arguments.|||The parameters n1 and n2 accepts the passed arguments (in the function definition). These arguments are called formal arguments (or parameters).|||In Kotlin, arguments are separated using commas. Also, the type of the formal argument must be explicitly typed.|||Note that, the data type of actual and formal arguments should match, i.e., the data type of first actual argument should match the type of first formal argument. Similarly, the type of second actual argument must match the type of second formal argument and so on.|||Here,|||is the return statement. This code terminates the addNumbers() function, and control of the program jumps to the main() function.|||In the program, sumInteger is returned from addNumbers() function. This value is assigned to the variable result.|||Notice,|||If the function doesn't return any value, its return type is Unit. It is optional to specify the return type in the function definition if the return type is Unit.|||When you run the program, the output will be:|||Here, the getName() function takes two String arguments, and returns a String.|||You can omit the curly braces { } of the function body and specify the body after = symbol if the function returns a single expression (like above example).|||It is optional to explicitly declare the return type in such case because the return type can be inferred by the compiler. In the above example, you can replace|||with|||This is just the brief introduction to functions in Kotlin. Recommended articles related to functions:","createCircle() Function$$$colorCircle() Function$$$Kotlin Standard Library Function$$$User-defined functions$$$print() is a library function that prints message to the standard output stream (monitor).$$$sqrt() returns square root of a number (Double value)$$$both sumInteger and result are of type Int.$$$the return type of the function is specified in the function definition.// return type is Intfun addNumbers(n1: Double, n2: Double): Int {    ... .. ...}$$$Kotlin inline functions$$$Kotlin infix functions$$$Kotlin function scope$$$Kotlin Default and Named Arguments$$$Kotlin Recursion$$$Kotlin Tail Recursive function$$$Kotlin Extension Function$$$Kotlin High-Order Functions & Lambdas$$$Introduction to Function$$$Standard Library Function$$$User-defined FunctionHow to create a user-defined function?How to call a function?Example: Function With No Arguments and no Return ValueExample: Function With Arguments and a Return ValueHow functions with arguments and return value work?$$$Recommended Function Articles for you to Read$$$How to create a user-defined function?$$$How to call a function?$$$Example: Function With No Arguments and no Return Value$$$Example: Function With Arguments and a Return Value$$$How functions with arguments and return value work?",,
https://www.programiz.com/kotlin-programming/infix-notation,Kotlin Function Call Using Infix Notation,Example: Kotlin or & and function$$$How to create a function with infix notation?$$$Example: User-defined Function With Infix Notation$$$Table of Contents,,"In this article, you will learn to use infix notation to call a function in Kotlin (with the help of examples).|||Before you learn how to create a function having infix notation, let's explore two commonly used infix functions.|||When you use || and && operations, the compiler look up for or and and functions respectively, and calls them under the hood.|||These two functions support infix notation.|||When you run the program, the output will be:|||In the above program, a or b instead of a.or(b), and a and b instead of a.and(b) is used. It was possible because these two functions support infix notation.||||||You can make a function call in Kotlin using infix notation if the function|||When you run the program, the output will be:|||Here, createPyramid() is an infix function that creates a pyramid structure. It is a member function of class Structure, takes only one parameter of type Int, and starts with keyword infix.|||The number of rows of the pyramind depends on the argument passed to the function.",is a member function (or an extension function).$$$has only one single parameter.$$$is marked with infix keyword.$$$Introduction$$$Example: or & and Infix Functions$$$How to create a function with infix notation?$$$Example: User-defined Infix Function,,
https://www.programiz.com/kotlin-programming/default-named-arguments,Kotlin Default and Named Arguments (With Examples),Kotlin Default Argument$$$Kotlin named argument$$$How default arguments works?$$$Example: Kotlin Default Argument$$$Example: Kotlin named argument$$$Table of Contents,,"In this article, you will learn about default and named arguments with the help of examples.|||In Kotlin, you can provide default values to parameters in function definition.|||If the function is called with arguments passed, those arguments are used as parameters. However, if the function is called without passing argument(s), default arguments are used.|||Case I: All arguments passed|||The function foo() takes two arguments. The arguments are provided with default values. However, foo() is called by passing both arguments in the above program. Hence, the default arguments are not used.|||The value of letter and number will be 'x' and 2 respectively inside the foo() function.|||Case II: All arguments are not passed|||Here, only one (first) argument is passed to the foo() function. Hence, the first argument uses the value passed to the function. However, second argument number will take the default value since the second argument is not passed during function call.|||The value of letter and number will be 'y' and 15 respectively inside the foo() function.|||Case III: No argument is passed||||||Here, the foo() function is called without passing any argument. Hence, both arguments uses its default values.|||The value of letter and number will be 'a' and 15 respectively inside the foo() function.|||When you run the program, the output will be:|||Before talking about named argument, let us consider a little modification of the above code:|||Here, we are trying to pass second argument to the displayBorder() function, and use default argument for first argument. However, this code will give use an error. It's because the compiler thinks we are trying to provide 5 (Int value) to character (Char type).|||To solve this situation, named arguments can be used. Here' how:|||When you run the program, the output will be:|||In the above program, we are using named argument (length = 5) specifying that the length parameter in the function definition should take this value (doesn't matter the position of the argument).|||The first argument character uses the default value '=' in the program.",Kotlin default argument$$$How default argument works?Case I: All arguments passedCase II: All arguments are not passedCase III: No argument is not passed$$$Example: Default Argument$$$Kotlin named argument$$$Example: Kotlin named argument$$$Case I: All arguments passed$$$Case II: All arguments are not passed$$$Case III: No argument is not passed,,
https://www.programiz.com/kotlin-programming/recursion,Kotlin Recursion and Tail Recursive Function (With Examples),How does recursion work in programming?$$$Example: Find factorial of a Number using Recursion$$$How this program works?$$$Kotlin Tail Recursion$$$What is tail recursion?$$$Condition for tail recursion$$$Example: Tail Recursion$$$Example: Factorial Using Tail Recursion$$$Table of Contents,,"In this article, you will learn to create recursive functions; a function that calls itself. Also, you will learn about tail recursive function.|||A function that calls itself is known as recursive function. And, this technique is known as recursion.|||A physical world example would be to place two parallel mirrors facing each other. Any object in between them would be reflected recursively.|||Here, the recurse() function is called from the body of recurse() function itself. Here's how this program works:|||Here, the recursive call continues forever causing infinite recursion.|||To avoid infinite recursion, if...else (or similar approach) can be used where one branch makes the recursive call and other doesn't.|||When you run the program, the output will be:|||The recursive call of the factorial() function can be explained in the following figure:|||Here are the steps involved:|||Tail recursion is a generic concept rather than the feature of Kotlin language. Some programming languages including Kotlin use it to optimize recursive calls, whereas other languages (eg. Python) do not support them.|||In normal recursion, you perform all recursive calls first, and calculate the result from return values at last (as show in the above example). Hence, you don't get result until all recursive calls are made.|||In tail recursion, calculations are performed first, then recursive calls are executed (the recursive call passes the result of your current step to the next recursive call). This makes the recursive call equivalent to looping, and avoids the risk of stack overflow.||||||A recursive function is eligible for tail recursion if the function call to itself is the last operation it performs. For example,|||Example 1: Not eligible for tail recursion because the function call to itself n*factorial(n-1) is not the last operation.|||Example 2: Eligible for tail recursion because function call to itself fibonacci(n-1, a+b, a) is the last operation.|||To tell compiler to perform tail recursion in Kotlin, you need to mark the function with tailrec modifier.|||When you run the program, the output will be:|||This program computes the 100th term of the Fibonacci series. Since, the output can be a very large integer, we have imported BigInteger class from Java standard library.|||Here, the function fibonacci() is marked with tailrec modifier and the function is eligible for tail recursive call. Hence, the compiler optimizes the recursion in this case.|||If you try to find the 20000th term (or any other big integer) of the Fibonacci series without using tail recursion, the compiler will throw java.lang.StackOverflowError exception. However, our program above works just fine. It's because we have used tail recursion which uses efficient loop based version instead of traditional recursion.|||The example to compute factorial of a number in the above example (first example) cannot be optimized for tail recursion. Here's a different program to perform the same task.|||When you run the program, the output will be:|||The compiler can optimize the recursion in this program as the recursive function is eligible for tail recursion, and we have used tailrec modifier that tells compiler to optimize the recursion.",Recursion Introduction$$$How recursion works?$$$Example: Factorial of a Number Using Recursion$$$How factorial program works?$$$Kotlin Tail Recursion$$$Condition for Tail Recursion$$$Example: Fibonacci Term Using Tail Recursion$$$Example: Factorial Using Tail Recursion,,
https://www.programiz.com/kotlin-programming/class-objects,Kotlin Class and Objects (With Examples),Object-oriented Programming (OOP)$$$Kotlin Class$$$How to define a class in Kotlin?$$$Kotlin Objects$$$How to access members?$$$Example: Kotlin Class and Object$$$Table of Contents,,"In this article, you'll be introduced to Object-oriented programming in Kotlin. You'll learn what a class is, how to create objects and use it in your program.|||Kotlin supports both functional and object-oriented programming.|||Kotlin supports features such as higher-order functions, function types and lambdas which makes it a great choice for working in functional programming style. You will learn about these concept in later chapters. This article will focus on object-oriented style of programming in Kotlin.|||In object-oriented style of programming, you can divide a complex problem into smaller sets by creating objects.|||These objects share two characteristics:|||Let's take few examples:|||You will learn about detail features of an object-oriented programming like: data encapsulation, inheritance and polymorphism as we go on. This article will focus on the basics to keep things simple.|||Recommended reading: What is an object?|||Before you create objects in Kotlin, you need to define a class.|||A class is a blueprint for the object.|||We can think of class as a sketch (prototype) of a house. It contains all the details about the floors, doors, windows etc. Based on these descriptions we build the house. House is the object.|||Since, many houses can be made from the same description, we can create many objects from a class.|||To define a class in Kotlin, class keyword is used:|||Here's an example:|||Here, we defined a class named Lamp.|||The class has one property isOn (defined in same way as variable), and two member functions turnOn() and turnOff().|||Recommended Reading: Kotlin functions|||In Kotlin, either the property must be initialized or must be declared abstract (Visit: Kotlin Abstract Class to learn more). In the above example, isOn property is initialized to false.|||Classes, objects, properties, member function etc. can have visibility modifiers. For example, the isOn property is private. This means, the isOn property can be changed from only inside the Lamp class.||||||Other visibility modifiers are:|||You will learn about protected and internal modifiers later in Kotlin visibility modifiers article.|||If you do not specify the visibility modifier, it will be public by default.|||In the above program, turnOn() and turnOff() member functions are public whereas, isOn property is private.|||When class is defined, only the specification for the object is defined; no memory or storage is allocated.|||To access members defined within the class, you need to create objects. Let's create objects of Lamp class.|||This program creates two objects l1 and l2 of class Lamp. The isOn property for both lamps l1 and l2 will be false.|||You can access properties and member functions of a class by using . notation. For example,|||This statement calls turnOn() function for l1 object.|||Let's take another example:|||Here, we tried to assign true to isOn property of l2 object. Note that, isOn property is private, and if you try to access isOn from outside the class, an exception is thrown.|||When you run the program, the output will be:|||In the above program,|||Notice that, the isOn property is initialized to false inside the class. When an object of the class is created, isOn property for the object is initialized to false automatically. So, it's not necessary for l2 object to call turnOff() to set isOn property to false.|||For example:|||When you run the program, the output will be:|||This article is just an introduction to object-oriented programming in Kotlin. Check these chapters in sequence to learn more:","state$$$behavior$$$It can be in on or off state.$$$You can turn on and turn off lamp (behavior).$$$It has current gear, two wheels, number of gear etc. states.$$$It has braking, accelerating, changing gears etc. behavior.$$$private - visible (can be accessed) from inside the class only.$$$public - visible everywhere.$$$protected - visible to the class and its subclass.$$$internal - any client inside the module can access them.$$$Lamp class is created.$$$The class has a property isOn and three member functions turnOn(), turnOff() and displayLightStatus().$$$Two objects l1 and l2 of Lamp class are created in the main() function.$$$Here, turnOn() function is called using l1 object: l1.turnOn(). This method sets isOn instance variable of l1 object to true.$$$And, turnOff() function is called using l2 object: l1.turnOff(). This method sets isOff instance variable of l2 object to false.$$$Then, displayLightStatus() function is called for l1 and l2 objects which prints appropriate message depending on whether isOn property is true or false.$$$Kotlin Constructors and Initializers$$$Kotlin this Keyword$$$Kotlin Nested Class$$$Introduction to OOP$$$Kotlin Class$$$How to define a class in Kotlin?$$$Access Modifiers$$$Kotlin Objects$$$How to access members?$$$Example: Kotlin Class and Objects","Lamp is an objectIt can be in on or off state.You can turn on and turn off lamp (behavior).$$$Bicycle is an objectIt has current gear, two wheels, number of gear etc. states.It has braking, accelerating, changing gears etc. behavior.",
https://www.programiz.com/kotlin-programming/constructors,Kotlin Constructors and Initializers (With Examples),Primary Constructor$$$Kotlin Secondary Constructor$$$Example: Primary Constructor$$$Primary Constructor and Initializer Blocks$$$Default Value in Primary Constructor$$$Example: Kotlin Secondary Constructor$$$Table of Contents,,"In this article, you will learn about constructors in Kotlin (both primary and secondary constructors) as well as initializer blocks with the help of examples.|||A constructor is a concise way to initialize class properties.|||It is a special member function that is called when an object is instantiated (created). However, how they work in Kotlin is slightly different.|||In Kotlin, there are two constructors:|||The primary constructor is part of the class header. Here's an example:|||The block of code surrounded by parentheses is the primary constructor: (val firstName: String, var age: Int).|||The constructor declared two properties: firstName (read-only property as it's declared using keyword val) and age (read-write property as it is declared with keyword var).|||When you run the program, the output will be:|||When the object of Person class is created, ""Joe"" and 25 values are passed as if Person is a function.|||This initializes firstName and age properties of person1 object to ""Joe"" and 25 respectively.|||There are other ways of using primary constructors.|||The primary constructor has a constrained syntax, and cannot contain any code.|||To put the initilization code (not only code to initialize properties), initializer block is used. It is prefixed with init keyword. Let's modify the above example with initializer block:|||When you run the program, the output will be:|||Here, parameters fName and personAge inside the parenthesis accepts values ""Joe"" and 25 respectively when person1 object is created. However, fName and personAge are used without using var or val, and are not properties of the Person class.|||The Person class has two properties firstName, and age are declared.||||||When person1 object is created, code inside initializer block is executed. The initializer block not only initializes its properties but also prints them.|||Here is another way to perform the same task:|||To distinguish the constructor parameter and property, different names are used (fName and firstName, and personAge and age). It's more common to use _firstName and _age instead of completely different name for constructor parameters. For example:|||You can provide default value to constructor parameters (similar to providing default arguments to functions). For example:|||When you run the program, the output will be:|||In Kotlin, a class can also contain one or more secondary constructors. They are created using constructor keyword.|||Secondary constructors are not that common in Kotlin. The most common use of secondary constructor comes up when you need to extend a class that provides multiple constructors that initialize the class in different ways. Be sure to check Kotlin Inheritance before you learn it.|||Here's how you can create a secondary constructor in Kotlin:|||Here, the Log class has two secondary constructors, but no primary constructor.|||You can extend the class as:|||Here, constructors of the derived class AuthLog calls the corresponding constructor of the base class Log. For that, super() is used.|||In Kotlin, you can also call a constructor from another constructor of the same class (like in Java) using this().|||When you run the program, the output will be:|||Note: The secondary constructor must initialize the base class or delegate to another constructor (like in above example) if the class has no primary constructor.",Primary constructor - concise way to initialize a class$$$Secondary constructor - allows you to put additional initialization logic$$$Kotlin Primary ConstructorExample: Primary ConstructorInitializer Blocks Using initDefault Value in Primary Constructor$$$Kotlin Secondary ConstructorExample: Secondary Constructor$$$Example: Primary Constructor$$$Initializer Blocks Using init$$$Default Value in Primary Constructor$$$Example: Secondary Constructor,,
https://www.programiz.com/kotlin-programming/getters-setters,Kotlin Getters and Setters (With Example),How getters and setters work?$$$Example: Changing value of the property$$$Table of Contents,,"In this article, you will learn to use getters and setters in Kotlin with the help of an example.|||Before you learn about getters and setter, be sure to check Kotlin class and objects.|||In programming, getters are used for getting value of the property. Similarly, setters are used for setting value of the property.|||In Kotlin, getters and setters are optional and are auto-generated if you do not create them in your program.|||The following code in Kotlin|||is equivalent to|||When you instantiate object of the Person class and initialize the name property, it is passed to the setters parameter value and sets field to value.|||Now, when you access name property of the object, you will get field because of the code get() = field.||||||Here's an working example:|||When you run the program, the output will be:|||This is how getters and setters work by default. However, you can change value of the property (modify value) using getters and setters.|||When you run the program, the output will be:|||Here, the actualAge property works as expected.|||However, there is additional logic is setters to modify value of the age property.",Kotlin getters and setters Introduction$$$How getters and setters work in Kotlin?$$$Changing value of the property using getters and setters,,
https://www.programiz.com/kotlin-programming/inheritance,Kotlin Inheritance (With Examples),Why inheritance?$$$Kotlin inheritance$$$Example: Kotlin Inheritance$$$Important Notes: Kotlin Inheritance$$$Overriding Member Functions and Properties$$$Example: Overriding Member Function$$$Calling Members of Base Class from Derived Class$$$Table of Contents,,"In this article, you'll learn about inheritance. More specifically, what is inheritance and how to implement it in Kotlin (with the help of examples).|||Inheritance is one of the key features of object-oriented programming. It allows user to create a new class (derived class) from an existing class (base class).|||The derived class inherits all the features from the base class and can have additional features of its own.|||Before going into details about Kotlin inheritance, we recommend you to check these two articles:|||Suppose, in your application, you want three characters - a math teacher, a footballer and a businessman.|||Since, all of the characters are persons, they can walk and talk. However, they also have some special skills. A math teacher can teach math, a footballer can play football and a businessman can run a business.|||You can individually create three classes who can walk, talk and perform their special skill.|||In each of the classes, you would be copying the same code to walk and talk for each character.|||If you want to add a new feature - eat, you need to implement the same code for each character. This can easily become error-prone (when copying) and duplicate codes.|||It would be a lot easier if we had a Person class with basic features like talk, walk, eat, sleep, and add special skills to those features as per our characters. This is done using inheritance.|||Using inheritance, now you don't implement the same code for walk(), talk() and eat() for each class. You just need to inherit them.|||So, for MathTeacher (derived class), you inherit all features of a Person (base class) and add a new feature teachMath(). Likewise, for the Footballer class, you inherit all the features of the Person class and add a new feature playFootball() and so on.|||This makes your code cleaner, understandable and extendable.|||It is important to remember: When working with inheritance, each derived class should satisfy the condition whether it ""is a"" base class or not. In the example above, MathTeacher is a Person, Footballer is a Person. You cannot have something like, Businessman is a Business.|||Let's try to implement the above discussion in code:|||Here, Person is a base class, and classes MathTeacher, Footballer, and Businessman are derived from the Person class.|||Notice, the keyword open before the base class, Person. It's important.|||By default, classes in Kotlin are final. If you are familiar with Java, you know that a final class cannot be subclassed. By using the open annotation on a class, compiler allows you to derive new classes from it.||||||When you run the program, the output will be:|||Here, two classes MathTeacher and Footballer are derived from the Person class.|||The primary constructor of the Person class declared two properties: age and name, and it has an initializer block. The initilizer block (and member functions) of the base class Person can be accessed by the objects of derived classes (MathTeacher and Footballer).|||Derived classes MathTeacher and Footballer have their own member functions teachMaths() and playFootball() respectively. These functions are accessible only from the objects of their respective class.|||When the object t1 of MathTeacher class is created,|||The parameters are passed to the primary constructor. In Kotlin, init block is called when the object is created. Since, MathTeacher is derived from Person class, it looks for initializer block in the base class (Person) and executes it. If the MathTeacher had init block, the compiler would have also executed the init block of the derived class.|||Next, the teachMaths() function for object t1 is called using t1.teachMaths() statement.|||The program works similarly when object f1 of Footballer class is created. It executes the init block of the base class. Then, the playFootball() method of Footballer class is called using statement f1.playFootball().|||If the base class and the derived class contains a member function (or property) with the same name, you can need to override the member function of the derived class using override keyword, and use open keyword for the member function of the base class.|||When you run the program, the output will be:|||Here, girl.displayAge(31) calls the displayAge() method of the derived class Girl.|||You can override property of the base class in similar way.|||Visit how Kotlin getters and setters work in Kotlin before you check the example below.|||When you run the program, the output will be:|||As you can see, we have used override and open keywords for age property in derived class and base class respectively.|||You can call functions (and access properties) of the base class from a derived class using super keyword. Here's how:|||When you run the program, the output will be:","Kotlin Class and Objects$$$Kotlin Primary Constructor$$$If the class has a primary constructor, the base must be initialized using the parameters of the primary constructor. In the above program, both derived classes have two parameters age and name, and both these parameters are initialized in primary constructor in the base class.Here's another example:open class Person(age: Int, name: String) {    // some code}class Footballer(age: Int, name: String, club: String): Person(age, name) {    init {        println(""Football player $name of age $age and plays for $club."")    }    fun playFootball() {        println(""I am playing football."")    }}fun main(args: Array<String>) {    val f1 = Footballer(29, ""Cristiano"", ""LA Galaxy"")}Here the primary constructor of the derived class has 3 parameters, and the base class has 2 parameters. Note that, both parameters of the base class are initialized. $$$In case of no primary constructor, each base class has to initialize the base (using super keyword), or delegate to another constructor which does that. For example,fun main(args: Array<String>) {    val p1 = AuthLog(""Bad Password"")}open class Log {    var data: String = """"    var numberOfData = 0    constructor(_data: String) {    }    constructor(_data: String, _numberOfData: Int) {        data = _data        numberOfData = _numberOfData        println(""$data: $numberOfData times"")    }}class AuthLog: Log {    constructor(_data: String): this(""From AuthLog -> + $_data"", 10) {    }    constructor(_data: String, _numberOfData: Int): super(_data, _numberOfData) {    }}To learn more on how this program works, visit Kotlin Secondary Constructor.$$$Inheritance Definition$$$Why Inheritance?$$$Kotlin Inheritance$$$Example: Kotlin Inheritance$$$Important Notes$$$Overriding Member Function and Properties$$$Calling Members of Base from Derived Class",,
