Links,Main Heading,Chapter Headings,Description,Contents,Unordered Lists,Ordered Lists,Table Data
https://www.programiz.com/c-programming/c-break-continue-statement,C break and continue,Video: C break and continue$$$C break$$$C continue$$$How break statement works?$$$Example 1: break statement$$$How continue statement works?$$$Example 2: continue statement$$$Table of Contents,,"We learned about loops in previous tutorials. In this tutorial, we will learn to use break and continue statements with the help of examples.|||The break statement ends the loop immediately when it is encountered. Its syntax is:|||The break statement is almost always used with if...else statement inside the loop.|||Output|||This program calculates the sum of a maximum of 10 numbers. Why a maximum of 10 numbers? It's because if the user enters a negative number, the break statement is executed. This will end the for loop, and the sum is displayed.||||||In C, break is also used with the switch statement. This will be discussed in the next tutorial.|||The continue statement skips the current iteration of the loop and continues with the next iteration. Its syntax is:|||The continue statement is almost always used with the if...else statement.|||Output|||In this program, when the user enters a positive number, the sum is calculated using sum += number; statement.|||When the user enters a negative number, the continue statement is executed and it skips the negative number from the calculation.",break statementExample: C break$$$continue statementExample: C continue$$$Example: C break$$$Example: C continue,,
https://www.programiz.com/c-programming/c-switch-case-statement,switch...case in C Programming,Video: C if switch case$$$Syntax of switch...case$$$switch Statement Flowchart$$$Example: Simple Calculator$$$Table of Contents,,"In this tutorial, you will learn to create the switch statement in C programming with the help of an example.|||The switch statement allows us to execute one code block among many alternatives.|||You can do the same thing with the if...else..if ladder. However, the syntax of the switch statement is much easier to read and write.|||How does the switch statement work?|||The expression is evaluated once and compared with the values of each case label.|||Notes:||||||Output|||The - operator entered by the user is stored in the operation variable. And, two operands 32.5 and 12.4 are stored in variables n1 and n2 respectively.|||Since the operation is -, the control of the program jumps to|||Finally, the break statement terminates the switch statement.","If there is a match, the corresponding statements after the matching label are executed. For example, if the value of the expression is equal to constant2, statements after case constant2: are executed until break is encountered.$$$If there is no match, the default statements are executed.$$$If we do not use the break statement, all statements after the matching label are also executed.$$$The default clause inside the switch statement is optional.$$$Introduction$$$Syntax of switch$$$switch Statement Flowchart$$$Example: Simple Calculator",,
https://www.programiz.com/c-programming/c-goto-statement,C goto Statement,Syntax of goto Statement$$$Example: goto Statement$$$Reasons to avoid goto$$$Should you use goto?$$$Table of Contents,,"In this tutorial, you will learn to create the goto statement in C programming. Also, you will learn when to use a goto statement and when not to use it.|||The goto statement allows us to transfer control of the program to the specified label.|||The label is an identifier. When the goto statement is encountered, the control of the program jumps to label: and starts executing the code.|||Output||||||The use of goto statement may lead to code that is buggy and hard to follow. For example,|||Also, the goto statement allows you to do bad stuff such as jump out of the scope.|||That being said, goto can be useful sometimes. For example: to break from nested loops.|||If you think the use of goto statement simplifies your program, you can use it. That being said, goto is rarely useful and you can create any C program without using goto altogether.|||Here's a quote from Bjarne Stroustrup, creator of C++, ""The fact that 'goto' can do anything is exactly why we don't use it.""",Syntax of goto$$$Example: goto statement$$$Reasons to avoid goto$$$Should you use goto statement?,,
https://www.programiz.com/c-programming/c-decision-making-loops-examples,C Control Flow Examples,C Control Flow Examples,,"In this article, you will find a list of C programs to sharpen your knowledge of decision-making statements and loops.|||To understand all the examples on this page, you should know about the following topics:",if...else Statement$$$for Loop $$$while Loop$$$break and continue$$$switch...case,,Check whether a number is even or odd$$$Check whether a character is a vowel or consonant$$$Find the largest number among three numbers$$$Find all roots of a quadratic equation$$$Check Whether the Entered Year is Leap Year or not$$$Check Whether a Number is Positive or Negative or Zero.$$$Checker whether a character is an alphabet or not$$$Find the sum of natural numbers$$$Find factorial of a number$$$Generate multiplication table$$$Display Fibonacci series$$$Find HCF of two numbers$$$Find LCM of two numbers$$$Count number of digits of an integer$$$Reverse a number $$$Calculate the power of a number$$$Check whether a number is a palindrome or not$$$Check whether an integer is prime or Not$$$Display prime numbers between two intervals$$$Check Armstrong number$$$Display Armstrong numbers between two intervals$$$Display factors of a number$$$Print pyramids and triangles$$$Create a simple calculator
https://www.programiz.com/c-programming/c-functions,C Functions,Video: C functions$$$Types of function$$$How user-defined function works?$$$Standard library functions$$$User-defined function$$$Advantages of user-defined function$$$Table of Contents,,"In this tutorial, you will be introduced to functions (both user-defined and standard library functions) in C programming. Also, you will learn why functions are used in programming.|||A function is a block of code that performs a specific task.|||Suppose, you need to create a program to create a circle and color it. You can create two functions to solve this problem:|||Dividing a complex problem into smaller chunks makes our program easy to understand and reuse.|||There are two types of function in C programming:|||The standard library functions are built-in functions in C programming.|||These functions are defined in header files. For example,|||Visit standard library functions in C programming to learn more.|||You can also create functions as per your need. Such functions created by the user are known as user-defined functions.|||The execution of a C program begins from the main() function.|||When the compiler encounters functionName();, control of the program jumps to||||||And, the compiler starts executing the codes inside functionName().|||The control of the program jumps back to the main() function once code inside the function definition is executed.|||Note, function names are identifiers and should be unique.|||This is just an overview of user-defined functions. Visit these pages to learn more on:","create a circle function$$$create a color function$$$Standard library functions$$$User-defined functions$$$The printf() is a standard library function to send formatted output to the screen (display output on the screen). This function is defined in the stdio.h header file.Hence, to use the printf() function, we need to include the stdio.h header file using #include <stdio.h>.$$$The sqrt() function calculates the square root of a number. The function is defined in the math.h header file.  $$$User-defined Function in C programming$$$Types of user-defined Functions$$$What is a function?$$$Standard library function$$$User-defined function$$$How user-defined function work?$$$Advantages of function","The program will be easier to understand, maintain and debug.$$$Reusable codes that can be used in other programs$$$A large program can be divided into smaller modules. Hence, a large project can be divided among many programmers.",
https://www.programiz.com/c-programming/c-user-defined-functions,C User-defined functions,Example: User-defined function$$$Function prototype$$$Calling a function$$$Function definition$$$Passing arguments to a function$$$Return Statement$$$Syntax of function prototype$$$Syntax of function call$$$Syntax of return statement$$$Table of Contents,,"In this tutorial, you will learn to create user-defined functions in C programming with the help of an example.|||A function is a block of code that performs a specific task.|||C allows you to define functions according to your need. These functions are known as user-defined functions. For example:|||Suppose, you need to create a circle and color it depending upon the radius and color. You can create two functions to solve this problem:|||Here is an example to add two integers. To perform this task, we have created an user-defined addNumbers().|||A function prototype is simply the declaration of a function that specifies function's name, parameters and return type. It doesn't contain function body.|||A function prototype gives information to the compiler that the function may later be used in the program.|||In the above example, int addNumbers(int a, int b); is the function prototype which provides the following information to the compiler:|||The function prototype is not needed if the user-defined function is defined before the main() function.|||Control of the program is transferred to the user-defined function by calling it.|||In the above example, the function call is made using addNumbers(n1, n2); statement inside the main() function.|||Function definition contains the block of code to perform a specific task. In our example, adding two numbers and returning it.|||When a function is called, the control of the program is transferred to the function definition. And, the compiler starts executing the codes inside the body of a function.|||In programming, argument refers to the variable passed to the function. In the above example, two variables n1 and n2 are passed during the function call.|||The parameters a and b accepts the passed arguments in the function definition. These arguments are called formal parameters of the function.|||The type of arguments passed to a function and the formal parameters must match, otherwise, the compiler will throw an error.||||||If n1 is of char type, a also should be of char type. If n2 is of float type, variable b also should be of float type.|||A function can also be called without passing an argument.|||The return statement terminates the execution of a function and returns a value to the calling function. The program control is transferred to the calling function after the return statement.|||In the above example, the value of the result variable is returned to the main function. The sum variable in the main() function is assigned this value.|||For example,|||The type of value returned from the function and the return type specified in the function prototype and function definition must match.|||Visit this page to learn more on passing arguments and returning value from a function.",createCircle() function$$$color() function$$$User-defined Function$$$Example: User-defined-function$$$Function prototype$$$Function call$$$Function definition$$$Passing arguments to a function$$$Return statement,name of the function is addNumbers()$$$return type of the function is int$$$two arguments of type int are passed to the function,
https://www.programiz.com/c-programming/types-user-defined-functions,Types of User-defined Functions in C Programming,Example 1: No arguments passed and no return value$$$Example 2: No arguments passed but a return value$$$Example 3: Argument passed but no return value$$$Example 4: Argument passed and a return value$$$Which approach is better?$$$Table of Contents,,"In this tutorial, you will learn about different approaches you can take to solve the same problem using functions.|||These 4 programs below check whether the integer entered by the user is a prime number or not.|||The output of all these programs below is the same, and we have created a user-defined function in each example. However, the approach we have taken in each example is different.|||The checkPrimeNumber() function takes input from the user, checks whether it is a prime number or not and displays it on the screen.|||The empty parentheses in checkPrimeNumber(); statement inside the main() function indicates that no argument is passed to the function.|||The return type of the function is void. Hence, no value is returned from the function.|||The empty parentheses in the n = getInteger(); statement indicates that no argument is passed to the function. And, the value returned from the function is assigned to n.||||||Here, the getInteger() function takes input from the user and returns it. The code to check whether a number is prime or not is inside the main() function.|||The integer value entered by the user is passed to the checkPrimeAndDisplay() function.|||Here, the checkPrimeAndDisplay() function checks whether the argument passed is a prime number or not and displays the appropriate message.|||The input from the user is passed to the checkPrimeNumber() function.|||The checkPrimeNumber() function checks whether the passed argument is prime or not.|||If the passed argument is a prime number, the function returns 0. If the passed argument is a non-prime number, the function returns 1. The return value is assigned to the flag variable.|||Depending on whether flag is 0 or 1, an appropriate message is printed from the main() function.|||Well, it depends on the problem you are trying to solve. In this case, passing argument and returning a value from the function (example 4) is better.|||A function should perform a specific task. The checkPrimeNumber() function doesn't take input from the user nor it displays the appropriate message. It only checks whether a number is prime or not.",Function with no arguments and no return value$$$Function with no arguments and a return value$$$Function with arguments and no return value$$$Function with arguments and a return value$$$Which approach is better?,,
https://www.programiz.com/c-programming/c-recursion,C Recursion (Recursive function),How recursion works?$$$Example: Sum of Natural Numbers Using Recursion$$$Advantages and Disadvantages of Recursion$$$Table of Contents,,"In this tutorial, you will learn to write recursive functions in C programming with the help of an example.|||A function that calls itself is known as a recursive function. And, this technique is known as recursion.||||||The recursion continues until some condition is met to prevent it.|||To prevent infinite recursion, if...else statement (or similar approach) can be used where one branch makes the recursive call, and other doesn't.|||Output|||Initially, the sum() is called from the main() function with number passed as an argument.|||Suppose, the value of n inside sum() is 3 initially. During the next function call, 2 is passed to the sum() function. This process continues until n is equal to 0.|||When n is equal to 0, the if condition fails and the else part is executed returning the sum of integers ultimately to the main() function.|||Recursion makes program elegant. However, if performance is vital, use loops instead as recursion is usually much slower.|||That being said, recursion is an important concept. It is frequently used in data structure and algorithms. For example, it is common to use recursion in problems such as tree traversal.",Recursion (Introduction)$$$How recursion works?$$$Example: Sum of Natural Numbers$$$Advantages and Disadvantages,,
https://www.programiz.com/c-programming/c-storage-class,C Storage Class,Video: C Variable Scope$$$Local Variable$$$Global Variable$$$Register Variable$$$Static Variable$$$Example 1: Global Variable$$$Example 2: Static Variable$$$Table of Contents,,"In this tutorial, you will learn about scope and lifetime of local and global variables. Also, you will learn about static and register variables.|||Every variable in C programming has two properties: type and storage class.|||Type refers to the data type of a variable. And, storage class determines the scope, visibility and lifetime of a variable.|||There are 4 types of storage class:|||The variables declared inside a block are automatic or local variables. The local variables exist only inside the block in which it is declared.|||Let's take an example.|||When you run the above program, you will get an error undeclared identifier i. It's because i is declared inside the for loop block. Outside of the block, it's undeclared.|||Let's take another example.|||In the above example, n1 is local to main() and n2 is local to func().|||This means you cannot access the n1 variable inside func() as it only exists inside main(). Similarly, you cannot access the n2 variable inside main() as it only exists inside func().||||||Variables that are declared outside of all functions are known as external or global variables. They are accessible from any function inside the program.|||Output|||Suppose, a global variable is declared in file1. If you try to use that variable in a different file file2, the compiler will complain. To solve this problem, keyword extern is used in file2 to indicate that the external variable is declared in another file.|||The register keyword is used to declare register variables. Register variables were supposed to be faster than local variables.|||However, modern compilers are very good at code optimization, and there is a rare chance that using register variables will make your program faster.|||Unless you are working on embedded systems where you know how to optimize code for the given application, there is no use of register variables.|||A static variable is declared by using the static keyword. For example;|||The value of a static variable persists until the end of the program.|||Output|||During the first function call, the value of c is initialized to 1. Its value is increased by 5. Now, the value of c is 6, which is printed on the screen.|||During the second function call, c is not initialized to 1 again. It's because c is a static variable. The value c is increased by 5. Now, its value will be 11, which is printed on the screen.",Local variable$$$Global variable$$$Register variable (not used anymore)$$$Static variable,automatic$$$external$$$static$$$register,
https://www.programiz.com/c-programming/c-functions-examples,C Function Examples,C Function Examples,,"In this article, you will find a list of C programs to sharpen your knowledge of functions and recursion.|||A function is a block of code that performs a specific task.|||You will find examples related to functions in this article. To understand examples in this page, you should have the knowledge of the following topics:",,User-Defined Function$$$Types of User-defined functions$$$Scope of a local variable$$$Recursion,Display all prime numbers between two Intervals$$$Check prime and Armstrong number by making functions$$$Check whether a number can be expressed as the sum of two prime numbers$$$Find the sum of natural numbers using recursion$$$Calculate the factorial of a number using recursion$$$Find G.C.D using recursion$$$Reverse a sentence using recursion$$$Calculate the power of a number using recursion$$$Convert a binary number to decimal and vice-versa$$$Convert an octal Number to decimal and vice-versa$$$Convert a binary number to octal and vice-versa
https://www.programiz.com/c-programming/c-arrays,C Arrays (With Examples),How to declare an array?$$$Access Array Elements$$$How to initialize an array?$$$Change Value of Array elements$$$Input and Output Array Elements$$$Example 1: Array Input/Output$$$Example 2: Calculate Average$$$Multidimensional arrays$$$Access elements out of its bound!$$$Table of Contents,,"In this tutorial, you will learn to work with arrays. You will learn to declare, initialize and access elements of an array with the help of examples.|||An array is a variable that can store multiple values. For example, if you want to store 100 integers, you can create an array for it.|||For example,|||Here, we declared an array, mark, of floating-point type. And its size is 5. Meaning, it can hold 5 floating-point values.|||It's important to note that the size and type of an array cannot be changed once it is declared.|||You can access elements of an array by indices.|||Suppose you declared an array mark as above. The first element is mark[0], the second element is mark[1] and so on.|||It is possible to initialize an array during declaration. For example,|||You can also initialize an array like this.|||Here, we haven't specified the size. However, the compiler knows its size is 5 as we are initializing it with 5 elements.|||Here,|||Here's how you can take input from the user and store it in an array element.|||Here's how you can print an individual element of an array.||||||Output|||Here, we have used a for loop to take 5 inputs from the user and store them in an array. Then, using another for loop, these elements are displayed on the screen.|||Output|||Here, we have computed the average of n numbers entered by the user.|||Suppose you declared an array of 10 elements. Let's say,|||You can access the array elements from testArray[0] to testArray[9].|||Now let's say if you try to access testArray[12]. The element is not available. This may cause unexpected output (undefined behavior). Sometimes you might get an error and some other time your program may run correctly.|||Hence, you should never access elements of an array outside of its bound.|||In this tutorial, you learned about arrays. These arrays are called one-dimensional arrays.|||In the next tutorial, you will learn about multidimensional arrays (array of an array).","Arrays have 0 as the first index, not 1. In this example, mark[0] is the first element.$$$If the size of an array is n, to access the last element, the n-1 index is used. In this example, mark[4]$$$Suppose the starting address of mark[0] is 2120d. Then, the address of the mark[1] will be 2124d. Similarly, the address of mark[2] will be 2128d and so on.This is because the size of a float is 4 bytes.$$$C Arrays (Introduction)$$$Declaring an Array$$$Access array elements$$$Initializing an array$$$Change Value of Array Elements$$$Array Input/Output$$$Example: Calculate Average$$$Array Elements Out of its Bound",,
https://www.programiz.com/c-programming/c-multi-dimensional-arrays,C Multidimensional Arrays (2d and 3d Array),Initializing a multidimensional array$$$Initialization of a 2d array$$$Initialization of a 3d array$$$Example 1: Two-dimensional array to store and print values$$$Example 2: Sum of two matrices$$$Example 3: Three-dimensional array$$$Table of Contents,,"In this tutorial, you will learn to work with multidimensional arrays (two-dimensional and three-dimensional arrays) with the help of examples.|||In C programming, you can create an array of arrays. These arrays are known as multidimensional arrays. For example,|||Here, x is a two-dimensional (2d) array. The array can hold 12 elements. You can think the array as a table with 3 rows and each row has 4 columns.|||Similarly, you can declare a three-dimensional (3d) array. For example,|||Here, the array y can hold 24 elements.|||Here is how you can initialize two-dimensional and three-dimensional arrays:||||||You can initialize a three-dimensional array in a similar way like a two-dimensional array. Here's an example,|||Output|||Output|||Output",Multidimensional array (Introduction)$$$Initializing a multidimensional array$$$Example: 2d array to store and print values$$$Example: Sum of two matrices$$$Example: Three Dimensional Array,,
https://www.programiz.com/c-programming/c-arrays-functions,Pass arrays to a function in C,Pass Individual Array Elements$$$Example 2: Pass Arrays to Functions$$$Pass Multidimensional Arrays to a Function$$$Example 1: Pass Individual Array Elements$$$Example 3: Pass two-dimensional arrays$$$Table of Contents,,"In this tutorial, you'll learn to pass arrays (both one-dimensional and multidimensional arrays) to a function in C programming with the help of examples.|||In C programming, you can pass an entire array to functions. Before we learn that, let's see how you can pass individual elements of an array to functions.|||Passing array elements to a function is similar to passing variables to a function.|||Output|||Here, we have passed array parameters to the display() function in the same way we pass variables to a function.|||We can see this in the function definition, where the function parameters are individual variables:|||Output|||To pass an entire array to a function, only the name of the array is passed as an argument.|||However, notice the use of [] in the function definition.|||This informs the compiler that you are passing a one-dimensional array to the function.|||To pass multidimensional arrays to a function, only the name of the array is passed to the function (similar to one-dimensional arrays).||||||Output|||Notice the parameter int num[2][2] in the function prototype and function definition:|||This signifies that the function takes a two-dimensional array as an argument. We can also pass arrays with more than 2 dimensions as a function argument.|||When passing two-dimensional arrays, it is not mandatory to specify the number of rows in the array. However, the number of columns should always be specified.|||For example,|||Note: In C programming, you can pass arrays to functions, however, you cannot return arrays from functions.",Passing array elements to a function$$$Passing one-dimensional arrays$$$Passing multidimensional arrays,,
https://www.programiz.com/c-programming/c-pointers,C Pointers (With Examples),Address in C$$$C Pointers$$$Pointer Syntax$$$Assigning addresses to Pointers$$$Get Value of Thing Pointed by Pointers$$$Changing Value Pointed by Pointers$$$Example: Working of Pointers$$$Common mistakes when working with pointers$$$Table of Contents,,"In this tutorial, you'll learn about pointers; what pointers are, how do you use them and the common mistakes you might face when working with them with the help of examples.|||Pointers are powerful features of C and C++ programming. Before we learn pointers, let's learn about addresses in C programming.|||If you have a variable var in your program, &var will give you its address in the memory.|||We have used address numerous times while using the scanf() function.|||Here, the value entered by the user is stored in the address of var variable. Let's take a working example.|||Output|||Note: You will probably get a different address when you run the above code.|||Pointers (pointer variables) are special variables that are used to store addresses rather than values.|||Here is how we can declare pointers.|||Here, we have declared a pointer p of int type.|||You can also declare pointers in these ways.|||Let's take another example of declaring pointers.|||Here, we have declared a pointer p1 and a normal variable p2.|||Let's take an example.|||Here, 5 is assigned to the c variable. And, the address of c is assigned to the pc pointer.|||To get the value of the thing pointed by the pointers, we use the * operator. For example:|||Here, the address of c is assigned to the pc pointer. To get the value stored in that address, we used *pc.|||Note: In the above example, pc is a pointer, not *pc. You cannot and should not do something like *pc = &c;|||By the way, * is called the dereference operator (when working with pointers). It operates on a pointer and gives the value stored in that pointer.|||Let's take an example.|||We have assigned the address of c to the pc pointer.|||Then, we changed the value of c to 1. Since pc and the address of c is the same, *pc gives us 1.|||Let's take another example.|||We have assigned the address of c to the pc pointer.|||Then, we changed *pc to 1 using *pc = 1;. Since pc and the address of c is the same, c will be equal to 1.|||Let's take one more example.||||||Initially, the address of c is assigned to the pc pointer using pc = &c;. Since c is 5, *pc gives us 5.|||Then, the address of d is assigned to the pc pointer using pc = &d;. Since d is -15, *pc gives us -15.|||Let's take a working example.|||Output|||Explanation of the program|||Suppose, you want pointer pc to point to the address of c. Then,|||Here's an example of pointer syntax beginners often find confusing.|||Why didn't we get an error when using int *p = &c;?|||It's because|||is equivalent to|||In both cases, we are creating a pointer p (not *p) and assigning &c to it.|||To avoid this confusion, we can use the statement like this:|||Now you know what pointers are, you will learn how pointers are related to arrays in the next tutorial.",What is a pointer?$$$Address in C$$$C Pointers$$$Assigning addresses to Pointers$$$Changing Value Pointed by Pointers$$$Example: Working of Pointers$$$Common Mistakes,"int* pc, c;Here, a pointer pc and a normal variable c, both of type int, is created.Since pc and c are not initialized at initially, pointer pc points to either no address or a random address. And, variable c has an address but contains random garbage value. $$$c = 22;This assigns 22 to the variable c. That is, 22 is stored in the memory location of variable c. $$$pc = &c;This assigns the address of variable c to the pointer pc. $$$c = 11;This assigns 11 to variable c. $$$*pc = 2;This change the value at the memory location pointed by the pointer pc to 2.",
https://www.programiz.com/c-programming/c-pointers-arrays,Relationship Between Arrays and Pointers in C Programming (With Examples),Relationship Between Arrays and Pointers$$$Example 1: Pointers and Arrays$$$Example 2: Arrays and Pointers$$$Table of Contents,,"In this tutorial, you'll learn about the relationship between arrays and pointers in C programming. You will also learn to access array elements using pointers.|||Before you learn about the relationship between arrays and pointers, be sure to check these two topics:|||An array is a block of sequential data. Let's write a program to print addresses of array elements.|||Output|||There is a difference of 4 bytes between two consecutive elements of array x. It is because the size of int is 4 bytes (on our compiler).|||Notice that, the address of &x[0] and x is the same. It's because the variable name x points to the first element of the array.|||From the above example, it is clear that &x[0] is equivalent to x. And, x[0] is equivalent to *x.|||Similarly,|||When you run the program, the output will be:||||||Here, we have declared an array x of 6 elements. To access elements of the array, we have used pointers.|||In most contexts, array names decay to pointers. In simple words, array names are converted to pointers. That's the reason why you can use pointers to access elements of arrays. However, you should remember that pointers and arrays are not the same.|||There are a few cases where array names don't decay to pointers. To learn more, visit: When does array name doesn't decay into a pointer?|||When you run the program, the output will be:|||In this example, &x[2], the address of the third element, is assigned to the ptr pointer. Hence, 3 was displayed when we printed *ptr.|||And, printing *(ptr+1) gives us the fourth element. Similarly, printing *(ptr-1) gives us the second element.","C Arrays$$$C Pointers$$$&x[1] is equivalent to x+1 and x[1] is equivalent to *(x+1).$$$&x[2] is equivalent to x+2 and x[2] is equivalent to *(x+2).$$$...$$$Basically, &x[i] is equivalent to x+i and x[i] is equivalent to *(x+i).$$$Relationship Between Arrays and Pointers$$$Example 1: Arrays and pointers$$$Example 2: Arrays and pointers",,
https://www.programiz.com/c-programming/c-pointer-functions,C Pass Addresses and Pointers to Functions,Example: Pass Addresses to Functions$$$Example 2: Passing Pointers to Functions$$$Table of Contents,,"In this tutorial, you'll learn to pass addresses and pointers as arguments to functions with the help of examples.|||In C programming, it is also possible to pass addresses as arguments to functions.|||To accept these addresses in the function definition, we can use pointers. It's because pointers are used to store addresses. Let's take an example:|||When you run the program, the output will be:|||The address of num1 and num2 are passed to the swap() function using swap(&num1, &num2);.|||Pointers n1 and n2 accept these arguments in the function definition.||||||When *n1 and *n2 are changed inside the swap() function, num1 and num2 inside the main() function are also changed.|||Inside the swap() function, *n1 and *n2 swapped. Hence, num1 and num2 are also swapped.|||Notice that swap() is not returning anything; its return type is void.|||Here, the value stored at p, *p, is 10 initially.|||We then passed the pointer p to the addOne() function. The ptr pointer gets this address in the addOne() function.|||Inside the function, we increased the value stored at ptr by 1 using (*ptr)++;. Since ptr and p pointers both have the same address, *p inside main() is also 11.",Example: Pass Addresses to Functions$$$Example: Pass Pointers to Functions,,
https://www.programiz.com/c-programming/c-dynamic-memory-allocation,"C Dynamic Memory Allocation Using malloc(), calloc(), free() & realloc()",C malloc()$$$C calloc()$$$C free()$$$C realloc()$$$Syntax of malloc()$$$Syntax of calloc()$$$Syntax of free()$$$Example 1: malloc() and free()$$$Example 2: calloc() and free()$$$Syntax of realloc()$$$Example 3: realloc()$$$Table of Contents,,"In this tutorial, you'll learn to dynamically allocate memory in your C program using standard library functions: malloc(), calloc(), free() and realloc().|||As you know, an array is a collection of a fixed number of values. Once the size of an array is declared, you cannot change it.|||Sometimes the size of the array you declared may be insufficient. To solve this issue, you can allocate memory manually during run-time. This is known as dynamic memory allocation in C programming.|||To allocate memory dynamically, library functions are malloc(), calloc(), realloc() and free() are used. These functions are defined in the <stdlib.h> header file.|||The name ""malloc"" stands for memory allocation.|||The malloc() function reserves a block of memory of the specified number of bytes. And, it returns a pointer of void which can be casted into pointers of any form.|||Example|||The above statement allocates 400 bytes of memory. It's because the size of float is 4 bytes. And, the pointer ptr holds the address of the first byte in the allocated memory.|||The expression results in a NULL pointer if the memory cannot be allocated.||||||The name ""calloc"" stands for contiguous allocation.|||The malloc() function allocates memory and leaves the memory uninitialized, whereas the calloc() function allocates memory and initializes all bits to zero.|||Example:|||The above statement allocates contiguous space in memory for 25 elements of type float.|||Dynamically allocated memory created with either calloc() or malloc() doesn't get freed on their own. You must explicitly use free() to release the space.|||This statement frees the space allocated in the memory pointed by ptr.|||Output|||Here, we have dynamically allocated the memory for n number of int.|||Output|||If the dynamically allocated memory is insufficient or more than required, you can change the size of previously allocated memory using the realloc() function.|||Here, ptr is reallocated with a new size x.|||Output",Why dynamic memory allocation?$$$malloc()$$$calloc()$$$free()$$$Example: malloc() and free()$$$Example: calloc() and free()$$$realloc()$$$Example: realloc(),,
https://www.programiz.com/c-programming/c-pointer-examples,C Array and Pointer Examples,Array and Pointer Examples,,"In this article, you'll find a list of C programs related to arrays and pointers.|||To understand all programs in this article, you should have the knowledge of the following topics:",,Arrays$$$Multi-dimensional Arrays$$$Pointers$$$Array and Pointer Relation$$$Call by Reference$$$Dynamic Memory Allocation,Calculate the average of array elements$$$Find the largest element of an array$$$Calculate standard deviation$$$Add two matrices$$$Multiply two matrices$$$Find transpose of a matrix$$$Multiply two matrices$$$Access elements of an array using pointers$$$Swap numbers in the cyclic order using call by reference$$$Find the largest number (Dynamic memory allocation is used)
https://www.programiz.com/c-programming/c-strings,Strings in C (With Examples),How to declare a string?$$$How to initialize strings?$$$Assigning Values to Strings$$$Read String from the user$$$Passing Strings to Functions$$$Strings and Pointers$$$Example 1: scanf() to read a string$$$How to read a line of text?$$$Example 2: fgets() and puts()$$$Example 3: Passing string to a Function$$$Example 4: Strings and Pointers$$$Commonly Used String Functions$$$Table of Contents,,"In this tutorial, you'll learn about strings in C programming. You'll learn to declare them, initialize them and use them for various I/O operations with the help of examples.|||In C programming, a string is a sequence of characters terminated with a null character \0. For example:|||When the compiler encounters a sequence of characters enclosed in the double quotation marks, it appends a null character \0 at the end by default.|||Here's how you can declare strings:|||Here, we have declared a string of 5 characters.|||You can initialize strings in a number of ways.||||||Let's take another example:|||Here, we are trying to assign 6 characters (the last character is '\0') to a char array having 5 characters. This is bad and you should never do this.|||Arrays and strings are second-class citizens in C; they do not support the assignment operator once it is declared. For example,|||Note: Use the strcpy() function to copy the string instead.|||You can use the scanf() function to read a string.|||The scanf() function reads the sequence of characters until it encounters whitespace (space, newline, tab, etc.).|||Output|||Even though Dennis Ritchie was entered in the above program, only ""Dennis"" was stored in the name string. It's because there was a space after Dennis.|||Also notice that we have used the code name instead of &name with scanf().|||This is because name is a char array, and we know that array names decay to pointers in C.|||Thus, the name in scanf() already points to the address of the first element in the string, which is why we don't need to use &.|||You can use the fgets() function to read a line of string. And, you can use puts() to display the string.|||Output|||Here, we have used fgets() function to read a string from the user.|||fgets(name, sizeof(name), stdlin); // read string|||The sizeof(name) results to 30. Hence, we can take a maximum of 30 characters as input which is the size of the name string.|||To print the string, we have used puts(name);.|||Note: The gets() function can also be to take input from the user. However, it is removed from the C standard.	It's because gets() allows you to input any length of characters. Hence, there might be a buffer overflow.|||Strings can be passed to a function in a similar way as arrays. Learn more about passing arrays to a function.|||Similar like arrays, string names are ""decayed"" to pointers. Hence, you can use pointers to manipulate elements of the string. We recommended you to check C Arrays and Pointers before you check this example.",strlen() - calculates the length of a string$$$strcpy() - copies a string to another$$$strcmp() - compares two strings$$$strcat() - concatenates two strings$$$C strings$$$How to declare a string?$$$How to initialize strings?$$$Read and Write String: gets() and puts()$$$Passing strings to a function$$$Strings and pointers$$$Commonly used string functions,,
https://www.programiz.com/c-programming/string-handling-functions,String Manipulations In C Programming Using Library Functions,gets() and puts(),,"In this article, you'll learn to manipulate strings in C using library functions such as gets(), puts, strlen() and more. You'll learn to get string from the user and perform operations on the string.|||You need to often manipulate strings according to the need of a problem. Most, if not all, of the time string manipulation can be done manually but, this makes programming complex and large.|||To solve this, C supports a large number of string handling functions in the standard library ""string.h"".|||Few commonly used string handling functions are discussed below:|||Strings handling functions are defined under ""string.h"" header file.|||Note: You have to include the code below to run string handling functions.||||||Functions gets() and puts() are two string functions to take string input from the user and display it respectively as mentioned in the previous chapter.|||Note: Though, gets() and puts() function handle strings, both these functions are defined in ""stdio.h"" header file.",,,Function|||Work of Function$$$strlen()|||computes string's length$$$strcpy()|||copies a string to another$$$strcat()|||concatenates(joins) two strings$$$strcmp()|||compares two strings$$$strlwr()|||converts string to lowercase$$$strupr()|||converts string to uppercase
