Links,Main Heading,Chapter Headings,Description,Contents,Unordered Lists,Ordered Lists,Table Data
https://www.programiz.com/cpp-programming/break-statement,C++ break Statement (With Examples),Working of C++ break Statement$$$Example 1: break with for loop$$$Example 2: break with while loop$$$break with Nested loop$$$Table of Contents,,"In this tutorial, we will learn about the break statement and its working in loops with the help of examples.|||In C++, the break statement terminates the loop when it is encountered.|||The syntax of the break statement is:|||Before you learn about the break statement, make sure you know about:|||Output|||In the above program, the for loop is used to print the value of i in each iteration. Here, notice the code:|||This means, when i is equal to 3, the break statement terminates the loop. Hence, the output doesn't include values greater than or equal to 3.|||Note: The break statement is usually used with decision-making statements.|||Output|||In the above program, the user enters a number. The while loop is used to print the total sum of numbers entered by the user. Here, notice the code,||||||This means, when the user enters a negative number, the break statement terminates the loop and codes outside the loop are executed.|||The while loop continues until the user enters a negative number.|||When break is used with nested loops, break terminates the inner loop. For example,|||Output|||In the above program, the break statement is executed when i == 2. It terminates the inner loop, and the control flow of the program moves to the outer loop.|||Hence, the value of i = 2 is never displayed in the output.|||The break statement is also used with the switch statement. To learn more, visit C++ switch statement.",C++ for loop$$$C++ if...else$$$C++ while loop$$$Introduction$$$Working of C++ break Statement$$$Example: break with for loop$$$Example: break with while loop$$$break with Nested loop,,
https://www.programiz.com/cpp-programming/continue-statement,C++ continue Statement (With Examples),Working of C++ continue Statement$$$Example 1: continue with for loop$$$Example 2: continue with while loop$$$continue with Nested loop$$$Table of Contents,,"In this tutorial, we will learn about the continue statement and its working with loops with the help of examples.|||In computer programming, the continue statement is used to skip the current iteration of the loop and the control of the program goes to the next iteration.|||The syntax of the continue statement is:|||Before you learn about the continue statement, make sure you know about,|||In a for loop, continue skips the current iteration and the control flow jumps to the update expression.|||Output|||In the above program, we have used the the for loop to print the value of i in each iteration. Here, notice the code,|||This means|||Note: The continue statement is almost always used with decision-making statements.|||In a while loop, continue skips the current iteration and control flow of the program jumps back to the while condition.||||||Output|||In the above program, the user enters a number. The while loop is used to print the total sum of positive numbers entered by the user, as long as the numbers entered are not greater than 50.|||Notice the use of the continue statement.|||Note: The continue statement works in the same way for the do...while loops.|||When continue is used with nested loops, it skips the current iteration of the inner loop. For example,|||Output|||In the above program, when the continue statement executes, it skips the current iteration in the inner loop. And the control of the program moves to the update expression of the inner loop.|||Hence, the value of j = 2 is never displayed in the output.|||Note: The break statement terminates the loop entirely. However, the continue statement only skips the current iteration.","C++ for loop$$$C++ if...else$$$C++ while loop$$$When i is equal to 3, the continue statement skips the current iteration and starts the next iteration$$$Then, i becomes 4, and the condition is evaluated again.$$$Hence, 4 and 5 are printed in the next two iterations.$$$When the user enters a number greater than 50, the continue statement skips the current iteration. Then the control flow of the program goes to the condition of while loop.$$$When the user enters a number less than 0, the loop terminates.$$$Introduction$$$Working of C++ continue Statement$$$Example: continue with for loop$$$Example: continue with while loop$$$continue with Nested loop",,
https://www.programiz.com/cpp-programming/switch-case,C++ switch...case Statement (With Examples),Flowchart of switch Statement$$$Example: Create a Calculator using the switch Statement$$$Table of Contents,,"In this tutorial, we will learn about switch statement and its working in C++ programming with the help of some examples.|||The switch statement allows us to execute a block of code among many alternatives.|||The syntax of the switch statement in C++ is:|||How does the switch statement work?|||The expression is evaluated once and compared with the values of each case label.|||Note: We can do the same thing with the if...else..if ladder. However, the syntax of the switch statement is cleaner and much easier to read and write.|||Output 1|||Output 2|||Output 3||||||Output 4|||Output 5|||In the above program, we are using the switch...case statement to perform addition, subtraction, multiplication, and division.|||How This Program Works|||Notice that the break statement is used inside each case block. This terminates the switch statement.|||If the break statement is not used, all cases after the correct case are executed.","If there is a match, the corresponding code after the matching label is executed. For example, if the value of the variable is equal to constant2, the code after case constant2: is executed until the break statement is encountered.$$$If there is no match, the code after default: is executed.$$$If the user enters +, addition is performed on the numbers.$$$If the user enters -, subtraction is performed on the numbers.$$$If the user enters *, multiplication is performed on the numbers.$$$If the user enters /, division is performed on the numbers.$$$If the user enters any other character, the default code is printed.$$$Introduction$$$Flowchart$$$Example: Create a Calculator","We first prompt the user to enter the desired operator. This input is then stored in the char variable named oper.$$$We then prompt the user to enter two numbers, which are stored in the float variables num1 and num2.$$$The switch statement is then used to check the operator entered by the user:If the user enters +, addition is performed on the numbers.If the user enters -, subtraction is performed on the numbers.If the user enters *, multiplication is performed on the numbers.If the user enters /, division is performed on the numbers.If the user enters any other character, the default code is printed.",
https://www.programiz.com/cpp-programming/goto,C++ goto Statement,Syntax of goto Statement$$$Example: goto Statement$$$Reason to Avoid goto Statement,,"In this article, you'll learn about goto statment, how it works and why should it be avoided.|||In C++ programming, the goto statement is used for altering the normal sequence of program execution by transferring control to some other part of the program.|||In the syntax above, label is an identifier. When goto label; is encountered, the control of program jumps to label: and executes the code below it.|||Output||||||You can write any C++ program without the use of goto statement and is generally considered a good idea not to use them.|||The goto statement gives the power to jump to any part of a program but, makes the logic of the program complex and tangled.|||In modern programming, the goto statement is considered a harmful construct and a bad programming practice.|||The goto statement can be replaced in most of C++ program with the use of break and continue statements.",,,
https://www.programiz.com/cpp-programming/function,C++ Function (With Examples),C++ User-defined Function$$$C++ Library Functions$$$C++ Function Declaration$$$Calling a Function$$$Example 1: Display a Text$$$Function Parameters$$$Example 2: Function with Parameters$$$Return Statement$$$Example 3: Add Two Numbers$$$Function Prototype$$$Example 4: C++ Function Prototype$$$Benefits of Using User-Defined Functions$$$Example 5: C++ Program to Find the Square Root of a Number$$$Table of Contents,,"In this tutorial, we will learn about the C++ function and function expressions with the help of examples.|||A function is a block of code that performs a specific task.|||Suppose we need to create a program to create a circle and color it. We can create two functions to solve this problem:|||Dividing a complex problem into smaller chunks makes our program easy to understand and reusable.|||There are two types of function:|||In this tutorial, we will focus mostly on user-defined functions.|||C++ allows the programmer to define their own function.|||A user-defined function groups code to perform a specific task and that group of code is given a name (identifier).|||When the function is invoked from any part of the program, it all executes the codes defined in the body of the function.|||The syntax to declare a function is:|||Here's an example of a function declaration.	 |||Here,|||Note: We will learn about returnType and parameters later in this tutorial.|||In the above program, we have declared a function named greet(). To use the greet() function, we need to call it.|||Here's how we can call the above greet() function.|||Output|||As mentioned above, a function can be declared with parameters (arguments). A parameter is a value that is passed when declaring a function.|||For example, let us consider the function below:|||Here, the int variable num is the function parameter.||||||We pass a value to the function parameter while calling the function.|||Output|||In the above program, we have used a function that has one int parameter and one double parameter.|||We then pass num1 and num2 as arguments. These values are stored by the function parameters n1 and n2 respectively.|||Note: The type of the arguments passed while calling the function must match with the corresponding parameters defined in the function declaration.|||In the above programs, we have used void in the function declaration. For example,|||This means the function is not returning any value.|||It's also possible to return a value from a function. For this, we need to specify the returnType of the function during function declaration.|||Then, the return statement can be used to return a value from a function.|||For example,|||Here, we have the data type int instead of void. This means that the function returns an int value.|||The code return (a + b); returns the sum of the two parameters as the function value.|||The return statement denotes that the function has ended. Any code after return inside the function is not executed.|||Output|||In the above program, the add() function is used to find the sum of two numbers.|||We pass two int literals 100 and 78 while calling the function.|||We store the returned value of the function in the variable sum, and then we print it.|||Notice that sum is a variable of int type. This is because the return value of add() is of int type.|||In C++, the code of function declaration should be before the function call. However, if we want to define a function after the function call, we need to use the function prototype. For example,|||In the above code, the function prototype is:|||This provides the compiler with information about the function name and its parameters. That's why we can use the code to call a function before the function has been defined.|||The syntax of a function prototype is:|||Output|||The above program is nearly identical to Example 3. The only difference is that here, the function is defined after the function call.|||That's why we have used a function prototype in this example.|||Library functions are the built-in functions in C++ programming.|||Programmers can use library functions by invoking the functions directly; they don't need to write the functions themselves.|||Some common library functions in C++ are sqrt(), abs(), isdigit(), etc.|||In order to use library functions, we usually need to include the header file in which these library functions are defined.|||For instance, in order to use mathematical functions such as sqrt() and abs(), we need to include the header file cmath.|||Output|||In this program, the sqrt() library function is used to calculate the square root of a number.|||The function declaration of sqrt() is defined in the cmath header file. That's why we need to use the code #include <cmath> to use the sqrt() function.|||To learn more, visit C++ Standard Library functions.",a function to draw the circle$$$a function to color the circle$$$the name of the function is greet()$$$the return type of the function is void$$$the empty parentheses mean it doesn't have any parameters$$$the function body is written inside {}$$$Functions make the code reusable. We can declare them once and use them multiple times.$$$Functions make the program easier as each small task is divided into a function.$$$Functions increase readability.$$$Introduction$$$User-defined Function$$$Function Declaration$$$Calling a Function$$$Example: Display a Text$$$Function Parameters$$$Return Statement$$$Function Prototype$$$Benefits of Using User-Defined Functions$$$C++ Library Functions,Standard Library Functions: Predefined in C++$$$User-defined Function: Created by users,
https://www.programiz.com/cpp-programming/user-defined-function-types,C++ User-defined Function Types,Example 1: No arguments passed and no return value$$$Example 2: No arguments passed but a return value$$$Example 3: Arguments passed but no return value$$$Example 4: Arguments passed and a return value.$$$Which method is better?,,"In this tutorial, you will learn about different approaches you can take to solve a single problem using functions.|||For better understanding of arguments and return in functions, user-defined functions can be categorised as:|||Consider a situation in which you have to check prime number. This problem is solved below by making user-defined function in 4 different ways as mentioned above.|||In the above program, prime() is called from the main() with no arguments.|||prime() takes the positive number from the user and checks whether the number is a prime number or not.|||Since, return type of prime() is void, no value is returned from the function.|||In the above program, prime() function is called from the main() with no arguments.|||prime() takes a positive integer from the user. Since, return type of the function is an int, it returns the inputted number from the user back to the calling main() function.|||Then, whether the number is prime or not is checked in the main() itself and printed onto the screen.||||||In the above program, positive number is first asked from the user which is stored in the variable num.|||Then, num is passed to the prime() function where, whether the number is prime or not is checked and printed.|||Since, the return type of prime() is a void, no value is returned from the function.|||In the above program, a positive integer is asked from the user and stored in the variable num.|||Then, num is passed to the function prime() where, whether the number is prime or not is checked.|||Since, the return type of prime() is an int, 1 or 0 is returned to the main() calling function. If the number is a prime number, 1 is returned. If not, 0 is returned.|||Back in the main() function, the returned 1 or 0 is stored in the variable flag, and the corresponding text is printed onto the screen.|||All four programs above gives the same output and all are technically correct program.|||There is no hard and fast rule on which method should be chosen.|||The particular method is chosen depending upon the situation and how you want to solve a problem.",Function with no argument and no return value$$$Function with no argument but return value$$$Function with argument but no return value$$$Function with argument and return value,,
https://www.programiz.com/cpp-programming/function-overloading,C++ Function Overloading (With Examples),Example 1: Overloading Using Different Types of Parameter$$$Example 2: Overloading Using Different Number of Parameters$$$Table of Contents,,"In this tutorial, we will learn about the function overloading in C++ with examples.|||In C++, two functions can have the same name if the number and/or type of arguments passed is different.|||These functions having the same name but different arguments are known as overloaded functions. For example:|||Here, all 4 functions are overloaded functions.|||Notice that the return types of all these 4 functions are not the same. Overloaded functions may or may not have different return types but they must have different arguments. For example,|||Here, both functions have the same name, the same type, and the same number of arguments. Hence, the compiler will throw an error.|||Output|||In this program, we overload the absolute() function. Based on the type of parameter passed during the function call, the corresponding function is called.|||Output||||||Here, the display() function is called three times with different arguments. Depending on the number and type of arguments passed, the corresponding display() function is called.|||The return type of all these functions is the same but that need not be the case for function overloading.|||Note: In C++, many standard library functions are overloaded. For example, the sqrt() function can take double, float, int, etc. as parameters. This is possible because the sqrt() function is overloaded in C++.",Introduction$$$Example 1: Overloading using Different Parameter Types$$$Example 2: Overloading using Different Number of Parameters,,
https://www.programiz.com/cpp-programming/default-argument,C++ Programming Default Arguments (Parameters),Working of default arguments$$$Example: Default Argument$$$Things to Remember$$$Table of Contents,,"In this tutorial, we will learn C++ default arguments and their working with the help of examples.|||In C++ programming, we can provide default values for function parameters.|||If a function with default arguments is called without passing arguments, then the default parameters are used.|||However, if arguments are passed while calling the function, the default arguments are ignored.|||We can understand the working of default arguments from the image above:||||||Output|||Here is how this program works:|||We can also define the default parameters in the function definition itself. The program below is equivalent to the one above.",Introduction$$$Working of default arguments$$$Example: Default Argument$$$Things to Remember,"When temp() is called, both the default parameters are used by the function.$$$When temp(6) is called, the first argument becomes 6 while the default value is used for the second parameter.$$$When temp(6, -2.3) is called, both the default parameters are overridden, resulting in i = 6 and f = -2.3.$$$When temp(3.4) is passed, the function behaves in an undesired way because the second argument cannot be passed without passing the first argument.Therefore, 3.4 is passed as the first argument. Since the first argument has been defined as int, the value that is actually passed is 3.$$$display() is called without passing any arguments. In this case, display() uses both the default parameters c = '*' and n = 1.$$$display('#') is called with only one argument. In this case, the first becomes '#'. The second default parameter n = 1 is retained.$$$display('#', count) is called with both arguments. In this case, default arguments are not used.$$$Once we provide a default value for a parameter, all subsequent parameters must also have default values. For example,// Invalidvoid add(int a, int b = 3, int c, int d);// Invalidvoid add(int a, int b = 3, int c, int d = 4);// Validvoid add(int a, int c, int b = 3, int d = 4);$$$If we are defining the default arguments in the function definition instead of the function prototype, then the function must be defined before the function call.// Invalid codeint main() {    // function call    display();}void display(char c = '*', int count = 5) {    // code}",
https://www.programiz.com/cpp-programming/storage-class,"C++ Storage Class: Local, Global, Static, Register and Thread Local",Local Variable$$$Global Variable$$$Register Variable (Deprecated in C++11)$$$Thread Local Storage$$$Example 1: Local variable$$$Example 2: Global variable$$$Static Local variable$$$Example 3: Static local variable,,"In this article, you'll learn about different storage classes in C++. Namely: local, global, static local, register and thread local.|||Every variable in C++ has two features: type and storage class.|||Type specifies the type of data that can be stored in a variable. For example: int, float, char etc.|||And, storage class controls two different properties of a variable: lifetime (determines how long a variable can exist) and scope (determines which part of the program can access it).|||Depending upon the storage class of a variable, it can be divided into 4 major types:|||A variable defined inside a function (defined inside function body between braces) is called a local variable or automatic variable.|||Its scope is only limited to the function where it is defined. In simple terms, local variable exists and can be accessed only inside a function.|||The life of a local variable ends (It is destroyed) when the function exits.||||||The variable var cannot be used inside test() and var1 cannot be used inside main() function.|||Keyword auto was also used for defining local variables before as: auto int var;|||But, after C++11 auto has a different meaning and should not be used for defining local variables.|||If a variable is defined outside all functions, then it is called a global variable.|||The scope of a global variable is the whole program. This means, It can be used and changed at any part of the program after its declaration.|||Likewise, its life ends only when the program ends.|||Output|||In the above program, c is a global variable.|||This variable is visible to both functions main() and test() in the above program.|||Keyword static is used for specifying a static variable. For example:|||A static local variable exists only inside a function where it is declared (similar to a local variable) but its lifetime starts when the function is called and ends only when the program ends.|||The main difference between local variable and static variable is that, the value of static variable persists the end of the program.|||Output|||In the above program, test() function is invoked 2 times.|||During the first call, variable var is declared as static variable and initialized to 0. Then 1 is added to var which is displayed in the screen.|||When the function test() returns, variable var still exists because it is a static variable.|||During second function call, no new variable var is created. The same var is increased by 1 and then displayed to the screen.|||Output of above program if var was not specified as static variable|||Keyword register is used for specifying register variables.|||Register variables are similar to automatic variables and exists inside a particular function only. It is supposed to be faster than the local variables.|||If a program encounters a register variable, it stores the variable in processor's register rather than memory if available. This makes it faster than the local variables.|||However, this keyword was deprecated in C++11 and should not be used.|||Thread-local storage is a mechanism by which variables are allocated such that there is one instance of the variable per extant thread.|||Keyword thread_local is used for this purpose.|||Learn more about thread local storage.",Local variable$$$Global variable$$$Static local variable$$$Register Variable$$$Thread Local Storage,,
https://www.programiz.com/cpp-programming/recursion,C++ Recursion (With Example),Working of Recursion in C++$$$Example 1: Factorial of a Number Using Recursion$$$Advantages and Disadvantages of Recursion$$$Working of Factorial Program$$$Advantages of C++ Recursion$$$Disadvantages of C++ Recursion$$$Table of Contents,,"In this tutorial, we will learn about recursive function in C++ and its working with the help of examples.|||A function that calls itself is known as a recursive function. And, this technique is known as recursion.|||The figure below shows how recursion works by calling itself over and over again.|||The recursion continues until some condition is met.|||To prevent infinite recursion, if...else statement (or similar approach) can be used where one branch makes the recursive call and the other doesn't.|||Output||||||As we can see, the factorial() function is calling itself. However, during each call, we have decreased the value of n by 1. When n is less than 1, the factorial() function ultimately returns the output.|||Below are the pros and cons of using recursion in C++.","It makes our code shorter and cleaner.$$$Recursion is required in problems concerning data structures and advanced algorithms, such as Graph and Tree Traversal.$$$It takes a lot of stack space compared to an iterative program.$$$It uses more processor time.$$$It can be more difficult to debug compared to an equivalent iterative program.$$$Introduction$$$Working of Recursion$$$Advantages$$$Disadvantages",,
https://www.programiz.com/cpp-programming/return-reference,C++ Return by Reference,Example: Return by Reference$$$Important Things to Remember When Returning by Reference.,,"In this article, you'll learn how to return a value by reference in a function and use it efficiently in your program.|||In C++ Programming, not only can you pass values by reference to a function but you can also return a value by reference.|||To understand this feature, you should have the knowledge of:|||Output|||In program above, the return type of function test() is int&. Hence, this function returns a reference of the variable num.||||||The return statement is return num;. Unlike return by value, this statement doesn't return value of num, instead it returns the variable itself (address).|||So, when the variable is returned, it can be assigned a value as done in test() = 5;|||This stores 5 to the variable num, which is displayed onto the screen.","Global variables$$$Ordinary function returns value but this function doesn't. Hence, you cannot return a constant from the function.int& test() {    return 2;}$$$You cannot return a local variable from this function.int& test() {    int n = 2;     return n; }",,
https://www.programiz.com/cpp-programming/arrays,C++ Arrays (With Examples),C++ Array Declaration$$$Access Elements in C++ Array$$$C++ Array Initialization$$$How to insert and print array elements?$$$Example 1: Displaying Array Elements$$$Example 2: Take Inputs from User and Store Them in an Array$$$Example 3: Display Sum and Average of Array Elements Using for Loop$$$C++ Array Out of Bounds$$$Few Things to Remember:$$$C++ Array With Empty Members$$$Table of Contents,,"In this tutorial, we will learn to work with arrays. We will learn to declare, initialize, and access array elements in C++ programming with the help of examples.|||In C++, an array is a variable that can store multiple values of the same type. For example,|||Suppose a class has 27 students, and we need to store the grades of all of them. Instead of creating 27 separate variables, we can simply create an array:|||Here, grade is an array that can hold a maximum of 27 elements of double type.|||In C++, the size and type of arrays cannot be changed after its declaration.|||For example,|||Here,|||In C++, each element in an array is associated with a number. The number is known as an array index. We can access elements of an array by using those indices.|||Consider the array x we have seen above.|||In C++, it's possible to initialize an array during declaration. For example,|||Another method to initialize array during declaration:|||Here, we have not mentioned the size of the array. In such cases, the compiler automatically computes the size.|||In C++, if an array has a size n, we can store upto n number of elements in the array. However, what will happen if we store less than n number of elements.|||For example,|||Here, the array x has a size of 6. However, we have initialized it with only 3 elements.|||In such cases, the compiler assigns random values to the remaining places. Oftentimes, this random value is simply 0.|||Output|||Here, we have used a for loop to iterate from i = 0 to i = 4. In each iteration, we have printed numbers[i].||||||We again used a range based for loop to print out the elements of the array. To learn more about this loop, check C++ Ranged for Loop.|||Note: In our range based loop, we have used the code const int &n instead of int n as the range declaration. However, the const int &n is more preferred because:|||Output|||Once again, we have used a for loop to iterate from i = 0 to i = 4. In each iteration, we took an input from the user and stored it in numbers[i].|||Then, we used another for loop to print all the array elements.|||Output|||In this program:|||Note: We used a ranged for loop instead of a normal for loop.|||A normal for loop requires us to specify the number of iterations, which is given by the size of the array.|||But a ranged for loop does not require such specifications.|||If we declare an array of size 10, then the array will contain elements from index 0 to 9.|||However, if we try to access the element at index 10 or more than 10, it will result in Undefined Behaviour.","int - type of element to be stored$$$x - name of the array$$$6 - size of the array$$$The array indices start with 0. Meaning x[0] is the first element stored at index 0.$$$If the size of an array is n, the last element is stored at index (n-1). In this example, x[5] is the last element.$$$Elements of an array have consecutive addresses. For example, suppose the starting address of x[0] is 2120d. Then, the address of the next element x[1] will be 2124d, the address of x[2] will be 2128d and so on.Here, the size of each element is increased by 4. This is because the size of int is 4 bytes.$$$Introduction$$$C++ Array Declaration$$$Access Array Elements$$$Array Initialization$$$Array With Empty Members$$$Example: Displaying Array Elements$$$Example: Store User Inputs in Array$$$Example: Calculate Sum and Average$$$C++ Array Out of Bounds","Using int n simply copies the array elements to the variable n during each iteration. This is not memory-efficient.&n, however, uses the memory address of the array elements to access their data without copying them to a new variable. This is memory-efficient.$$$We are simply printing the array elements, not modifying them. Therefore, we use const so as not to accidentally change the values of the array.$$$We have initialized a double array named numbers but without specifying its size. We also declared three double variables sum, count, and average.Here, sum =0 and count = 0.$$$Then we used a range based for loop to print the array elements. In each iteration of the loop, we add the current array element to sum.$$$We also increase the value of count by 1 in each iteration, so that we can get the size of the array by the end of the for loop.$$$After printing all the elements, we print the sum and the average of all the numbers. The average of the numbers is given by average = sum / count;",
https://www.programiz.com/cpp-programming/multidimensional-arrays,C++ Multidimensional Arrays (2nd and 3d arrays),Multidimensional Array Initialization$$$Example 1: Two Dimensional Array$$$Example 2: Taking Input for Two Dimensional Array$$$Example 3: Three Dimensional Array$$$1. Initialization of two-dimensional array$$$2. Initialization of three-dimensional array$$$Table of Contents,,"In this tutorial, we'll learn about multi-dimensional arrays in C++. More specifically, how to declare them, access them, and use them efficiently in our program.|||In C++, we can create an array of an array, known as a multidimensional array. For example:|||Here, x is a two-dimensional array. It can hold a maximum of 12 elements.|||We can think of this array as a table with 3 rows and each row has 4 columns as shown below.|||Three-dimensional arrays also work in a similar way. For example:|||This array x can hold a maximum of 24 elements.|||We can find out the total number of elements in the array simply by multiplying its dimensions:|||Like a normal array, we can initialize a multidimensional array in more than one way.|||The above method is not preferred. A better way to initialize this array with the same array elements is given below:|||This array has 2 rows and 3 columns, which is why we have two rows of elements with 3 elements each.|||This is not a good way of initializing a three-dimensional array. A better way to initialize this array is:|||Notice the dimensions of this three-dimensional array.|||The first dimension has the value 2. So, the two elements comprising the first dimension are:|||The second dimension has the value 3. Notice that each of the elements of the first dimension has three elements each:|||Finally, there are four int numbers inside each of the elements of the second dimension:|||Output||||||In the above example, we have initialized a two-dimensional int array named test that has 3 ""rows"" and 2 ""columns"".|||Here, we have used the nested for loop to display the array elements.|||Finally, we print the array elements in each iteration.|||Output|||Here, we have used a nested for loop to take the input of the 2d array. Once all the input has been taken, we have used another nested for loop to print the array members.|||Output|||The basic concept of printing elements of a 3d array is similar to that of a 2d array.|||However, since we are manipulating 3 dimensions, we use a nested for loop with 3 total loops instead of just 2:|||As we can see, the complexity of the array increases exponentially with the increase in dimensions.",the outer loop from i == 0 to i == 2 access the rows of the array$$$the inner loop from j == 0 to j == 1 access the columns of the array$$$the outer loop from i == 0 to i == 1 accesses the first dimension of the array$$$the middle loop from j == 0 to j == 2 accesses the second dimension of the array$$$the innermost loop from k == 0 to k == 1 accesses the third dimension of the array$$$Introduction$$$Multidimensional Array Initialization$$$Example: Two Dimensional Array$$$Example: Three Dimensional Array,,
https://www.programiz.com/cpp-programming/passing-arrays-function,C++ Passing Arrays as Function Parameters (With Examples),Syntax for Passing Arrays as Function Parameters$$$C++ Returning an Array From a Function$$$Example 1: Passing One-dimensional Array to a Function$$$Passing Multidimensional Array to a Function$$$Example 2: Passing Multidimensional Array to a Function$$$Table of Contents,,"In this tutorial, we will learn how to pass a single-dimensional and multidimensional array as a function parameter in C++ with the help of examples.|||In C++, we can pass arrays as an argument to a function. And, also we can return arrays from a function.|||Before you learn about passing arrays as a function argument, make sure you know about C++ Arrays and C++ Functions.|||The syntax for passing an array to a function is:|||Let's see an example,|||Here, we have passed an int type array named marks to the function total(). The size of the array is 5.|||Output|||Here,|||We can also pass Multidimensional arrays as an argument to the function. For example,||||||Output|||In the above program, we have defined a function named display(). The function takes a two dimensional array, int n[][2] as its argument and prints the elements of the array.|||While calling the function, we only pass the name of the two dimensional array as the function argument display(num).|||Note: It is not mandatory to specify the number of rows in the array. However, the number of columns should always be specified. This is why we have used int n[][2].|||We can also pass arrays with more than 2 dimensions as a function argument.|||We can also return an array from the function. However, the actual array is not returned. Instead the address of the first element of the array is returned with the help of pointers.|||We will learn about returning arrays from a function in the coming tutorials.",Introduction$$$Syntax for Passing Array$$$Passing One-dimensional Array to Function$$$Passing Multidimensional Array to Function$$$Retrun an Array from a Function,"When we call a function by passing an array as the argument, only the name of the array is used.display(marks);Here, the argument marks represent the memory address of the first element of array marks[5].$$$However, notice the parameter of the display() function.void display(int m[5])Here, we use the full declaration of the array in the function parameter, including the square braces [].$$$The function parameter int m[5] converts to int* m;. This points to the same address pointed by the array marks. This means that when we manipulate m[5] in the function body, we are actually manipulating the original array marks.C++ handles passing an array to a function in this way to save memory and time.",
https://www.programiz.com/cpp-programming/strings,C++ Strings: Using char array and string object,C-strings$$$string Object$$$Passing String to a Function$$$How to define a C-string?$$$Alternative ways of defining a string$$$Example 1: C++ String to read a word$$$Example 2: C++ String to read a line of text$$$Example 3: C++ string using string data type,,"In this tutorial, you'll learn to handle strings in C++. You'll learn to declare them, initialize them and use them for various input/output operations.|||String is a collection of characters. There are two types of strings commonly used in C++ programming language:|||In C programming, the collection of characters is stored in the form of arrays. This is also supported in C++ programming. Hence it's called C-strings.|||C-strings are arrays of type char terminated with null character, that is, \0 (ASCII value of null character is 0).|||In the above code, str is a string and it holds 4 characters.|||Although, ""C++"" has 3 character, the null character \0 is added to the end of the string automatically.|||Like arrays, it is not necessary to use all the space allocated for the string. For example:|||C++ program to display a string entered by user.|||Output||||||Notice that, in the second example only ""Programming"" is displayed instead of ""Programming is fun"".|||This is because the extraction operator >> works as scanf() in C and considers a space "" "" has a terminating character.|||C++ program to read and display an entire line entered by user.|||Output|||To read the text containing blank space, cin.get function can be used. This function takes two arguments.|||First argument is the name of the string (address of first element of string) and second argument is the maximum size of the array.|||In the above program, str is the name of the string and 100 is the maximum size of the array.|||In C++, you can also create a string object for holding strings.|||Unlike using char arrays, string objects has no fixed length, and can be extended as per your requirement.|||Output|||In this program, a string str is declared. Then the string is asked from the user.|||Instead of using cin>> or cin.get() function, you can get the entered line of text using getline().|||getline() function takes the input stream as the first parameter which is cin and str as the location of the line to be stored.|||Strings are passed to a function in a similar way arrays are passed to a function.|||Output|||In the above program, two strings are asked to enter. These are stored in str and str1 respectively, where str is a char array and str1 is a string object.|||Then, we have two functions display() that outputs the string onto the string.|||The only difference between the two functions is the parameter. The first display() function takes char array as a parameter, while the second takes string as a parameter.|||This process is known as function overloading. Learn more about Function Overloading.",Strings that are objects of string class (The Standard C++ Library string class)$$$C-strings (C-style Strings),,
https://www.programiz.com/cpp-programming/structure,C++ Structures,How to declare a structure in C++ programming?$$$How to define a structure variable?$$$How to access members of a structure?$$$Example: C++ Structure,,"In this article, you'll learn about structures in C++ programming; what is it, how to define it and use it in your program.|||Structure is a collection of variables of different data types under a single name. It is similar to a class in that, both holds a collecion of data of different data types.|||For example: You want to store some information about a person: his/her name, citizenship number and salary. You can easily create different variables name, citNo, salary to store these information separately.|||However, in the future, you would want to store information about multiple persons. Now, you'd need to create different variables for each information per person: name1, citNo1, salary1, name2, citNo2, salary2|||You can easily visualize how big and messy the code would look. Also, since no relation between the variables (information) would exist, it's going to be a daunting task.|||A better approach will be to have a collection of all related information under a single name Person, and use it for every person. Now, the code looks much cleaner, readable and efficient as well.|||This collection of all related information under a single name Person is a structure.|||The struct keyword defines a structure type followed by an identifier (name of the structure).|||Then inside the curly braces, you can declare one or more members (declare variables inside curly braces) of that structure. For example:|||Here a structure person is defined which has three members: name, age and salary.||||||When a structure is created, no memory is allocated.|||The structure definition is only the blueprint for the creating of variables. You can imagine it as a datatype. When you define an integer as below:|||The int specifies that, variable foo can hold integer element only. Similarly, structure definition only specifies that, what property a structure variable holds when it is defined.|||Note: Remember to end the declaration with a semicolon (;)|||Once you declare a structure person as above. You can define a structure variable as:|||Here, a structure variable bill is defined which is of type structure Person.|||When structure variable is defined, only then the required memory is allocated by the compiler.|||Considering you have either 32-bit or 64-bit system, the memory of float is 4 bytes, memory of int is 4 bytes and memory of char is 1 byte.|||Hence, 58 bytes of memory is allocated for structure variable bill.|||The members of structure variable is accessed using a dot (.) operator.|||Suppose, you want to access age of structure variable bill and assign it 50 to it. You can perform this task by using following code below:|||C++ Program to assign data to members of a structure variable and display it.|||Output|||Here a structure Person is declared which has three members name, age and salary.|||Inside main() function, a structure variable p1 is defined. Then, the user is asked to enter information and data entered by user is displayed.|||You should also check out these structure related tutorials:",How to pass structures to functions?$$$How to use pointers with structures?,,
