Links,Main Heading,Chapter Headings,Description,Contents,Unordered Lists,Ordered Lists,Table Data
https://www.programiz.com/swift-programming/operator-precedence-associativity,Swift Operator precedence and associativity (With Examples),Operator precedence table$$$Swift Operator Associativity$$$Operator Associativity Table$$$Example: Operator precedence with the complex assignment operator$$$Table of Contents,,"In this article you will learn about the rules used to evaluate a expression with operators and operands.|||Operator precedence is a set of rules that determines which operator is executed first.|||Before you learn about operator precedence, make sure to know about Swift operators.|||Let's take an example, suppose there is more than one operator in an expression.|||Here,|||In this case, operator precedence is used to identify which operator is executed first. The operator precedence of * is higher than + so multiplication is executed first.|||The table below lists the precedence of Swift operators. The higher it appears in the table, the higher its precedence.|||Output|||In the above example, we have created a variable num with the value 15. Notice the statement|||num += 10 - 2 * 3||||||Here, the precedence order from higher to lower is *, -, and +=. Hence, the statement is executed as num += 10 - (2 * 3).|||If an expression has two operators with similar precedence, the expression is evaluated according to its associativity (either left to right, or right to left). For example,|||Here, operators * and / have the same precedence. And, their associativity is from left to right. Hence, 6 * 4 is executed first.|||Note: If we want to execute the division first, we can use parentheses as print(6 * (4/3)).|||If an expression has two operators with similar precedence, the expression is evaluated according to its associativity.|||For example,|||Here, operators * and / have the same precedence. However, their associativity is left. Hence, 6 * 4 is executed first.|||The table below shows the associativity of Swift operators.","if + is executed first, the value of num will be 52$$$if * is executed first, the value of num will be 28$$$Left Associativity - operators are evaluated from left to right$$$Right Associativity - operators are evaluated from right to left$$$Non-associativity - operators have no defined behavior$$$Introduction$$$Operator precedence table$$$Example: Operator precedence with the complex assignment operator$$$Swift Operator Associativity$$$Operator Associativity Table",,Operators|||Examples$$$Bitwise shift |||>> <<$$$Multiplicative|||% * /$$$Additive|||| - + - ^$$$Range |||..< ...$$$Casting|||is as$$$Nil-Coalescing |||??$$$Comparison |||!= > < >= <= === ==$$$Logical AND|||&&$$$Logical OR|||||$$$Ternary Operator|||? :$$$Assignment Precedence||||= %= /= *= >>= <<= ^= += -=$$$Operators|||Associativity$$$Bitwise Shift: >> <<|||none$$$Multiplicative: % * /|||left$$$Additive: | + - ^|||left$$$Range: ..< ...|||none$$$Casting: is as|||none$$$Nil-Coalescing: ??|||right$$$Comparison: != > < >= <= === ==|||none$$$Logical AND: &&|||left$$$Logical OR: |||||left$$$Ternary Operator: ? :|||right$$$Assignment: |= %= /= *= >>= <<= ^=|||right
https://www.programiz.com/swift-programming/ternary-conditional-operator,Swift Ternary Conditional Operator (With Examples),Ternary Operator in Swift$$$Ternary operator instead of if...else$$$Nested Ternary Operators$$$Example: Swift Ternary Operator$$$Table of Contents,,"In this article, you will learn to use conditional or ternary operator to alter control flow of the program.|||A ternary operator can be used to replace the if...else statement in certain scenarios.|||Before you learn about the ternary operator, make sure to know about Swift if...else statement.|||A ternary operator evaluates a condition and executes a block of code based on the condition. Its syntax is|||Here, the ternary operator evaluates condition and|||The ternary operator takes 3 operands (condition, expression1, and expression2). Hence, the name ternary operator.|||Output|||In the above example, we have used a ternary operator to check pass or fail.|||let result = (marks >= 40) ? ""pass"" : ""fail""|||Here, if marks is greater or equal to 40, pass is assigned to result. Otherwise, fail is assigned to result.|||The ternary operator can be used to replace certain types of if...else statements. For example,||||||You can replace this code|||with|||Output|||Here, both programs give the same output. However, the use of the ternary operator makes our code more readable and clean.|||We can use one ternary operator inside another ternary operator. This is called a nested ternary operator in Swift. For example,|||Output|||The number is Positive.|||In the above example, we the nested ternary operator ((num > 0) ? ""Positive"" : ""Negative"" is executed if the condition num == 0 is false.|||Note: It is recommended not to use nested ternary operators as they make our code more complex.","if condition is true, expression1 is executed.$$$if condition is false, expression2 is executed.$$$Introduction$$$Ternary Operator in Swift$$$Example: Swift Ternary Operator$$$Ternary operator instead of if...else$$$Nested Ternary Operators",,
https://www.programiz.com/swift-programming/bitwise-operators,Swift Bitwise and Bit Shift Operators (With Examples),Bitwise AND Operator$$$Bitwise OR Operator$$$Bitwise XOR Operator$$$Bitwise NOT Operator$$$Left Shift Operator$$$Right Shift Operator$$$Example 1: Bitwise AND Operator$$$Example 2: Bitwise OR Operator$$$Example 3: Bitwise XOR Operator$$$2's complement$$$Example 4: Bitwise NOT Operator$$$Example 5: Left Shift Operator$$$Example 5: Right Shift Operator$$$Table of Contents,,"In this tutorial, we will learn about the bitwise operator and different types of shift operators in Swift with the help of examples.|||Bitwise operators perform operations on integer data at the individual bit-level. These operations include testing, setting, or shifting the actual bits. For example,|||In the example, & and | are bitwise operators.|||Here's the list of various bitwise operators included in Swift|||The bitwise AND & operator returns 1 if and only if both the operands are 1. Otherwise, it returns 0.|||The bitwise AND operation on a and b can be represented in the table below:|||Note: The table above is known as the ""Truth Table"" for the bitwise AND operator.|||Let's take a look at the bitwise AND operation of two integers 12 and 25:|||In the above example, we have declared two variables a and b. Here, notice the line,|||Here, we are performing bitwise AND operation between a and b.|||The bitwise OR | operator returns 1 if at least one of the operands is 1. Otherwise, it returns 0.|||The bitwise OR operation on a and b can be represented in the table below:|||Let us look at the bitwise OR operation of two integers 12 and 25:|||Here, we are performing bitwise OR between 12 and 25.|||The bitwise XOR ^ operator returns 1 if and only if one of the operands is 1. However, if both the operands are 0, or if both are 1, then the result is 0.|||The bitwise XOR operation on a and b can be represented in the table below:|||Let us look at the bitwise XOR operation of two integers 12 and 25:|||Here, we are performing bitwise XOR between 12 and 25.|||The bitwise NOT ~ operator inverts the bit( 0 becomes 1, 1 becomes 0).|||The bitwise NOT operation on a can be represented in the table below:||||||It is important to note that the bitwise NOT of any integer N is equal to -(N + 1). For example,|||Consider an integer 35. As per the rule, the bitwise NOT of 35 should be -(35 + 1) = -36. Now, let's see if we get the correct answer or not.|||In the above example, bitwise NOT of 00100011 is 11011100. Here, if we convert the result into decimal we get 220.|||However, it is important to note that we cannot directly convert the result into decimal and get the desired output. This is because the binary result 11011100 is also equivalent to -36.|||To understand this we first need to calculate the binary output of -36. We use 2's complement to calculate the binary of negative integers.|||The 2's complement of a number N gives -N. It is computed by inverting the bits(0 to 1 and 1 to 0) and then adding 1. For example,|||Here, we can see the 2's complement of 36 (i.e. -36) is 11011100. This value is equivalent to the bitwise complement of 35 that we have calculated in the previous section.|||Hence, we can say that the bitwise complement of 35 = -36.|||In the above example, we have performed the bitwise NOT operation on 12.|||This is exactly what we got in the output.|||The left shift operator shifts all bits towards the left by a specified number of bits. It is denoted by <<.|||As we can see from the image above,|||In the above example, we have created a variable a with the value 3. Notice the statement|||Here, we are performing 2 bits left shift operation on a.|||The right shift operator shifts all bits towards the right by a certain number of specified bits. It is denoted by >>.|||As we can see from the image above,|||Note: Signed integer represents both positive and negative integers while an unsigned integer only represents positive integers.|||In the above example, we are performing 2 bits right shift operations on values 4 and -4.|||As you can see the result is different for 4 and -4. This is because 4 is an unsigned integer so the vacancy is filled with 0 and -4 is a negative signed number so vacancy is filled with 1.","We have a 4-digit number. When we perform a 1 bit left shift operation on it, each bit is shifted to the left by 1 bit.$$$As a result, the left-most bit is discarded, while the right-most bit remains vacant. This vacancy is replaced by 0.$$$We have a 4-digit number. When we perform a 1-bit right shift operation on it, each bit is shifted to the right by 1 bit.$$$As a result, the right-most bit is discarded, while the left-most bit remains vacant. This vacancy is replaced by 0 for unsigned numbers.$$$For signed numbers, the sign bit (0 for positive number, 1 for negative number) is used to fill the vacated bit positions.$$$Introduction$$$Bitwise AND$$$Bitwise OR$$$Bitwise XOR$$$Bitwise NOT$$$Left Shift$$$Right Shift",,Operators|||Name|||Example$$$&|||Bitwise AND|||a & b$$$||||Bitwise OR|||a | b$$$^|||Bitwise XOR|||a ^ b$$$~|||Bitwise NOT|||~ a$$$<<|||Bitwise Shift Left|||a << b$$$>>|||Bitwise Shift Right|||a >> b$$$a|||b|||a & b$$$0|||0|||0$$$0|||1|||0$$$1|||0|||0$$$1|||1|||1$$$a|||a|||a | b$$$0|||0|||0$$$0|||1|||1$$$1|||1|||1$$$1|||0|||1$$$a|||b|||a ^ b$$$0|||0|||0$$$0|||1|||1$$$1|||0|||1$$$1|||1|||0
https://www.programiz.com/swift-programming/if-else-statement,"Swift if, if...else Statement (With Examples)",1. Swift if Statement$$$2. Swift if...else Statement$$$3. Swift if...else if...else Statement$$$Swift nested if Statement$$$Example 1: if Statement$$$Example 2: Swift if...else Statement$$$Example 3: Swift if..else if Statement$$$Example 4: Nested if...else Statement$$$Table of Contents,,"In this tutorial, you will learn about the Swift if...else statement with the help of examples to create decision-making programs.|||In computer programming, we use the if statement to run a block code only when a certain condition is met.|||For example, assigning grades (A, B, C) based on marks obtained by a student.|||In Swift, there are three forms of the if...else statement.|||The syntax of if statement in Swift is:|||The if statement evaluates condition inside the parenthesis ().|||Note: The code inside { } is the body of the if statement.|||Output|||In the above example, we have created a variable named number. Notice the test condition,|||Here, since number is greater than 0, the condition evaluates true.|||If we change the variable to a negative integer. Let's say -5.|||Now, when we run the program, the output will be:|||This is because the value of number is less than 0. Hence, the condition evaluates to false. And, the body of if block is skipped.|||An if statement can have an optional else clause.|||The syntax of if-else statement is:|||The if...else statement evaluates the condition inside the parenthesis.|||If the condition evaluates to true,|||If the condition evaluates to false,|||Output||||||In the above example, we have created a variable named number. Here, the test expression|||Since the value of number is 10, the test expression evaluates to true. Hence code inside the body of if is executed.|||If we change the variable to a negative integer. Let's say -5.|||Now if we run the program, the output will be:|||Here, the test expression evaluates to false. Hence code inside the body of else is executed.|||The if...else statement is used to execute a block of code among two alternatives.|||However, if you need to make a choice between more than two alternatives, then we use the if...else if...else statement.|||The syntax of the if...else if...else statement is:|||Here,|||Output|||In the above example, we have created a variable named number with the value 0. Here, we have two condition expressions:|||Here, both the conditions evaluate to false. Hence the statement inside the body of else is executed.|||You can also use an if statement inside of an if statement. This is known as a nested if statement.|||The syntax of nested if statement is:|||Notes:|||Output|||In the above example, we have used a nested if statement to check whether the given number is positive, negative, or 0.","If condition is evaluated to true, the code inside the body of if is executed.$$$If condition is evaluated to false, the code inside the body of if is skipped.$$$Swift if Statement$$$Example: if Statement$$$Swift if...else Statement$$$Example: if...else$$$Swift if...else if...else Statement$$$Example: if..else if$$$Swift nested if Statement$$$Example: Nested if...else","if the percentage is above 90, assign grade A$$$if the percentage is above 75, assign grade B$$$if the percentage is above 65, assign grade C$$$if statement$$$if...else statement$$$if...else if...else statement$$$the code inside if is executed$$$the code inside else is skipped$$$the code inside else is executed$$$the code inside if is skipped$$$If condition1 evaluates to true, code block 1 is executed.$$$If condition1 evaluates to false, then condition2 is evaluated.If condition2 is true, code block 2 is executed.If condition2 is false, code block 3 is executed.$$$If condition2 is true, code block 2 is executed.$$$If condition2 is false, code block 3 is executed.$$$if (number > 0) - checks if number is greater than 0$$$else if (number < 0) - checks if number is less than 0$$$We can add else and else if statements to the inner if statement as required.$$$We can also insert inner if statement inside the outer else or else if statements(if they exist)$$$We can nest multiple layers of if statements.",
https://www.programiz.com/swift-programming/switch-statement,Swift switch Statement (With Examples),Flowchart of Switch Statement$$$Switch Statement with fallthrough$$$Tuple in Switch Statement$$$Example 1: Simple program using Switch Statement$$$Example 2: Switch Statement with Range$$$Table of Contents,,"In this article, you will learn to use switch control statements to control the flow of your program's execution.|||The switch statement allows us to execute a block of code among many alternatives.|||The syntax of the switch statement in Swift is:|||The switch statement evaluates an expression inside parentheses ().|||Note: We can do the same thing with the if...else...if ladder. However, the syntax of the switch statement is cleaner and much easier to read and write.|||Output|||In the above example, we have assigned 4 to the dayOfWeek variable. Now, the variable is compared with the value of each case statement.|||Since the value matches with case 4, the statement print(""Wednesday"") inside the case is executed, and the program is terminated.|||If we use the fallthrough keyword inside the case statement, the control proceeds to the next case even if the case value does not match with the switch expression. For example,|||Output|||In the above example, since the value matches with case 4, the statement print(""Wednesday"") inside the case is executed|||We have also used the keyword fallthrough. So, the statement print(""Thursday"") inside case 5 is executed even if the case doesn't match with the case statement.||||||Output|||In the above example, instead of a single value, we have used numeric ranges for each case: case 0...16, case 17...30, and case 31...45.|||Here, the value of ageGroup is 33 that falls under the range 32...45. Hence, the statement print(""Middle-aged Adults"") is executed.|||In Swift, we can also use tuples in switch statements. For example,|||Output|||In the above example, we have created a tuple named info with values: ""Dwight"" and 38.|||Here, instead of a single value, each case statement also includes tuples: case (""Dwight"", 38) and case (""Micheal"", 46).|||Now, the value of info is compared with each case statement. Since the value matches with case (""Dwight"", 38), the statement print(""Dwight is 38 years old"") is executed.|||To learn more about tuples, visit Swift Tuple.",Introduction$$$Flowchart of Switch Statement$$$Example 1: Switch Statement$$$Switch Statement with fallthrough$$$Switch Statement with Range$$$Tuple in Swift Switch Statement,"If the result of the expression is equal to value1, statements of the case value1: are executed.$$$If the result of the expression is equal to value2, statements of the case value2: are executed.$$$If there is no match, statements of the default case are executed.",
https://www.programiz.com/swift-programming/for-in-loop,Swift for Loop (with Examples),Swift for-in Loop$$$Flowchart of for-in Loop$$$Example: Loop Over Array$$$for Loop with where Clause$$$for Loop With Range$$$for Loop with Stride Function$$$Table of Contents,,"In this tutorial, we will learn how to use for-in loop in Swift with the help of examples.|||In computer programming, loops are used to repeat a block of code.|||For example, if we want to show a message 100 times, then we can use a loop. It's just a simple example; you can achieve much more with loops.|||There are 3 types of loops in Swift:|||In Swift, the for-in loop is used to run a block of code for a certain number of times. It is used to iterate over any sequences such as an array, range, string, etc.|||The syntax of the for-in loop is:|||Here, val accesses each item of sequence on each iteration. Loop continues until we reach the last item in the sequence.|||Output|||In the above example, we have created an array called languages.|||Initially, the value of language is set to the first element of the array,i.e. Swift, so the print statement inside the loop is executed.|||language is updated with the next element of the array and the print statement is executed again. This way the loop runs until the last element of an array is accessed.|||In Swift, we can also add a where clause with for-in loop. It is used to implement filters in the loop. That is, if the condition in where clause returns true, the loop is executed.|||Output|||In the above example, we have used a for-in loop to access each elements of languages. Notice the use of where clause in the for-in loop.||||||for language in languages where language != ""Java""|||Here, if the condition in where clause returns true, the code inside the loop is executed. Otherwise, it is not executed.|||A range is a series of values between two numeric intervals. For example,|||Here, 1...3 defines a range containing values 1, 2, 3.|||In Swift, we can use for loop to iterate over a range. For example,|||Output|||In the above example, we have used the for-in loop to iterate over a range from 1 to 3.|||The value of i is set to 1 and it is updated to the next number of the range on each iteration. This process continues until 3 is reached.|||If we want a loop to increment by some fixed value in each iteration, instead of range, we have to use stride(from:to:by) function. For example,|||Output|||In the above example, the loop iterates over the range from 1 to 10 with an interval of 2. However, 10 is not included in the sequence.|||Here, the value of i is set to 1 and it is updated by an interval of 2 on each iteration.",Introduction$$$Swift for-in Loop$$$Flowchart of for Loop$$$Example: Swift for Loop$$$for Loop with filter$$$for Loop With Range$$$for with Stride Function,for in loop$$$while loop$$$repeat...while loop,"Iteration|||language|||condition: != ""Java""|||Output$$$1st|||Swift|||true|||Swift is printed.$$$2nd|||Java|||false|||Java is not printed$$$3rd|||Go|||true|||Go is printed$$$4th|||JavaScript|||true|||JavaScript is printed$$$Iteration|||Condition|||Action$$$1st|||true|||1 is printed. i is increased to 2.$$$2nd|||true|||2 is printed. i is increased to 3.$$$3rd|||true|||3 is printed. i is increased to 4.$$$4th|||false|||The loop is terminated"
https://www.programiz.com/swift-programming/repeat-while-loop,Swift while and repeat while Loop (With Examples),Swift while Loop$$$Flowchart of while Loop$$$repeat...while Loop$$$Flowchart of repeat...while Loop$$$Infinite while Loop$$$for vs while loop$$$Example 1: Swift while Loop$$$Example 2: while Loop to Display Game Level$$$Example 3: repeat...while Loop$$$Table of Contents,,"In this tutorial, you will learn about while loop and repeat...while loop with the help of examples.|||In programming, loops are used to repeat a block of code. For example, if you want to show a message 100 times, then you can use a loop. It's just a simple example, you can achieve much more with loops.|||In the previous tutorial, you learned about the Swift for-in Loop. Here, you are going to learn about while and repeat...while loops.|||Swift while loop is used to run a specific code until a certain condition is met.|||The syntax of while loop is:|||Here,|||Output|||Here's how the program works.|||Output|||In the above example, we have used a while loop to check the current level and display it on the console.|||The repeat...while loop is similar to while loop with one key difference. The body of repeat...while loop is executed once before the test expression is checked.||||||The syntax of repeat..while loop is:|||Here,|||In the above example, initially the value of i = 1 and n = 5. For the first time the statement inside the loop executes without checking the condition. The condition is checked after the first iteration is complete.|||Here's how this program works,|||If the condition of a while loop is always true, the loop runs for infinite times (until the memory is full). This is called infinite while loop. For example,|||Output|||Here, the condition is always true. Hence, the while loop will run for infinite times.|||A for-in loop is usually used when the number of iterations is known. For example,|||However, a while loop is usually used when the number of iterations are unknown. For example,|||Note: The working of repeat...while is the same as the while. Hence, it is also used when the number of iterations is unknown.","A while loop evaluates condition inside the parenthesis ().$$$If condition evaluates to true, the code inside the while loop is executed.$$$condition is evaluated again.$$$This process continues until the condition is false.$$$When condition evaluates to false, the loop stops.$$$The body of the loop is executed at first. Then condition is evaluated.$$$If condition evaluates to true, the body of the loop inside the repeat statement is executed again.$$$condition is evaluated once again.$$$This process continues until condition evaluates to false. Then the loop stops.$$$Introduction$$$Swift while Loop$$$Flowchart of while Loop$$$Example 1: Swift while Loop$$$repeat...while Loop$$$Flowchart of repeat...while Loop$$$Example 3: repeat...while Loop$$$Infinite while Loop$$$for vs while loop",,Variable|||Condition: i <= n|||Action$$$i = 1n = 5|||true|||1 is printed. i is increased to 2.$$$i = 2n = 5|||true|||2 is printed. i is increased to 3.$$$i = 3n = 5|||true|||3 is printed. i is increased to 4.$$$i = 4n = 5|||true|||4 is printed. i is increased to 5.$$$i = 5n = 5|||true|||5 is printed. i is increased to 6.$$$i = 6n = 5|||false|||The loop is terminated.$$$Variable|||Condition: i <= n|||Action$$$i = 1n = 5|||not checked|||1 is printed. i is increased to 2.$$$i = 2n = 5|||true|||2 is printed. i is increased to 3.$$$i = 3n = 5|||true|||3 is printed. i is increased to 4.$$$i = 4n = 5|||true|||4 is printed. i is increased to 5.$$$i = 5n = 5|||true|||5 is printed. i is increased to 6.$$$i = 6n = 5|||false|||The loop is terminated.
https://www.programiz.com/swift-programming/nested-loops,Swift Nested Loops (With Examples),Swift Nested for Loop$$$Swift for Loop inside a while Loop$$$break and continue Inside Nested Loop$$$Table of Contents,,"In this tutorial, we will learn about nested loops in Swift with the help of examples.|||If a loop exists inside the body of another loop, it's called a nested loop. Here's an example of the nested for loop.|||Here, the inner for loop for j in 1...2 is nested inside the outer for loop for i in 1...5.|||A nested for loop includes one for loop inside another for loop. For example,|||Output|||In the above example, the outer loop iterates 2 times and prints 2 weeks: Week: 1 and Week: 2.|||And, the inner loop iterates 7 times and prints the 7 days: Day: 1, Day: 2, and so on.|||Note: Similarly, we can also create nested while and repeat...while loops. For example,|||We can also create nested loops of different types. That is, we can put a for loop inside a while loop and vice versa. For example,|||Output|||Here, we have used a for loop inside the while loop.|||Note: Similarly, we can also nest a repeat...while loop inside a while or for loop.|||1. break inside Nested Loop|||When we use a break statement inside the inner loop, it terminates the inner loop but not the outer loop. For example,||||||Output|||In the above example, we have used the break statement inside the inner for loop. Notice the line,|||Here, the program terminates the loop when week is 2.|||Hence, days for week 2 are not printed. However, the outer loop that prints week is unaffected.|||2. continue inside a Nested Loop|||Similarly, when we use a continue statement inside the inner loop, it skips the current iteration of the inner loop only. For example,|||Output|||In the above example, we have used the continue statement inside the inner for loop. Notice the code,|||Here, the continue statement is executed when the value of day is odd. Hence, the program only prints those days that are even.|||We can see the continue statement has affected only the inner loop. The outer loop is working without any problem.",Introduction$$$Nested for Loop$$$for Loop inside while$$$break with Nested Loop$$$continue with Nested Loop,,
https://www.programiz.com/swift-programming/break-statement,Swift break Statement (With Examples),Working of Swift break Statement$$$Swift break statement with for loop$$$break with while Loop$$$Swift break statement with nested loops$$$Swift Labeled break$$$Example: Labeled Statement with break$$$Table of Contents,,"In this tutorial, you will learn about the break statement with the help of examples.|||The break statement is used to terminate the loop immediately when it is encountered.|||The syntax of the break statement is:|||Before you learn about the break statement, make sure you know about:|||We can use the break statement with for loop to terminate the loop when certain condition is met. For example,|||Output|||In the above example, we have used the for loop to print the value of i. Notice the use of the break statement,|||Here, when i is equal to 3, the break statement terminates the loop. Hence, the output doesn't include values after 2.|||Note: The break statement is almost always used with decision-making statements.|||We can also terminate a while loop using the break statement. For example,|||Output|||In the above example, we have used while loop to find the first 5 multiples of 6. Here notice the line,|||This means when i greater than or equal to 5, the while loop is terminated.|||When we use the break statement with nested loops, it terminates the inner loop. For example,|||Output||||||In the above example, we have used the break statement inside the inner for loop.|||Here, when value if i is 2, the break statement is executed. It terminates the inner loop and control flow of the program moves to the outer loop.|||Hence, the value of i = 2 is never displayed in the output.|||Till now, we have used the unlabeled break statement. However, there's another form of break statement in Swift known as the labeled break.|||When using nested loops, we can terminate the outer loop with a labeled break statement.|||As you can see in the above image, we have used the outerloop identifier to specify the outer loop. Now, notice how the break statement is used (break outerloop).|||Here, the break statement is terminating the labeled statement (i.e. outer loop). Then, the control of the program jumps to the statement after the labeled statement.|||Output|||In the above example, we have labeled our loops as:|||This helps to identify the loops. Notice the use of labeled break statement.|||Here, the break statement will now terminate the outer loop labeled with outerloop.",Swift for loop$$$Swift if...else statement$$$Swift while loop$$$Introduction$$$Working of Swift break Statement$$$Swift break statement with for loop$$$break with while Loop$$$Swift break statement with nested loops$$$Swift Labeled break$$$Example: Labeled Statement with break,,
https://www.programiz.com/swift-programming/continue-statement,Swift continue Statement (With Examples),Working of Swift continue Statement$$$Swift continue Statement With for Loop$$$continue with while loop$$$Swift continue statement with nested loops$$$Swift Labeled continue$$$Example: Labeled Statement with continue$$$Table of Contents,,"In this tutorial, we will learn about the continue statement with the help of examples.|||The continue statement is used to skip the current iteration of the loop and the control flow of the program goes to the next iteration.|||The syntax of the continue statement is:|||Before you learn about the continue statement, make sure you know about:|||We can use the continue statement with the for loop to skip the current iteration of the loop. Then the control of the program jumps to the next iteration. For example,|||Output|||In the above example, we have used the for loop to print the value of i. Notice the use of the continue statement,|||Here, when i is equal to 3, the continue statement is executed. Hence, the value 3 is not printed to the output.|||Note: The continue statement is almost always used with decision-making statements.|||We can also skip the current iteration of the while loop using the continue statement. For example,|||Output|||In the above example, we have used the while loop to print the odd numbers between 1 to 10. Notice the line,|||Here, when the number is even, the continue statement skips the current iteration and starts the next iteration.|||When we use the continue statement with nested loops, it skips the current iteration of the inner loop. For example,|||Output||||||In the above example, we have used the continue statement inside the inner for loop.|||Here, when the value of j is 2, the continue statement is executed. Hence, the value of j = 2 is never displayed in the output.|||Till now, we have used the unlabeled continue statement. However, there is another form of continue statement in Swift known as labeled continue.|||When using nested loops, we can skip the current iteration of the outer loop with a labeled continue statement.|||As we can see in the above image, we have used the outerloop identifier to specify the outer loop. Now, notice how the continue statement is used (continue outerloop)|||Here, the continue statement is skipping the current iteration of the labeled statement (i.e. outer loop). Then, the program control goes to the next iteration of the labeled statement.|||Output|||In the above example, we have labeled our loops as:|||outerloop: for i in 1...3 {...}|||innerloop: for j in 1...3 {...}|||This helps to identify the loops. Notice the use of labeled continue statement.|||Here, the continue statement will skip the iteration of outer loop labeled with outerloop when the value of j is equal to 3.|||Note: The use of labeled continue is often discouraged as it makes your code hard to understand.",Swift for loop$$$Swift if...else statement$$$Swift while loop$$$Introduction$$$Working of Swift continue Statement$$$Swift continue Statement With for Loop$$$continue with while loop$$$Swift continue statement with nested loops$$$Swift Labeled continue,,
https://www.programiz.com/swift-programming/guard-statement,Swift guard Statement (With Examples),Syntax of guard Statement$$$Working of Swift guard Statement$$$guard Statement Inside a Function$$$guard with multiple conditions$$$guard-let Statement$$$guard Vs if Statement$$$Example: Swift Guard Statement$$$Table of Contents,,"In this tutorial, we will learn the use of guard statement to control the flow of your program's execution.|||In Swift, we use the guard statement to transfer program control out of scope when certain conditions are not met.|||The guard statement is similar to the if statement with one major difference. The if statement runs when a certain condition is met. However, the guard statement runs when a certain condition is not met.|||The syntax of the guard statement is:|||Here, expression returns either true or false. If the expression evaluates to|||Note: We must use return, break, continue or throw to exit from the guard scope.|||Output|||In the above example, we have used the guard statement to check if the number is even or odd. Notice the line,|||Here, if i is|||Hence, we only get the even numbers as our output.|||We have used the continue statement inside guard to transfer the control to the next iteration of the loop.|||Note: The use of control statements like continue, break, etc. is compulsory. Otherwise, we will get an error: 'guard' body must not fall through, consider using a 'continue' or 'return' to exit the scope.|||The guard statement is generally used with functions. A function is a block of code that performs a specific task. To learn more, visit Swift Function.|||Let's see how we can use a guard statement with functions.|||Output|||In the above example, we have created a function named checkOddEven(). Notice the use of guard statement inside the function.|||Here, the guard statement checks if the number is even or odd. Since the number is odd, the condition number % 2 == 0 returns false.|||Hence, the code inside the guard statement is executed.|||Now, let's change the value of number to an even number, say 24.|||Output||||||Here, since the number is even, the condition number % 2 == 0 evaluates to true.|||So, the code inside the guard statement is skipped and the other code inside of the function is executed. Hence, we get Even Number as an output|||guard statements can also chain multiple conditions separated by comma (,) as:|||Output|||In the above example, the guard statement contains two conditions separated by a comma.|||Here, there will be the Logical AND relation between two conditions. That is, the guard condition is true only if both conditions are true.|||While working with Swift Optionals, the guard statement is used as the guard-let statement. For example,|||Output|||In the above example, we have created an optional variable named age. Here, we are using the guard-let statement to check whether age contains a value or not.|||Since age contains some value, the code inside the guard-let block is not executed. This works similar to the condition of guard being true.|||The guard statement is introduced as an alternative to the if statement. For example,|||Suppose we want to check if a person is eligible to vote, we can use the if statement as:|||Output|||This same program can be written using the guard statement as:|||Output|||As you can see, with the guard statement, we can exit from the function as soon as the condition evaluates to false.","true - statements inside the code block of guard are not executed$$$false - statements inside the code block of guard are executed$$$odd - , i % 2== 0 evaluates to false. And, the code inside the guard is executed.$$$even - , i % 2 == 0 evaluates to true. And, the code inside the guard is skipped.$$$Introduction$$$Working of Swift guard Statement$$$guard Statement Inside a Function$$$guard with multiple conditions$$$guard-let Statement$$$guard Vs if Statement ",,
