Heading,Sub-Heading,Links,Description,List Headings,Unordered Lists,Ordered Lists,Table Data,Examples
ASP.NET Razor,Razor C# Variables,https://www.w3schools.com/asp/razor_cs_variables.asp,"Variables are named entities used to store data.|||Variables are used to store data.|||The name of a variable must begin with an alphabetic character and cannot contain whitespace or reserved characters. A variable can be of a specific type, indicating the kind of data it stores. String variables store string values (""Welcome to W3Schools""), integer variables store number values (103), date variables store date values, etc.Variables are declared using the var keyword, or by using the type (if you want to declare the type), but ASP.NET can usually determine data types automatically.|||Below is a list of  common data types:|||An operator tells ASP.NET what kind of command to perform in an expression.||| The C# language supports many operators. Below is a list of common operators:|||Converting from one data type to another is sometimes useful.The most common example is to convert string input to another type, such as an integer or a date.|||As a rule, user input comes as strings, even if the user entered a number. Therefore, numeric input values must be converted to numbers before they can be used in calculations.|||Below is a list of common conversion methods:",Converting Data Types,,,"int|||Integer (whole numbers)|||103, 12, 5168&&&float|||Floating-point number|||3.14, 3.4e38&&&decimal|||Decimal number (higher precision)|||1037.196543&&&bool|||Boolean|||true, false&&&string|||String|||""Hello W3Schools"", ""John""$$$&&&=|||Assigns a value to a variable.|||i=6&&&+-*/|||Adds a value or variable.Subtracts a value or variable.Multiplies a 
value or variable.Divides a value or variable.|||i=5+5i=5-5i=5*5i=5/5&&&+=-=|||Increments a variable.Decrements a variable.|||i += 1i -= 1&&&==|||Equality. Returns true if values are equal.|||if (i==10)&&&!=|||Inequality. Returns true if values are not equal.|||if (i!=10) &&&<><=>=|||Less than.Greater than.Less than or equal.Greater than or equal.|||if (i<10)if (i>10)if (i<=10)if (i>=10)&&&+|||Adding strings (concatenation).|||""w3"" + ""schools""&&&.|||Dot. Separate objects and methods.|||DateTime.Hour&&&()|||Parenthesis. Groups values.|||(i+5)&&&()|||Parenthesis. Passes parameters.|||x=Add(i,5)&&&[]|||Brackets. Accesses values in arrays or collections.|||name[3]&&&!|||Not. Reverses true or false.|||if (!ready)&&&&&|||||Logical AND.Logical OR.|||if (ready && clear)if (ready || clear)$$$AsInt()IsInt()|||Converts a string to an integer.|||if (myString.IsInt())  {myInt=myString.AsInt();}&&&AsFloat()IsFloat()|||Converts a string to a floating-point number.|||if (myString.IsFloat())  {myFloat=myString.AsFloat();}&&&AsDecimal()IsDecimal()|||Converts a string to a decimal number.|||if (myString.IsDecimal())  {myDec=myString.AsDecimal();}&&&AsDateTime()IsDateTime()|||Converts a string to an ASP.NET DateTime type.|||myString=""10/10/2012"";myDate=myString.AsDateTime();&&&AsBool()IsBool()|||Converts a string to a Boolean.|||myString=""True"";myBool=myString.AsBool();&&&ToString()|||Converts any data type to a string.|||myInt=1234;myString=myInt.ToString();","[['\n    // \n    Using the var keyword:', 'var greeting = ""Welcome to W3Schools"";', 'var \n    counter = 103;', 'var today = DateTime.Today;', '// Using data types:', '\n    string greeting = ""Welcome to W3Schools"";', 'int counter = 103;', 'DateTime \n    today = DateTime.Today;\n']]"
ASP.NET Razor,Razor C# Loops,https://www.w3schools.com/asp/razor_cs_loops.asp,"Statements can be executed repeatedly in loops.|||If you need to run the same statements repeatedly, you can program a loop.|||If you know how many times you want to loop, you can use a for loop. This kind of loop is especially useful for counting up or counting down:|||If you work with a collection or an array, you often use a for each loop.|||A collection is a group of similar objects, and the for each loop lets you carry out a task on each item. The for each loop walks through a collection until it is finished.|||The example below walks through the ASP.NET Request.ServerVariables collection.|||The while loop is a general purpose loop. |||A while loop begins with the while keyword, followed by parentheses, where you specify how long the loop continues, then a block to repeat.|||While loops typically add to, or subtract from, a variable used for counting.|||In the example below, the += operator adds 1 to the variable i, each time the loop runs.|||An array is useful when you want to store similar variables but don't want to create a separate variable for each of them:",Arrays,,,,"[['\n<html>', '<body>', <span class=""marked"">@for(var i = 10; i &lt; 21; i++)<br/>    {&lt;p&gt;Line @i&lt;/p&gt;}<br/></span>, '</body>', '</html>\n'], ['\n<html>', '<body>', '<ul>', <span class=""marked"">@foreach (var x in 
Request.ServerVariables)<br/>    {&lt;li&gt;@x&lt;/li&gt;}<br/></span>, '</ul>', '\n</body>', '</html>'], ['\n<html>', '<body>', <span class=""marked"">@{<br/>var i = 0;<br/>while (i &lt; 5)<br/>    
{<br/>    i += 1;<br/>    &lt;p&gt;Line @i&lt;/p&gt;<br/>    
}<br/>}</span>, '</body>', '</html>'], ['\n', <span class=""marked"">@{<br/>string[] members = {""Jani"", ""Hege"", ""Kai"", 
    ""Jim""};<br/>int i = Array.IndexOf(members, ""Kai"")+1;<br/>int len = 
    members.Length;<br/>string x = members[2-1];<br/>}<br/></span>, '<html>', '<body>', '<h3>Members</h3>', '\n', <span class=""marked"">@foreach (var person in 
    members)<br/>{<br/>&lt;p&gt;@person&lt;/p&gt;<br/>}</span>, '<p>The number of names \n    in Members are ', <span class=""marked"">@len</span>, '</p>', '<p>The person at \n    position 2 is ', <span class=""marked"">@x</span>, '</p>', '<p>Kai is now in \n    position ', <span class=""marked"">@i</span>, '</p>', '</body>', '</html>']]"
ASP.NET Razor,Razor C# Logic,https://www.w3schools.com/asp/razor_cs_logic.asp,"Programming Logic: Execute code based on conditions.|||C# lets you execute code based on conditions.|||To test a condition you use an if statement. The if statement returns true or false, based on your test:|||An if statement can include an else condition.|||The else condition defines the code to be executed if the condition is false.|||Note: In the example above, if the first condition is true, it will be executed. The else condition covers ""everything else"".|||Multiple conditions can be tested with an else if condition: |||In the example above, if the first condition is true, it will be executed.|||If not, then if the next condition is true, this condition will be executed.|||You can have any number of else if conditions.|||If none of the if and else if conditions are true, the last else block (without a condition) covers ""everything else"".|||A switch block can be used to test a number of individual conditions:|||The test value (day) is in parentheses. Each individual test condition has a case value that ends with a colon, and any number of code lines ending with a break statement. If the test value matches the case value, the code lines are executed. |||A switch block can have a default case (default:) for  ""everything else"" that runs if none of the cases are true.",The Else If Condition,The if statement starts a code block@@@The condition is written inside parenthesis@@@The code inside the braces is executed if the test is true,,,"[['\n', <span class=""marked"">@{var 
    price=50;}<br/></span>, '<html>', '<body>', <span class=""marked"">@if (price&gt;30)<br/>    {<br/>    &lt;p&gt;The price is too high.&lt;/p&gt;<br/>    
    }<br/></span>, '</body>', '</html>\n'], ['\n', <span class=""marked"">@{var 
    price=20;}<br/></span>, '<html>', '<body>', '\n', <span class=""marked"">@if (price&gt;30)<br/>  {<br/>
      &lt;p&gt;The price is too high.&lt;/p&gt;<br/>
      }<br/>else<br/>  {<br/>  &lt;p&gt;The price is OK.&lt;/p&gt;<br/>  } <br/></span>, '</body>', '</html>'], ['\n', <span class=""marked"">@{var 
    price=25;}<br/></span>, '<html>', '<body>', '\n', <span class=""marked"">@if (price&gt;=30)<br/>
  {<br/>  &lt;p&gt;The price is 
    high.&lt;/p&gt;<br/>
      
    }<br/>else if (price&gt;20 &amp;&amp; price&lt;30) <br/>
      {<br/>  &lt;p&gt;The price is OK.&lt;/p&gt;<br/>  }<br/>
    else<br/>
      {<br/>  &lt;p&gt;The price is low.&lt;/p&gt;<br/>  }    <br/></span>, '</body>', '</html>'], ['\n', <span class=""marked"">
    @{<br/>var weekday=DateTime.Now.DayOfWeek;<br/>var day=weekday.ToString();<br/>var message="""";<br/>}<br/></span>, '<html>', '<body>', '\n', <span class=""marked"">
    @switch(day)<br/>{<br/>case ""Monday"":<br/>    
    message=""This is the first weekday."";<br/>    break;<br/>case 
    ""Thursday"":<br/>    message=""Only one day before weekend."";<br/>    
    break;<br/>case ""Friday"":<br/>    message=""Tomorrow is 
    weekend!"";<br/>    break;<br/>default:<br/>    
    message=""Today is "" + day;<br/>    break;<br/>}<br/></span>, '<p>', <span class=""marked"">@message</span>, '</p>', '</body>', '</html>']]"
ASP.NET Razor,Razor VB Variables,https://www.w3schools.com/asp/razor_vb_variables.asp,"Variables are named entities used to store data.|||Variables are used to store data.|||The name of a variable must begin with an alphabetic character and cannot contain whitespace or reserved characters. A variable can be of a specific type, indicating the kind of data it stores. String variables store string values (""Welcome to W3Schools""), integer variables store number values (103), date variables store date values, etc.Variables are declared using the Dim keyword, or by using the type (if you want to declare the type), but ASP.NET can usually determine data types automatically.|||Below is a list of  common data types:|||An operator tells ASP.NET what kind of command to perform in an expression.||| The VB language supports many operators. Below is a list of common operators:|||Converting from one data type to another is sometimes useful.The most common example is to convert string input to another type, such as an integer or a date.|||As a rule, user input comes as strings, even if the user entered a number. Therefore, numeric input values must be converted to numbers before they can be used in calculations.|||Below is a list of common conversion methods:",Converting Data Types,,,"integer|||Integer (whole numbers)|||103, 12, 5168&&&double|||64 bit floating-point number|||3.14, 3.4e38&&&decimal|||Decimal number (higher precision)|||1037.196543&&&boolean|||Boolean|||true, false&&&string|||String|||""Hello W3Schools"", ""John""$$$&&&=|||Assigns a value to a variable.|||i=6&&&+-*/|||Adds a value or variable.Subtracts a value or variable.Multiplies a 
value or variable.Divides a value or variable.|||i=5+5i=5-5i=5*5i=5/5&&&+=-=|||Increments a variable.Decrements a variable.|||i += 1i -= 1&&&=|||Equality. Returns true if values are equal.|||if i=10&&&<>|||Inequality. Returns true if values are not equal.|||if <>10 &&&<><=>=|||Less than.Greater than.Less than or equal.Greater than or equal.|||if i<10if i>10if i<=10if i>=10&&&&|||Adding strings (concatenation).|||""w3"" & ""schools""&&&.|||Dot. Separate objects and methods.|||DateTime.Hour&&&()|||Parenthesis. Groups values.|||(i+5)&&&()|||Parenthesis. Passes parameters.|||x=Add(i,5)&&&()|||Parenthesis. Accesses values in arrays or collections.|||name(3)&&&Not|||Not. Reverses true or false.|||if Not ready&&&AndOR|||Logical AND.Logical OR.|||if ready And clearif ready Or clear&&&AndAlsoorElse|||Extended Logical AND.Extended Logical OR.|||if ready AndAlso clearif ready OrElse clear$$$AsInt()IsInt()|||Converts a string to an integer.|||if myString.IsInt() then   myInt=myString.AsInt()end if&&&AsFloat()IsFloat()|||Converts a string to a floating-point number.|||if myString.IsFloat() then   myFloat=myString.AsFloat()end 
if&&&AsDecimal()IsDecimal()|||Converts a string to a decimal number.|||if myString.IsDecimal() then   myDec=myString.AsDecimal()
end if&&&AsDateTime()IsDateTime()|||Converts a string to an ASP.NET DateTime type.|||myString=""10/10/2012""myDate=myString.AsDateTime()&&&AsBool()IsBool()|||Converts a string to a Boolean.|||myString=""True""myBool=myString.AsBool()&&&ToString()|||Converts any data type to a string.|||myInt=1234myString=myInt.ToString()","[['\n    // \n    Using the Dim keyword:', 'Dim greeting = ""Welcome to W3Schools""', '\n    Dim counter = 103', 'Dim today = DateTime.Today', '// Using data types:', '\n    Dim greeting As String = ""Welcome to W3Schools""', 'Dim counter As Integer = \n    103', 'Dim today As DateTime = DateTime.Today\n']]"
ASP.NET Razor,Razor VB Loops,https://www.w3schools.com/asp/razor_vb_loops.asp,"Statements can be executed repeatedly in loops.|||If you need to run the same statements repeatedly, you can program a loop.|||If you know how many times you want to loop, you can use a for loop. This kind of loop is especially useful for counting up or counting down:|||If you work with a collection or an array, you often use a for each loop.|||A collection is a group of similar objects, and the for each loop lets you carry out a task on each item. The for each loop walks through a collection until it is finished.|||The example below walks through the ASP.NET Request.ServerVariables collection.|||The while loop is a general purpose loop. |||A while loop begins with the while keyword, followed by parentheses, where you specify how long the loop continues, then a block to repeat.|||While loops typically add to, or subtract from, a variable used for counting.|||In the example below, the += operator adds 1 to the variable i, each time the loop runs.|||An array is useful when you want to store similar variables but don't want to create a separate variable for each of them:",Arrays,,,,"[['\n<html>', '<body>', <span class=""marked"">@For i=10 To 21<br/>    
    @&lt;p&gt;Line #@i&lt;/p&gt;<br/>Next i<br/></span>, '</body>', '</html>\n'], ['\n<html>', '<body>', '<ul>', <span class=""marked"">@For Each x 
    In Request.ServerVariables<br/>    @&lt;li&gt;@x&lt;/li&gt;<br/>Next x<br/></span>, '</ul>', '\n</body>', '</html>'], ['\n<html>', '<body>', <span class=""marked"">@Code<br/>Dim i=0<br/>Do While 
    i&lt;5<br/>    i += 1<br/>    @&lt;p&gt;Line #@i&lt;/p&gt;<br/>Loop<br/>
    End Code</span>, '</body>', '</html>'], ['\n', <span class=""marked"">@Code<br/>Dim members As String()={""Jani"",""Hege"",""Kai"",""Jim""}<br/>i=Array.IndexOf(members,""Kai"")+1<br/>len=members.Length<br/>x=members(2-1)<br/>
    end Code<br/></span>, '<html>', '<body>', '<h3>Members</h3>', '\n', <span class=""marked"">@For Each person In members<br/>   @&lt;p&gt;@person&lt;/p&gt;<br/>
    Next person</span>, '<p>The number of names \n    in Members are ', <span class=""marked"">@len</span>, '</p>', '<p>The person at \n    position 2 is ', <span class=""marked"">@x</span>, '</p>', '<p>Kai is now in \n    position ', <span class=""marked"">@i</span>, '</p>', '</body>', '</html>']]"
ASP.NET Razor,Razor VB Logic,https://www.w3schools.com/asp/razor_vb_logic.asp,"Programming Logic: Execute code based on conditions.|||VB lets you execute code based on conditions.|||To test a condition you use the if statement. The if statement returns true or false, based on your test:|||An if statement can include an else condition.|||The else condition defines the code to be executed if the condition is false.|||Note: In the example above, if the first condition is true, it will be executed. The else condition covers ""everything else"".|||Multiple conditions can be tested with an else if condition: |||In the example above, if the first condition is true, it will be executed.|||If not, then if the next condition is true, this condition will be executed.|||You can have any number of else if conditions.|||If none of the if or else if conditions are true, the last else block (without a condition) covers ""everything else"".|||A select block can be used to test a number of individual conditions:|||""Select Case"" is followed by the test value (day). Each individual test condition has a case value, and any number of code lines. If the test value matches the case value, the code lines are executed. |||A select block can have a default case (Case Else) for  ""everything else"" that runs if none of the other cases are true.",The ElseIf Condition,The if statement starts a code block@@@The condition is written between if and then@@@The code between if ... then and end if is executed if the test is true,,,"[['\n', <span class=""marked"">@Code<br/>Dim 
    price=50<br/>End Code<br/></span>, '<html>', '<body>', <span class=""marked"">@If price&gt;30 
    Then<br/>    @&lt;p&gt;The price is too high.&lt;/p&gt;<br/>End 
    If<br/></span>, '</body>', '</html>\n'], ['\n', <span class=""marked"">@Code<br/>Dim 
    price=20<br/>End Code<br/></span>, '<html>', '<body>', '\n', <span class=""marked"">@if price&gt;30 then<br/>    @&lt;p&gt;The price is too high.&lt;/p&gt;<br/>
    Else<br/>    @&lt;p&gt;The price is OK.&lt;/p&gt;<br/>End If <br/></span>, '</body>', '</html>'], ['\n', <span class=""marked"">@Code<br/>Dim 
    price=25<br/>End Code<br/></span>, '<html>', '<body>', '\n', <span class=""marked"">@If price&gt;=30 Then<br/>    @&lt;p&gt;The price is 
    high.&lt;/p&gt;<br/>ElseIf price&gt;20 And price&lt;30 then <br/>
        @&lt;p&gt;The price is OK.&lt;/p&gt;<br/>Else<br/>    
    @&lt;p&gt;The price is low.&lt;/p&gt;<br/>End If    <br/></span>, '</body>', '</html>'], ['\n', <span class=""marked"">
    @Code<br/>Dim weekday=DateTime.Now.DayOfWeek<br/>Dim day=weekday.ToString()<br/>Dim message=""""<br/>End Code<br/></span>, '<html>', '<body>', '\n', <span class=""marked"">
    @Select Case day<br/>Case ""Monday""<br/>    message=""This is the first 
    weekday.""<br/>Case ""Thursday""<br/>    message=""Only one day before weekend.""<br/>
    Case ""Friday""<br/>    message=""Tomorrow is weekend!""<br/>Case Else<br/>    
    message=""Today is "" &amp; day<br/>End Select<br/></span>, '<p>', <span class=""marked"">@message</span>, '</p>', '</body>', '</html>']]"
ASP Classic,ASP Intro,https://www.w3schools.com/asp/asp_introduction.asp,"ASP is an old (but still powerful) tool for making dynamic Web pages.|||ASP is a technology (much like PHP) for executing scripts on a web server.|||In this tutorial you will learn all you need to know about ASP.|||This ASP tutorial contains hundreds of examples.|||Our ""Show Example"" tool makes it easy to learn ASP, because it shows ASP  code with parallel HTML output.|||Click on the ""Show Example"" button to see how it works!|||When a browser requests a normal HTML file, the server just returns the file.|||When a browser requests an ASP file, the server passes the request to the ASP engine which reads the ASP file and executes the server scripts in the file.|||Finally the ASP file is returned to the browser as plain HTML.|||At W3Schools you will find complete ASP references about built-in objects and components, and their properties and methods.|||ASP References|||Learn by 100 examples! Because ASP scripts are executed on the server, youcan not view ASP code in a browser, you will only see the output from ASP whichis plain HTML. At W3Schools every example displays the hidden ASP code. Thiswill make it easier for you to understand how it works.||| ASP Examples!",What is ASP?|||What is an ASP File?|||What can ASP do for you?,"ASP stands for Active Server Pages@@@ASP is a Microsoft Technology@@@ASP is a program that runs inside a web server|||An ASP file has the file extension "".asp""@@@An ASP file is just the same as an HTML file@@@An ASP file can contain server scripts in addition to HTML@@@Server scripts in an ASP file are executed on the server|||Edit, change, add content, or customize any web page@@@Respond to user queries or data submitted from HTML forms@@@Access databases or other server data and return results to a browser@@@Provide web security since ASP code cannot be viewed in a browser@@@Offer simplicity and speed",,,"[['\n<!DOCTYPE html>', '<html>', '\n<body>', '\n', <span class=""marked"">&lt;%<br/>
response.write(""My first ASP script!"")<br/>
%&gt;</span>, '\n</body>', '\n</html>\n']]"
ASP Classic,ASP Syntax,https://www.w3schools.com/asp/asp_syntax.asp,"All our examples shows the ASP code in red.|||This makes it easier for you to understand how ASP works.|||The default scripting language in ASP is VBScript.|||A scripting language is a lightweight programming language.|||VBScript is a light version of Microsoft's Visual Basic.|||ASP files can be ordinary HTML files. In addition, ASP files can also contain server scripts.|||Scripts surrounded by <% and %> are executed on the server.|||The Response.Write() method is used by ASP to write output to HTML.|||The following example writes ""Hello World"" into HTML:|||VBScript is case insensitive. Response.Write() can be written as response.write().|||To set JavaScript as the scripting language for a web page you must insert a language specification at the top of the page:|||This tutorial uses the VBScript scripting language.|||There is an easy shortcut to Response.Write(). You can use an equal sign (=) instead. |||The following example also writes ""Hello World"" into HTML:|||HTML tags can be a part of the output:|||HTML attributes can be a part of the output:|||This tutorial contains a lot of VBScript examples.|||VBScript Examples|||This tutorial has complete VBScript reference.|||VBScript Reference",ASP Uses VBScript,,,,"[['\n    <!DOCTYPE html>', '<html>', '\n<body>', '\n', <span class=""marked"">&lt;%<br/>
    Response.Write(""Hello World!"")<br/>
%&gt;</span>, '\n</body>', '\n</html>\n'], ['\n<!DOCTYPE html>', '<html>', '\n<body>', '\n', <span class=""marked"">&lt;%<br/>
=""Hello World!""<br/>
%&gt;</span>, '\n</body>', '\n</html>\n']]"
ASP Classic,ASP Variables,https://www.w3schools.com/asp/asp_variables.asp,"Variables are ""containers"" for storing information.|||Declare a variableThis example demonstrates how to declare a variable, assign a value to it, and use the value in a text.|||Create an arrayArrays are used to store a series of related data items. This example demonstrates how to create an array that stores names.|||Loop through the HTML headingsHow to loop through the six headings in HTML.|||Time-based greeting using VBScriptThis example will display a different message to the user depending on the time on the server.|||Time-based greeting using JavaScriptThis example is the same as the one above, but the syntax is different.|||Create and change a variableHow to create a variable, assign a value to it, and then change the value of it.|||Insert a variable value in a textHow to insert a variable value in a text.|||Do you remember algebra from school? x=5, y=6, z=x+y|||Do you remember that a letter (like x) could be used to hold a value (like 5), and that you could use the information above to calculate the value of z to be 11?|||These letters are called variables, and variables can be used to hold values (x=5) or expressions (z=x+y).|||As with algebra, VBScript variables are used to hold values or expressions.|||A variable can have a short name, like x, or a more descriptive name, like carname.|||Rules for VBScript variable names:|||In VBScript, all variables are of type variant, that can store different types of data.|||Creating variables in VBScript is most often referred to as ""declaring"" variables.|||You can declare VBScript variables with the Dim, Public or the Private statement. Like this:|||Now you have created two variables. The name of the variables are ""x"" and ""carname"".|||You can also declare variables by using its name in a script. Like this:|||Now you have also created a variable. The name of the variable is ""carname"". However, this method is not a good practice, because you can misspell the variable name laterin your script, and that can cause strange results when your script is running.||| If you misspell for example the ""carname"" variable to ""carnime"", the script will automatically create a new variable called ""carnime"".  To prevent your script from doing this, you can use the Option Explicit statement.This statement forces you to declare all your variables with the dim, public or private statement.||| Put the Option Explicit statement on the top of your script. Like this:|||You assign a value to a variable like this:|||The variable name is on the left side of the expression and the value you want toassign to the variable is on the right. Now the variable ""carname"" hasthe value of ""Volvo"", and the variable ""x"" has the value of ""10"".|||An array variable is used to store multiple values in a single variable.|||In the following example, an array containing3 elements is declared:|||The number shown in the parentheses is 2. We start at zero so this array contains 3 elements. This is a fixed-size array.You assign data to each of the elements of the array like this:|||Similarly, the data can be retrieved from any element using the index of the particular array element you want.Like this:|||You can have up to 60 dimensions in an array. Multiple dimensions are declared by separatingthe numbers in the parentheses with commas. Here we have a two-dimensional array consisting of 5 rows and 7 columns:|||Assign data to a two-dimensional array:|||A variable declared outside a procedure can be accessed and changed by any script in the ASP file. |||A variable declared inside a procedure is created and destroyed every time the procedure is executed. No scripts outside the procedure can access or change the variable. |||To declare variables accessible to more than one ASP file, declare them as session variables or application variables.|||Session variables are used to store information about ONE single user, and are available to all pages in one application. Typically information stored in session variables are name, id, and preferences.|||Application variables are also available to all pages in one application. Application variables are used to store information about ALL users in one specific application.",VBScript Array Variables,Must begin with a letter @@@Cannot contain a period (.)@@@Cannot exceed 255 characters,,,"[['\n<html>', '\n<body>', '\n', '\n<%', '\nDim x(2,2)', '\nx(0,0)=""Volvo""', '\nx(0,1)=""BMW""', '\nx(0,2)=""Ford""', '\nx(1,0)=""Apple""', '\nx(1,1)=""Orange""', '\nx(1,2)=""Banana""', '\nx(2,0)=""Coke""', '\nx(2,1)=""Pepsi""', '\nx(2,2)=""Sprite""', '\nfor i=0 to 2', '\n\xa0\xa0\xa0\n    response.write(""<p>"")', '\n\xa0\xa0\xa0\nfor j=0 to 2', '\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\n    response.write(x(i,j) & ""<br />"")', '\n\xa0\xa0\xa0\nnext', '\n\xa0\xa0\xa0\n    response.write(""</p>"")', '\nnext', '\n%>', '\n', '\n</body>', '\n</html>']]"
ASP Classic,ASP Procedures,https://www.w3schools.com/asp/asp_procedures.asp,"In ASP you can call a JavaScript procedure from a VBScript and vice versa. |||The ASP source code can contain procedures and functions: |||Insert the <%@ language=""language"" %> line above the<html> tag to write the procedure/function in another scripting language: |||When calling a VBScript or a JavaScript procedure from an ASP file written in VBScript, you can use the""call"" keyword followed by the procedure name. If a procedure requiresparameters, the parameter list must be enclosed in parentheses when using the""call"" keyword. If you omit the ""call"" keyword, theparameter list must not be enclosed in parentheses. If the procedure has noparameters, the parentheses are optional.|||When calling a JavaScript or a VBScript procedure from an ASP file written in JavaScript,always use parentheses after the procedure name.|||VBScript has two kinds procedures:|||A Sub procedure:|||or|||A Function procedure:|||or|||This simple function procedures is called to calculate the sum of two arguments:|||The function ""myfunction"" will return the sum of argument ""a"" and argument ""b"". In this case 14.|||When you call a procedure you can use the Call statement, like this:|||Or, you can omit the Call statement, like this:|||Call procedures using VBScriptHow to call both a JavaScript procedure and a VBScript procedure in an ASP file.",Calling a Procedure,"Sub procedure@@@Function procedure|||is a series of statements, enclosed by the Sub and End Sub statements@@@can perform actions, but  does not return a value@@@can take arguments|||is a series of statements, enclosed by the Function and End Function statements@@@can perform actions and can return a value@@@can take arguments that are passed to it by a calling procedure@@@without arguments, must include an empty set of parentheses ()@@@returns a value by assigning a value to its name",,,"[['\n    <!DOCTYPE html>', '<html>', '\n<head>', '\n<%', '\nsub vbproc(num1,num2)', '\nresponse.write(num1*num2)', '\nend sub', '\n%>', '\n</head>', '\n<body>', '\n', '\n<p>Result: <%call vbproc(3,4)%></p>', '\n', '\n</body>', '\n</html>\n'], ['\n<%@ language=""javascript"" %>', '\n<!DOCTYPE html>', '<html>', '\n<head>', '\n<%', '\nfunction jsproc(num1,num2)', '\n{', '\nResponse.Write(num1*num2)', '\n}', '\n%>', '\n</head>', '\n<body>', '\n', '\n<p>Result: <%jsproc(3,4)%></p>', '\n', '\n</body>', '\n</html>\n'], ['\nSub mysub()', '\n\xa0\xa0response.write(""I was written by a sub procedure"")', '\nEnd Sub\n'], ['\nfunction myfunction()', '\n \xa0\xa0myfunction=Date()', '\nend function'], ['\nFunction myfunction(a,b)', '\nmyfunction=a+b', '\nEnd Function\n', '\n', '\n    response.write(myfunction(5,9))']]"
ASP Classic,ASP Conditionals,https://www.w3schools.com/asp/asp_conditionals.asp,"Conditional statements are used to perform different actions for different decisions.|||In VBScript we have four conditional statements:|||Use the If...Then...Else statement if you want to|||If you want to execute only  one statement when a condition is true, you can write the code on one line:|||There is no ..Else.. in this syntax. You just tell the code toperform one action if a condition is true (in this case If i=10).|||If you want to execute  more than one statement when a condition is true,you must put each statement on separate lines, and end the statement with thekeyword ""End If"":|||There is no ..Else.. in the example above either. You just tell the code to perform  multiple actions if the condition is true.|||If you want to execute a statement if a condition is true and execute another statement if the condition is not true, you must add the ""Else""keyword:|||In the example above, the first block of code will be executed if the condition is true, and the other blockwill be executed otherwise (if i is greater than 10).|||You can use the If...Then...ElseIf statement if you want to select one of many blocks ofcode to execute:|||You can also use the ""Select Case"" statement if you want to select one of many blocks ofcode to execute:|||This is how it works: First we have a single expression (most often avariable), that is evaluated once. The value of the expression is then compared with thevalues for each Case in the structure. If there is a match, the block of codeassociated with that Case is executed.",,If statement - executes a set of code when a condition is true@@@If...Then...Else statement  - select one of two sets of lines to execute@@@If...Then...ElseIf statement  - select one of many sets of lines to execute@@@Select Case statement - select one of many sets of lines to execute|||execute some code if a condition is true@@@select one of two blocks of code to execute,,,"[['\ni=hour(time)', '\nIf i < 10 Then', '\n    response.write(""Good morning!"")', '\nElse', '\n    response.write(""Have a nice day!"")', '\nEnd If'], ['\ni=hour(time)', '\nIf i = 10 Then', '\n    response.write(""Just started...!"")', '\nElseIf i = 11 Then', '\n    response.write(""Hungry!"")', '\nElseIf i = 12 Then', '\n    response.write(""Ah, lunch-time!"")', '\nElseIf i = 16 Then', '\n    response.write(""Time to go home!"")', '\nElse', '\n    response.write(""Unknown"")', '\nEnd If'], ['\nd=weekday(date)', 'Select Case d', '\n\xa0\nCase 1', '\n\xa0\xa0\xa0\n    response.write(""Sleepy Sunday"")', '\n\xa0\nCase 2', '\n\xa0\xa0\xa0\n    response.write(""Monday again!"")', '\n\xa0\nCase 3', '\n\xa0\xa0\xa0\n    response.write(""Just Tuesday!"")', '\n\xa0\nCase 4', '\n\xa0\xa0\xa0\n    response.write(""Wednesday!"")', '\n\xa0\nCase 5', '\n\xa0\xa0\xa0\n    response.write(""Thursday..."")', '\n\xa0\nCase 6', '\n\xa0\xa0\xa0\n    response.write(""Finally Friday!"")', '\n\xa0\nCase else', '\n\xa0\xa0\xa0\n    response.write(""Super Saturday!!!!"")', '\nEnd Select']]"
