Heading,Sub-Heading,Links,Description,List Headings,Unordered Lists,Ordered Lists,Table Data,Examples
Kotlin Tutorial,Kotlin Booleans,https://www.w3schools.com/kotlin/kotlin_booleans.php,"Very often, in programming, you will need a data type that can only have one of two values, like:|||For this, Kotlin has a Boolean data type, which can take the values true or false.|||A boolean type can be declared with the Boolean keyword and can only take the values true or false:|||Just like you have learned with other data types in the previous chapters, the example above can also be written without specifying the type, as Kotlin is smart enough to understand that the variables are Booleans:|||A Boolean expression returns a Boolean value: true or false.|||You can use a comparison operator, such as the greater than (>) operator to find out if an expression (or a variable) is true:|||Or even easier:|||In the examples below, we use the equal to (==) operator to evaluate an expression:|||The Boolean value of an expression is the basis for all Kotlin comparisons and conditions.|||You will learn more about conditions in the next chapter.",,YES / NO@@@ON / OFF@@@TRUE / FALSE,,,"[['\n  val isKotlinFun: Boolean = true', 'val isFishTasty: Boolean = false', '\n  println(isKotlinFun)\xa0\xa0\xa0// Outputs true', '\n  println(isFishTasty)\xa0\xa0 // Outputs false '], ['\n  val isKotlinFun = true', 'val isFishTasty = false', '\n  println(isKotlinFun)\xa0\xa0\xa0// Outputs true', '\n  println(isFishTasty)\xa0\xa0 // Outputs false '], ['\n  val x = 10', 'val y = 9', 'println(x > y) // Returns true, because 10 is \n  greater than 9'], ['\n  println(10 > 9) // Returns true, because 10 is greater than 9'], ['\n  val x = 10;', 'println(x == 10); // Returns true, because the value \n  of x is equal to 10'], ['\n  println(10 == 15); // Returns false, because 10 is not equal to 15']]"
Kotlin Tutorial,Kotlin If...Else,https://www.w3schools.com/kotlin/kotlin_conditions.php,"Kotlin supports the usual logical conditions from mathematics:|||You can use these conditions to perform different actions for different decisions.|||Kotlin has the following conditionals:|||Note: Unlike Java, if..else can be used as a statement or as an expression (to assign a value to a variable) in Kotlin. See an example at the bottom of the page to better understand it.|||Use if to specify a block of code to be executed if a condition is true.|||Note that if is in lowercase letters. Uppercase letters (If or IF) will generate an error.|||In the example below, we test two values to find out if 20 is greater than 18. If the condition is true, print some text:|||We can also test variables:|||In the example above we use two variables, x and y, to test whether x is greater than y (using the > operator). As x is 20, and y is 18, and we know that 20 is greater than 18, we print to the screen that ""x is greater than y"".|||Use else to specify a block of code to be executed if the condition is false.|||In the example above, time (20) is greater than 18, so the condition is false, so we move on to the else condition and print to the screen ""Good evening"". If the time was less than 18, the program would print ""Good day"".|||Use else if to specify a new condition if the first condition is false.|||In the example above, time (22) is greater than 10, so the first condition is false. The next condition, in the  else if statement, is also false, so we move on to the elsecondition since condition1 and condition2 is both false - and print to the screen ""Good evening"".|||However, if the time was 14, our program would print ""Good day.""|||In Kotlin, you can also use if..else statements as expressions (assign a value to a variable and return it):|||When using if as an expression, you must also include else (required).|||Note: You can ommit the curly braces {} when if has only one statement:|||Tip: This example is similar to the ""ternary operator"" (short hand if...else) in Java.",,"Less than: a < b@@@Less than or equal to: a <= b@@@Greater than: a > b@@@Greater than or equal to: a >= b@@@Equal to a == b@@@Not Equal to: a != b|||Use if to specify a block of code to be executed, if a specified condition is true@@@Use else to specify a block of code to be executed, if the same condition is false@@@Use else if to specify a new condition to test, if the first condition is false@@@Use when to specify many alternative blocks of code to be executed",,,"[['\n\n  if (', <em>condition</em>, ') {', '\xa0 ', <em>// block of code to be executed if the 
  condition is true</em>, '}', '\n'], ['\n  if (20 > 18) {', '\xa0 println(""20 is greater than 18"")', '}'], ['\n  val x = 20', 'val y = 18', 'if (x > y) {', '\xa0 println(""x is greater than \n  y"")', '}'], ['\n\n  if (', <em>condition</em>, ') {', '\xa0 ', <em>// block of code to be executed if the 
  condition is true</em>, '} else { ', '\xa0 ', <em>// block of code to be executed 
  if the condition is false</em>, '}\n', '\n'], ['\n  val time = 20', 'if (time < 18) {', '\xa0 println(""Good day."")', '} else {', '\xa0 println(""Good evening."")', '}', '// Outputs ""Good evening.""'], ['\n\n  if (', <em>condition1</em>, ') {', '\xa0 ', <em>// block of code to be executed if 
  condition1 is true</em>, '} else if (', <em>condition2</em>, ') {', '\xa0 ', <em>// block of 
  code to be executed if the condition1 is false and condition2 is true</em>, '\n  } else {', '\xa0 ', <em>// block of code to be executed if the condition1 is false 
  and condition2 is false</em>, '}', '\n'], ['\n  val time = 22', 'if (time < 10) {', '\xa0 println(""Good morning."")', '} else if (time < 20) {', '\n  \xa0 println(""Good day."")', '} else {', '\xa0 println(""Good evening."")', '}', '\n  // Outputs ""Good evening.""'], ['\n  val time = 20', 'val greeting = if (time < 18) {', '\xa0 ""Good day.""', '} \n  else {', '\xa0 ""Good evening.""', '}', 'println(greeting)'], ['\n  fun main() {', '\xa0 val time = 20', '\xa0 val greeting = if (time < 18) \n  ""Good day."" else ""Good evening.""', '\xa0 println(greeting)', '}']]"
Kotlin Tutorial,Kotlin When,https://www.w3schools.com/kotlin/kotlin_when.php,"Instead of writing many if..else expressions, you can use the when expression, which is much easier to read.|||It is used to select one of many code blocks to be executed:|||Use the weekday number to calculate the weekday name:|||The when expression is similar to the switch statement in Java.|||This is how it works:",Example,"The when variable (day) is evaluated once@@@The value of the day variable is compared with the values of each ""branch""@@@Each branch starts with a value, followed by an arrow (->) and a result@@@If there is a match, the associated block of code is executed@@@else is used to specify some code to run if there is no match@@@In the example above, the value of day is 4, meaning ""Thursday"" will be printed",,,"[['\n  val day = 4', 'val result = when (day) {', '\xa0 1 -> ""Monday""', '\xa0 \n  2 -> ""Tuesday""', '\xa0 3 -> ""Wednesday""', '\xa0 4 -> ""Thursday""', '\xa0 \n  5 -> ""Friday""', '\xa0 6 -> ""Saturday""', '\xa0 7 -> ""Sunday""', '\xa0 else \n  -> ""Invalid day.""', '}', 'println(result)', '// Outputs ""Thursday"" (day 4)']]"
Kotlin Tutorial,Kotlin While Loop,https://www.w3schools.com/kotlin/kotlin_while_loop.php,"Loops can execute a block of code as long as a specified condition is reached.|||Loops are handy because they save time, reduce errors, and they make code more readable.|||The while loop loops through a block of code as long as a specified condition is true:|||In the example below, the code in the loop will run, over and over again, as long as the counter variable (i) is less than 5:|||Note: Do not forget to increase the variable used in the condition, otherwise the loop will never end.|||The do..while loop is a variant of the while loop. This loop will execute the code block once, before checking if the condition is true, then it willrepeat the loop as long as the condition is true.|||The example below uses a do/while loop. The loop will always be executed at least once, even if the condition is false, because the code block is executed before the condition is tested:|||Do not forget to increase the variable used in the condition, otherwise the loop will never end!",,,,,"[['\n  while (', <em>condition</em>, ') {', '\n', <i>  // code block to be executed</i>, '\n }', '\n'], ['\n  var i = 0', 'while (i < 5) {', '\n  \xa0\xa0println(i)', '\n  \xa0\xa0i++', '}', '\n'], ['\n  do {', '\n', <i>  // code block to be executed<br/>
</i>, '}', '\nwhile (', <em>condition</em>, ');', '\n'], ['\n  var i = 0', 'do {', '\n  \xa0\xa0println(i)', '\n  \xa0\xa0i++', '}', 'while (i < 5)', '\n']]"
Kotlin Tutorial,Kotlin Break/Continue,https://www.w3schools.com/kotlin/kotlin_break.php,"The break statement is used to jump out of a loop.|||This example jumps out of the loop when i is equal to 4:|||The continue statement breaks one iteration (in the loop), if a specified condition occurs, and continues with the next iteration in the loop.|||This example skips the value of 4:",,,,,"[['\n  var i = 0', 'while (i < 10) {', '\xa0 println(i)', '\xa0 i++', '\xa0 if \n  (i == 4) {', '\xa0\xa0\xa0 break', '\xa0 }', '}', '\n'], ['\n  var i = 0', 'while (i < 10) {', '\xa0 if (i == 4) {', '\xa0\xa0\xa0 i++', '\xa0\xa0\xa0 \n  continue', '\xa0 }', '\xa0 println(i)', '\xa0 \n  i++', '}', '\n']]"
Kotlin Tutorial,Kotlin Arrays,https://www.w3schools.com/kotlin/kotlin_arrays.php,"Arrays are used to store multiple values in a single variable, instead of creating separate variables for each value.|||To create an array, use the arrayOf() function, and place the values in a comma-separated list inside it:|||You can access an array element by referring to the index number, inside square brackets.|||In this example, we access the value of the first element in cars:|||Note: Just like with Strings, Array indexes start with 0: [0] is the first element. [1] is the second element, etc.|||To change the value of a specific element, refer to the index number:||| To find out how many elements an array have, use the size property:|||You can use the in operator to check if an element exists in an array:|||Often when you work with arrays, you need to loop through all of the elements.|||You can loop through the array elements with the for loop, which you will learn even more about in the next chapter.|||The following example outputs all elements in the cars array:",Kotlin Arrays,,,,"[['\n  val cars = arrayOf(""Volvo"", ""BMW"", ""Ford"", ""Mazda"")', '\n'], ['\n  val cars = arrayOf(""Volvo"", ""BMW"", ""Ford"", ""Mazda"")', '\n  println(cars[0])', '// Outputs Volvo', '\n'], ['\n  cars[0] = ""Opel""', '\n'], ['\n  val cars = arrayOf(""Volvo"", ""BMW"", ""Ford"", ""Mazda"")', '\n  cars[0] = ""Opel""', '\n  println(cars[0])', '\n  // Now outputs Opel instead of Volvo', '\n'], ['\n  val cars = arrayOf(""Volvo"", ""BMW"", ""Ford"", ""Mazda"")', '\n  println(cars.size)', '// Outputs 4', '\n'], ['\n  val cars = arrayOf(""Volvo"", ""BMW"", ""Ford"", ""Mazda"")', 'if (""Volvo"" in cars) {', '\xa0 \n  println(""It exists!"")', '} else {', '\xa0 println(""It does not exist."")', '}', '\n'], ['\n  val cars = arrayOf(""Volvo"", ""BMW"", ""Ford"", ""Mazda"")', 'for (x \n  in cars) {', '\xa0 println(x)', '}', '\n']]"
Kotlin Tutorial,Kotlin For Loop,https://www.w3schools.com/kotlin/kotlin_for_loop.php,"Often when you work with arrays, you need to loop through all of the elements.|||To loop through array elements, use the for loop together with the in operator:|||Output all elements in the cars array:|||You can loop through all kinds of arrays. In the example above, we used an array of strings. |||In the example above, we loop through an array of integers:|||Unlike Java and other programming languages, there is no traditional for loop in Kotlin.|||In Kotlin, the for loop is used to loop through arrays, ranges, and other things that contains a countable number of values.|||You will learn more about ranges in the next chapter - which will create a range of values.",,,,,"[['\n  val cars = arrayOf(""Volvo"", ""BMW"", ""Ford"", ""Mazda"")', 'for (x \n  in cars) {', '\xa0 println(x)', '}', '\n'], ['\n  val nums = arrayOf(1, 5, 10, 15, 20)', 'for (x \n  in nums) {', '\xa0 println(x)', '}', '\n']]"
Kotlin Tutorial,Kotlin Ranges,https://www.w3schools.com/kotlin/kotlin_ranges.php,"With the for loop, you can also create ranges of values with "".."":|||Print the whole alphabet:|||You can also create ranges of numbers:|||Note: The first and last value is included in the range.|||You can also use the in operator to check if a value exists in a range:|||You can also use the break and continue keywords in a range/for loop:|||Stop the loop when nums is equal to 10:|||Skip the value of 10 in the loop, and continue with the next iteration:",,,,,[]
Kotlin Tutorial,Kotlin Functions,https://www.w3schools.com/kotlin/kotlin_functions.php,"A function is a block of code which only runs when it is called.|||You can pass data, known as parameters, into a function.|||Functions are used to perform certain actions, and they are also known as methods.|||So it turns out you already know what a function is. You have been using it the whole time through this tutorial!|||For example, println() is a function. It is used to output/print text to the screen:|||To create your own function, use the fun keyword, and write the name of the function, followed by parantheses ():|||Create a function named ""myFunction"" that should output some text:|||Now that you have created a function, you can execute it by calling it.|||To call a function in Kotlin, write the name of the function followed by two parantheses ().|||In the following example, myFunction() will print some text (the action), when it is called:|||A function can be called multiple times, if you want:|||Information can be passed to functions as parameter.|||Parameters are specified after the function name, inside the parentheses.You can add as many parameters as you want, just separate them with a comma. Just note that you must specify the type of each parameter (Int, String, etc). |||The following example has a function that takes a String called fname as parameter.When the function is called, we pass along a first name,which is used inside the function to print the full name:|||When a parameter is passed to the function, it is called an argument. So, from the example above: fname is a parameter, while John, Jane and George are arguments.|||You can have as many parameters as you like:|||Note: When working with multiple parameters, the function call must have the same number of arguments as there are parameters, and the arguments must be passed in the same order.|||In the examples above, we used functions to output a value. In the following example, we will use a function to return a value and assign it to a variable.|||To return a value, use the return keyword, and specify the return type after the function's parantheses (Int in this example):|||A function with one Int parameter, and Int return type:|||Using two parameters:|||A function with two Int parameters, and Int return type:|||There is also a shorter syntax for returning values. You can use the = operator instead of return without specifying the return type. Kotlin is smart enough to automatically find out what it is:",Example,,,,"[['\n  fun main() { ', '\xa0 println(""Hello World"") ', '}'], ['\n  fun myFunction() {', '\xa0 println(""I just got executed!"")', '}', '\n'], ['\n  fun main() { ', '\xa0 myFunction() // Call myFunction', '}', '// Outputs \n  ""I just got executed!""', '\n'], ['\n  fun main() { ', '\xa0 myFunction()', '\xa0 myFunction()', '\xa0 myFunction()', '}', '// \n  I just got executed!', '// I just got executed!', '// I just got executed!', '\n'], ['\n  fun myFunction(fname: String) {', '\xa0 println(fname + "" Doe"")', '}', 'fun \n  main() {', '\xa0 myFunction(""John"")', '\xa0 myFunction(""Jane"")', '\xa0 \n  myFunction(""George"")', '}', '// John Doe', '// Jane Doe', '// George Doe', '\n'], ['\n  fun myFunction(fname: String, \n  age: Int) {', '\xa0 println(fname + "" is "" + age)', '}', 'fun \n  main() {', '\xa0 myFunction(""John"", 35)', '\xa0 myFunction(""Jane"", \n  32)', '\xa0 \n  myFunction(""George"", 15)', '}', '// John is 35', '// Jane is 32', '// George is 15', '\n'], ['\n  fun myFunction(x: Int): Int {', '\xa0 return (x + 5)', '}', 'fun main() {', '\xa0 \n  var result = myFunction(3)', '\xa0 println(result)', '}', '// 8 (3 + 5)', '\n'], ['\n  fun myFunction(x: Int, y: Int): Int {', '\xa0 return (x + \n  y)', '}', 'fun main() {', '\xa0 \n  var result = myFunction(3, 5)', '\xa0 println(result)', '}', '// 8 (3 + 5)', '\n'], ['\n  fun myFunction(x: Int, y: Int) = x + y', 'fun main() {', '\xa0 var \n  result = myFunction(3, 5)', '\xa0 println(result)', '}', '// 8 (3 + 5)', '\n']]"
Kotlin Classes,Kotlin OOP,https://www.w3schools.com/kotlin/kotlin_oop.php,"OOP stands for Object-Oriented Programming.|||Procedural programming is about writing procedures or methods that perform operations on the data, while object-oriented programming is about creating objects that contain both data and methods.|||Object-oriented programming has several advantages over procedural programming:|||Tip: The ""Don't Repeat Yourself"" (DRY) principle is about reducing the repetition of code. You should extract out the codes that are common for the application, and place them at a single place and reuse them instead of repeating it.|||Classes and objects are the two main aspects of object-oriented programming.|||Look at the following illustration to see the difference between class and objects:|||Fruit|||Apple|||Banana|||Mango|||Another example:|||Car|||Volvo|||Audi|||Toyota|||So, a class is a template for objects, and an object is an instance of a class.|||When the individual objects are created, they inherit all the variables and methods from the class.|||You will learn much more about classes and objects in the next chapter.",,"OOP is faster and easier to execute@@@OOP provides a clear structure for the programs@@@OOP helps to keep the Kotlin code DRY ""Don't Repeat Yourself"", and makes   the   code easier to maintain, modify and debug@@@OOP makes it possible to create full reusable   applications with less code and shorter development time",,,[]
Kotlin Classes,Kotlin Classes/Objects,https://www.w3schools.com/kotlin/kotlin_classes.php,"Everything in Kotlin is associated with classes and objects, along with its properties and functions. For example: in real life, a car is an object. The car has properties, such as brand, weight and color, and functions, such as drive and brake. |||A Class is like an object constructor, or a ""blueprint"" for creating objects.|||To create a class, use the class keyword, and specify the name of the class:|||Create a Car class along with some properties (brand, model and year)|||A property is basically a variable that belongs to the class.|||Good to Know: It is considered good practice to start the   name of a class with an upper case letter, for better organization.|||Now we can use the class named Car to create objects.|||In the example below, we create an object of Car calledc1, and then we access the properties of c1 by using the dot syntax (.), just like we did to access array and string properties:|||You can create multiple objects of one class:",Multiple Objects,,,,"[['\n  // Create a c1 object of the Car class', 'val c1 = Car()', '\n', '// Access the properties and add some values to it', 'c1.brand = ""Ford"" ', 'c1.model = ""Mustang""', 'c1.year = 1969', '\n  println(c1.brand)\xa0\xa0 // Outputs Ford', '\n  println(c1.model)\xa0\xa0 // Outputs Mustang', 'println(c1.year)\xa0\xa0\xa0 // Outputs 1969\n '], ['\n  val c1 = Car()', 'c1.brand = ""Ford""', 'c1.model = ""Mustang""', 'c1.year = 1969', '\n', 'val c2 = Car()', 'c2.brand = ""BMW""', 'c2.model = ""X5""', 'c2.year = 1999', '\n', 'println(c1.brand)\xa0 // Ford', 'println(c2.brand)\xa0 // BMW', '\n']]"
Kotlin Classes,Kotlin Constructors,https://www.w3schools.com/kotlin/kotlin_constructors.php,"In the previous chapter, we created an object of a class, and specified the properties inside the class, like this:|||In Kotlin, there's a faster way of doing this, by using a constructor.|||A constructor is like a special function, and it is defined by using two parantheses () after the class name. You can specify the properties inside of the parantheses (like passing parameters into a regular function).|||The constructor will initialize the properties when you create an object of a class. Just remember to specify the type of the property/variable:|||Now it's even easier to specify multiple objects of one class:",,,,,"[['\n  class Car {', '\xa0 var brand = """"', '\xa0 var model = """"', '\xa0 \n  var year = 0', '}', 'fun main() {', '\xa0 val c1 = Car()', '\xa0 \n  c1.brand = ""Ford""', '\xa0 c1.model = ""Mustang""', '\xa0 c1.year = 1969', '}'], ['\n  class Car(var \n  brand: String, var model: String, var year: Int)', 'fun main() {', '\xa0 val c1 = Car(""Ford"", \n  ""Mustang"", 1969)', '}'], ['\n  class Car(var \n  brand: String, var model: String, var year: Int)', 'fun main() {', '\xa0 val c1 = Car(""Ford"", \n  ""Mustang"", 1969)', '\xa0 val c2 = Car(""BMW"", \n  ""X5"", 1999)', '\xa0 val c3 = Car(""Tesla"", \n  ""Model S"", 2020)', '}']]"
Kotlin Classes,Kotlin Class Functions,https://www.w3schools.com/kotlin/kotlin_class_functions.php,"You can also use functions inside a class, to perfom certain actions:|||Create a drive() function inside the Car class and call it:|||Tip: When a function is declared inside a class, it is known as a class function, or member function.|||Note: When an object of the class is created, it has access to all of the class functions.|||Just like with regular functions, you can pass parameters to a class function:|||Create two functions: drive() and speed(), and pass parameters to the speed() function:",Class Function Parameters,,,,"[['\n  class Car(var \n  brand: String, var model: String, var year: Int) {', '\xa0 // Class function', '\xa0 \n  fun drive() {', '\xa0\xa0\xa0 println(""Wrooom!"")', '\xa0 }', '}', 'fun main() {', '\xa0 val c1 = Car(""Ford"", \n  ""Mustang"", 1969)', '\xa0 // Call the function', '\xa0 c1.drive()\xa0 ', '}'], ['\n    class Car(var brand: String, var model: String, var year: Int) {', '\xa0 \n    // Class function', '\xa0 fun drive() {', '\xa0\xa0\xa0 \n    println(""Wrooom!"")', '\xa0 }', '\xa0 // Class function with \n    parameters', '\xa0 fun speed(maxSpeed: Int) {', '\xa0\xa0\xa0 \n    println(""Max speed is: "" + maxSpeed)', '\xa0 }', '}', 'fun main() {', '\xa0 val c1 = \n    Car(""Ford"", ""Mustang"", 1969)', '\xa0 // Call the functions', '\xa0 \n    c1.drive()', '\xa0 c1.speed(200)', '}']]"
Kotlin Classes,Kotlin Inheritance,https://www.w3schools.com/kotlin/kotlin_inheritance.php,"In Kotlin, it is possible to inherit class properties and functions from one class to another. We group the ""inheritance concept"" into two categories:|||In the example below, MyChildClass (subclass) inherits the properties from the MyParentClass class (superclass):|||Use the open keyword in front of the superclass/parent, to make this the class other classes should inherit properties and functions from.|||To inherit from a class, specify the name of the subclass, followed by a colon :, and then the name of the superclass.|||- It is useful for code reusability: reuse properties and functions of an existing class when you create a new class.",,subclass (child) - the class that inherits from another class@@@superclass (parent) - the class being inherited from,,,"[['\n    // Superclass', 'open class MyParentClass { ', '\xa0 val x = 5', '} ', '\n    // Subclass', '\n    class MyChildClass: MyParentClass() { ', '\xa0 fun myFunction() { ', '\xa0\xa0\xa0 \n    println(x) // x is now inherited from the superclass', '\xa0 } ', '} ', '// Create an object of MyChildClass and call myFunction', 'fun main() { ', '\xa0 val myObj = \n    MyChildClass() ', '\xa0 myObj.myFunction() ', '} ']]"
Kotlin Examples,Kotlin Examples,https://www.w3schools.com/kotlin/kotlin_examples.php,,,,,,[]
Kotlin Examples,Kotlin Exercises,https://www.w3schools.com/kotlin/kotlin_exercises.php,"You can test your Kotlin skills with W3Schools' Exercises.|||We have gathered a variety of Kotlin exercises (with answers) for each Kotlin Chapter.|||Try to solve an exercise by editing some code, or show the answer to see what you've done wrong.|||You will get 1 point foreach correct answer. Your score and total score will always be displayed.|||Good luck!|||Start Kotlin Exercises ❯|||If you don't know Kotlin, we suggest that you read our Kotlin Tutorial from scratch.",,,,,[]
Kotlin Examples,Kotlin Compiler,https://www.w3schools.com/kotlin/kotlin_compiler.php,"With our online Kotlin compiler, you can edit Kotlin code, and view the result in your browser.|||Click on the ""Try it Yourself"" button to see how it works.|||The window to the left is editable - edit the code and click on the ""Run"" button to view the result in the right window.|||The icons are explained in the table below:|||If you don't know Kotlin,  we suggest that you read our Kotlin Tutorial from scratch.",Kotlin Compiler (Editor)|||Kotlin Compiler Explained,,,|||Go to www.w3schools.com&&&|||Menu button for more options&&&|||Change orientation (horizontally or vertically)&&&|||Change color theme (dark or light),[]
