Heading,Sub-Heading,Links,Description,List Headings,Unordered Lists,Ordered Lists,Table Data,Examples
PHP Tutorial,PHP Math,https://www.w3schools.com/php/php_math.asp,"PHP has a set of math functions that allows you to perform mathematical tasks on numbers.|||The pi() function returns the value of PI:|||The min() and max() functions can be used to find the lowest or highest value in a list of arguments:|||The abs() function returns the absolute (positive) value of a number:|||The sqrt() function returns the square root of a number:|||The round() function rounds a floating-point number to its nearest integer:|||The rand() function generates a random number:|||To get more control over the random number, you can add the optional min and max parameters to specify the lowest integer and the highest integer to be returned.|||For example, if you want a random integer between 10 and 100 (inclusive), use rand(10, 100):|||For a complete reference of all math functions, go to our complete PHP Math Reference.|||The PHP math reference contains description and example of use, for each function.",,,,,[]
PHP Tutorial,PHP Constants,https://www.w3schools.com/php/php_constants.asp,"Constants are like variables except that once they are defined they cannot be changed or undefined.|||A constant is an identifier (name) for a simple value. The value cannot be changed during the script.|||A valid constant name starts with a letter or underscore (no $ sign before the constant name).|||Note: Unlike variables, constants are automatically global across the entire script.|||To create a constant, use the define() function.|||Parameters:|||Create a constant with a case-sensitive name:|||Create a constant with a case-insensitive name:|||In PHP7, you can create an Array constant using the define() function.|||Create an Array constant:|||Constants are automatically global and can be used across the entire script.|||This example uses a constant inside a function, even if it is defined outside the function:",,name: Specifies the name of the constant@@@value: Specifies the value of the constant@@@case-insensitive: Specifies whether the constant name should be case-insensitive. Default is false,,,[]
PHP Tutorial,PHP Operators,https://www.w3schools.com/php/php_operators.asp,"Operators are used to perform operations on variables and values.|||PHP divides the operators in the following groups:|||The PHP arithmetic operators are used with numeric values to perform common arithmetical operations, such as addition, subtraction, multiplication etc.|||The PHP assignment operators are used with numeric values to write a value to a variable.|||The basic assignment operator in PHP is ""="". It means that the left operand gets set to the value of the assignment expression on the right.|||The PHP comparison operators are used to compare two values (number or string):|||The PHP increment operators are used to increment a variable's value.|||The PHP decrement operators are used to decrement a variable's value.|||The PHP logical operators are used to combine conditional statements.|||PHP has two operators that are specially designed for strings.|||The PHP array operators are used to compare arrays.|||The PHP conditional assignment operators are used to set a value depending on conditions:|||Multiply 10 with 5, and output the result.",Exercise:,Arithmetic operators@@@Assignment operators@@@Comparison operators@@@Increment/Decrement operators@@@Logical operators@@@String operators@@@Array operators@@@Conditional assignment operators,,"+|||Addition|||$x + $y|||Sum of $x and $y|||Try it »&&&-|||Subtraction|||$x - $y|||Difference of $x and $y|||Try it »&&&*|||Multiplication|||$x * $y|||Product of $x and $y|||Try it »&&&/|||Division|||$x / $y|||Quotient of $x and $y|||Try it »&&&%|||Modulus|||$x % $y|||Remainder of $x divided by $y|||Try it »&&&**|||Exponentiation|||$x ** $y|||Result of raising $x to the $y'th power|||Try it »$$$&&&x = y|||x = y|||The left operand gets set to the value of the expression on the right|||Try it »&&&x += y|||x = x + y|||Addition|||Try it »&&&x -= y|||x = x - y|||Subtraction|||Try it »&&&x *= y|||x = x * y|||Multiplication|||Try it »&&&x /= y|||x = x / y|||Division|||Try it »&&&x %= y|||x = x % y|||Modulus|||Try it »$$$&&&==|||Equal|||$x == $y|||Returns true if $x is equal to $y|||Try it »&&&===|||Identical|||$x === $y|||Returns true if $x is equal to $y, and they are of the same type|||Try it »&&&!=|||Not equal|||$x != $y|||Returns true if $x is not equal to $y|||Try it »&&&<>|||Not equal|||$x <> $y|||Returns true if $x is not equal to $y|||Try it »&&&!==|||Not identical|||$x !== $y|||Returns true if $x is not equal to $y, or they are not of the same type|||Try it »&&&>|||Greater than|||$x > $y|||Returns true if $x is greater than $y|||Try it »&&&<|||Less than|||$x < $y|||Returns true if $x is less than $y|||Try it »&&&>=|||Greater than or equal to|||$x >= $y|||Returns true if $x is greater than or equal to $y|||Try it »&&&<=|||Less than or equal to|||$x <= $y|||Returns true if $x is less than or equal to $y|||Try it »&&&<=>|||Spaceship|||$x <=> $y|||Returns an integer less than, equal to, or greater than zero, depending on 
if $x is less than, equal to, or greater than $y. Introduced in PHP 7.|||Try it »$$$&&&++$x|||Pre-increment|||Increments $x by one, then returns $x|||Try it »&&&$x++|||Post-increment|||Returns $x, then increments $x by one|||Try it »&&&--$x|||Pre-decrement|||Decrements $x by one, then returns $x|||Try it »&&&$x--|||Post-decrement|||Returns $x, then decrements $x by one|||Try it »$$$&&&and|||And|||$x and $y|||True if both $x and $y are true|||Try it »&&&or|||Or|||$x or $y|||True if either $x or $y is true|||Try it »&&&xor|||Xor|||$x xor $y|||True if either $x or $y is true, but not both|||Try it »&&&&&|||And|||$x && $y|||True if both $x and $y are true|||Try it »&&&|||||Or|||$x || $y|||True if either $x or $y is true|||Try it »&&&!|||Not|||!$x|||True if $x is not true|||Try it »$$$&&&.|||Concatenation|||$txt1 . $txt2|||Concatenation of $txt1 and $txt2|||Try it »&&&.=|||Concatenation assignment|||$txt1 .= $txt2|||Appends $txt2 to $txt1|||Try it »$$$&&&+|||Union|||$x + $y|||Union of $x and $y|||Try it »&&&==|||Equality|||$x == $y|||Returns true if $x and $y have the same key/value pairs|||Try it »&&&===|||Identity|||$x === $y|||Returns true if $x and $y have the same key/value pairs in the same order and of the same types|||Try it »&&&!=|||Inequality|||$x != $y|||Returns true if $x is not equal to $y|||Try it »&&&<>|||Inequality|||$x <> $y|||Returns true if $x is not equal to $y|||Try it »&&&!==|||Non-identity|||$x !== $y|||Returns true if $x is not identical to $y|||Try it »$$$?:|||Ternary|||$x = expr1 ? expr2 : expr3|||Returns the value of $x.The value of $x is expr2 if expr1 
= TRUE.The value of $x is expr3 if expr1 = FALSE|||Try it »&&&??|||Null coalescing|||$x = expr1 ?? expr2|||Returns the value of $x.The value of $x is expr1 if expr1 
exists, and is not NULL.If expr1 does not exist, or is NULL, the value of $x is
expr2.Introduced in PHP 7|||Try it »",[]
PHP Tutorial,PHP If...Else...Elseif,https://www.w3schools.com/php/php_if_else.asp,"Conditional statements are used to perform different actions based on different conditions.|||Very often when you write code, you want to perform different actions for different conditions. You can use conditional statements in your code to do this.|||In PHP we have the following conditional statements:|||The if statement executes some code if one condition is true.|||Output ""Have a good day!"" if the current time (HOUR) is less than 20:|||The if...else statement executes some code if a condition is true and another code if that condition is false.|||Output ""Have a good day!"" if the current time is less than 20, and ""Have a   good night!"" otherwise:|||The if...elseif...else statement executes different codes for more than two conditions.|||Output ""Have a good morning!"" if the current time is less than 10, and   ""Have a good day!"" if the current time is less than 20. Otherwise it will   output ""Have a good night!"":|||The switch statement will be explained in the next chapter.|||Output ""Hello World"" if $a is greater than $b.",,if statement - executes some code if one condition is true@@@if...else statement - executes some code if a condition is true and another code if that condition is false@@@if...elseif...else statement  - executes different codes for more than two conditions@@@switch statement - selects one of many blocks of code to be executed,,,[]
PHP Tutorial,PHP Switch,https://www.w3schools.com/php/php_switch.asp,"The switch statement is used to perform different actions based on different conditions.|||Use the switch statement to select one of many blocks of code to be executed.|||This is how it works: First we have a single expression n (most often avariable), that is evaluated once. The value of the expression is then comparedwith the values for each case in the structure. If there is a match, the blockof code associated with that case is executed. Use break to prevent thecode from running into the next case automatically. The default statement is used if no match is found.|||Create a switch statement that will output ""Hello""if $color is ""red"", and ""welcome""if $color is ""green"".",,,,,[]
PHP Tutorial,PHP Loops,https://www.w3schools.com/php/php_looping.asp,"In the following chapters you will learn how to repeat code by using loops in PHP.|||Often when you write code, you want the same block of code to run over and over again a certain number of times. So, instead of adding several almost equal code-lines in a script, we can use loops.|||Loops are used to execute the same block of code again and again, as long as a certain condition is true.|||In PHP, we have the following loop types:|||The following chapters will explain and give examples of each loop type.",,"while - loops through a block of code as long as the specified condition is true@@@do...while - loops through a block of code once, and then repeats the loop   as long as the specified condition is true@@@for - loops through a block of code a specified number of times@@@foreach - loops through a block of code for each element in an   array",,,[]
PHP Tutorial,PHP Functions,https://www.w3schools.com/php/php_functions.asp,"The real power of PHP comes from its functions.|||PHP has more than 1000 built-in functions, and in addition you can create your own custom functions.|||PHP has over 1000 built-in functions that can be called directly, from within a script, to perform a specific task.|||Please check out our PHP reference for a complete overview of thePHP built-in functions.|||Besides the built-in PHP functions, it is possible to create your own functions.|||A user-defined function declaration starts with the word function:|||Note: A function name must start with a letter or an underscore. Function names are NOT case-sensitive.|||Tip: Give the function a name that reflects what the function does!|||In the example below, we create a function named ""writeMsg()"". The opening curly brace ( { ) indicates the beginning of the function code, and the closing curly brace ( } ) indicates the end of the function. The function outputs ""Hello world!"". To call the function, just write its name followed by brackets ():|||Information can be passed to functions through arguments. An argument is just like a variable.|||Arguments are specified after the function name, inside the parentheses. You can add as many arguments as you want, just separate them with a comma. |||The following example has a function with one argument ($fname). When the familyName() function is called, we also pass along a name (e.g. Jani), and the name is used inside the function, which outputs several different first names, but an equal last name:|||The following example has a function with two arguments ($fname and $year):|||In the example above, notice that we did not have to tell PHP which data type the variable is.|||PHP automatically associates a data type to the variable, depending on its value. Since the data types are not set in a strict sense, you can do things like adding a string to an integer without causing an error.|||In PHP 7, type declarations were added. This gives us an option to specify the expected data type when declaring a function, and by adding the strict declaration, it will throw a ""Fatal Error"" if the data type mismatches.|||In the following example we try to send both a number and a string to the function without using strict:|||To specify strict we need to set declare(strict_types=1);. This must be on the very first line of the PHP file.|||In the following example we try to send both a number and a string to the function, but here we have added the strict declaration:|||The strict declaration forces things to be used in the intended way.|||The following example shows how to use a default parameter. If we call the function setHeight() without arguments it takes the default value as argument:|||To let a function return a value, use the return statement:|||PHP 7 also supports Type Declarations for the return statement. Like with the type declaration for function arguments, by enabling the strict requirement, it will throw a ""Fatal Error"" on a type mismatch.|||To declare a type for the function return, add a colon (: ) and the type right before the opening curly ( { )bracket when declaring the function.|||In the following example we specify the return type for the function:|||You can specify a different return type, than the argument types, but make sure the return is the correct type:|||In PHP, arguments are usually passed by value, which means that a copy of the value isused in the function and the variable that was passed into the function cannot be changed.|||When a function argument is passed by reference, changes to the argument also changethe variable that was passed in. To turn a function argument into a reference, the &operator is used:|||Use a pass-by-reference argument to update a variable:|||Create a function named myFunction.",PHP Default Argument Value,A function is a block of statements that can be used repeatedly in a program.@@@A function will not execute automatically when a page loads.@@@A function will be executed by a call to the function.,,,[]
PHP Tutorial,PHP Arrays,https://www.w3schools.com/php/php_arrays.asp,"An array stores multiple values in one single variable:|||An array is a special variable, which can hold more than one value at a time.|||If you have a list of items (a list of car names, for example), storing the cars in single variables could look like this:|||However, what if you want to loop through the cars and find a specific one? And what if you had not 3 cars, but 300?|||The solution is to create an array!|||An array can hold many values under a single name, and you can access the values by referring to an index number.|||In PHP, the array() function is used to create an array:|||In PHP, there are three types of arrays:|||The count() function is used to return the length (the number of elements) of an array:|||For a complete reference of all array functions, go to our complete PHP Array Reference.|||The reference contains a brief description, and examples of use, for each function!|||Use the correct function to output the number of items in an array.",,Indexed arrays - Arrays with a numeric index@@@Associative arrays - Arrays with named keys@@@Multidimensional arrays - Arrays containing one or more arrays,,,[]
PHP Tutorial,PHP Superglobals,https://www.w3schools.com/php/php_superglobals.asp,"Superglobals were introduced in PHP 4.1.0, and are built-in variables that are always available in all scopes.|||Some predefined variables in PHP are ""superglobals"", which means that they are always accessible, regardless of scope - and you can access them from any function, class or file without having to do anything special.|||The PHP superglobal variables are:|||The next chapters will explain some of the superglobals, and the rest will be explained in later chapters.",,$GLOBALS@@@$_SERVER@@@$_REQUEST@@@$_POST@@@$_GET@@@$_FILES@@@$_ENV@@@$_COOKIE@@@$_SESSION,,,[]
PHP Tutorial,PHP RegEx,https://www.w3schools.com/php/php_regex.asp,"A regular expression is a sequence of characters that forms a search pattern.When you search for data in a text, you can use this search pattern to describe what youare searching for.|||A regular expression can be a single character, or a more complicated pattern.|||Regular expressions can be used to perform all types of text search and text replaceoperations.|||In PHP, regular expressions are strings composed of delimiters, a pattern and optionalmodifiers.|||In the example above, / is the delimiter, w3schools is the pattern that is being searched for,and i is a modifier that makes the search case-insensitive.|||The delimiter can be any character that is not a letter, number, backslash or space. Themost common delimiter is the forward slash (/), but when your pattern contains forwardslashes it is convenient to choose other delimiters such as # or ~.|||PHP provides a variety of functions that allow you to use regular expressions. Thepreg_match(), preg_match_all() and preg_replace() functions are some of themost commonly used ones:|||The preg_match() function will tell you whether a string contains matches of a pattern.|||Use a regular expression to do a case-insensitive search for ""w3schools"" in a string:|||The preg_match_all() function will tell you how many matches were found for a pattern in astring.|||Use a regular expression to do a case-insensitive count of the number ofoccurrences of ""ain"" in a string:|||The preg_replace() function will replace all of the matches of the pattern in a string withanother string.|||Use a case-insensitive regular expression to replace Microsoft withW3Schools in a string:|||Modifiers can change how a search is performed.|||Brackets are used to find a range of characters:|||Metacharacters are characters with a special meaning:|||Quantifiers define quantities:|||Note: If your expression needs to search for one of the special characters you can use abackslash ( \ ) to escape them.For example, to search for one or more question marks you can use the followingexpression: $pattern = '/\?+/';|||You can use parentheses ( ) to apply quantifiers to entire patterns. They also can be usedto select parts of the pattern to be used as a match.|||Use grouping to search for the word ""banana"" by looking for ba followed bytwo instances of na:|||For a complete reference, go to our Complete PHP Regular Expression Reference.|||The reference contains descriptions and examples of all Regular Expression functions.",What is a Regular Expression?|||Syntax|||Regular Expression Functions|||Example|||Example|||Example|||Complete RegExp Reference,,,"preg_match()|||Returns 1 if the pattern was found in the string and 0 if not&&&preg_match_all()|||Returns the number of times the pattern was found in the string, which may also be 0&&&preg_replace()|||Returns a new string where matched patterns have been replaced with another string$$$&&&i|||Performs a case-insensitive search&&&m|||Performs a multiline search (patterns that search for the
beginning or end of a string will match the beginning or end
of each line)&&&u|||Enables correct matching of UTF-8 encoded patterns$$$&&&[abc]|||Find one character from the options between the brackets&&&[^abc]|||Find any character NOT between the brackets&&&[0-9]|||Find one character from the range 0 to 9$$$&&&||||Find a match for any one of the patterns separated by | as in: cat|dog|fish&&&.|||Find just one instance of any character&&&^|||Finds a match as the beginning of a string as in: ^Hello&&&$|||Finds a match at the end of the string as in: World$&&&\d|||Find a digit&&&\s|||Find a whitespace character&&&\b|||Find a match at the beginning of a word like this: \bWORD, or at the end of a word like this: WORD\b&&&\uxxxx|||Find the Unicode character specified by the hexadecimal number xxxx$$$n+|||Matches any string that contains at least one n&&&n*|||Matches any string that contains zero or more occurrences of n&&&n?|||Matches any string that contains zero or one occurrences of n&&&n{x}|||Matches any string that contains a sequence of X n's&&&n{x,y}|||Matches any string that contains a sequence of X to Y n's&&&n{x,}|||Matches any string that contains a sequence of at least X n's",[]
