Heading,Sub-Heading,Links,Description,List Headings,Unordered Lists,Ordered Lists,Table Data,Examples
R Tutorial,R Logical/Booleans,https://www.w3schools.com/r/r_booleans.asp,"In programming, you often need to know if an expression is true or false.|||You can evaluate any expression in R, and get one of two answers, TRUE or FALSE.|||When you compare two values, the expression is evaluated and R returns the logical answer:|||You can also compare two variables:|||You can also run a condition in an if statement, which you will learn much more about in the if..else chapter.",,,,,"[['\n  10 > 9\xa0\xa0\xa0 # TRUE because 10 is greater than 9', '10 == 9\xa0\xa0 \n  # FALSE because 10 is not equal to 9', '10 < 9\xa0\xa0\xa0 # FALSE \n  because 10 is greater than 9'], ['\n  a <- 10', 'b <- 9', 'a > b'], ['\n  a <- 200', 'b <- 33', 'if (b > a) {', '\xa0 print (""b is greater than \n  a"")', '} else {', '\xa0 print(""b is not greater than a"")', '}']]"
R Tutorial,R Operators,https://www.w3schools.com/r/r_operators.asp,"Operators are used to perform operations on variables and values.|||In the example below, we use the + operator to add together two values:|||R divides the operators in the following groups:|||Arithmetic operators are used with numeric values to perform common mathematical operations:|||Assignment operators are used to assign values to variables:|||Note: <<- is a global assigner. You will learn more about this in the Global Variable chapter.|||It is also possible to turn the direction of the assignment operator.|||x <- 3 is equal to 3 -> x|||Comparison operators are used to compare two values:|||Logical operators are used to combine conditional statements:|||Miscellaneous operators are used to manipulate data:|||Note: You will learn more about Matrix multiplication and matrices in a later chapter.",R Miscellaneous Operators,Arithmetic operators@@@Assignment operators@@@Comparison operators@@@Logical operators@@@Miscellaneous operators,,+|||Addition|||x + y|||Try it »&&&-|||Subtraction|||x - y|||Try it »&&&*|||Multiplication|||x * y|||Try it »&&&/|||Division|||x / y|||Try it »&&&^|||Exponent|||x ^ y|||Try it »&&&%%|||Modulus (Remainder from division)|||x %% y|||Try it »&&&%/%|||Integer Division|||x%/%y|||Try it »$$$&&&==|||Equal|||x == y|||Try it »&&&!=|||Not equal|||x != y|||Try it »&&&>|||Greater than|||x > y|||Try it »&&&<|||Less than|||x < y|||Try it »&&&>=|||Greater than or equal to|||x >= y|||Try it »&&&<=|||Less than or equal to|||x <= y|||Try it »$$$&&&&|||Element-wise Logical AND operator. It returns TRUE if both elements are TRUE&&&&&|||Logical AND operator - Returns TRUE if both statements are TRUE&&&||||Elementwise- Logical OR operator. It returns TRUE if one of the statement is TRUE&&&|||||Logical OR operator. It returns TRUE if one of the statement is TRUE.&&&!|||Logical NOT - returns FALSE if statement is TRUE$$$:|||Creates a series of numbers in a sequence|||x <- 1:10&&&%in%|||Find out if an element belongs to a vector|||x %in% y&&&%*%|||Matrix Multiplication|||x <- Matrix1 %*% Matrix2,"[['\n  10 + 5'], ['\n  my_var <- 3', 'my_var <<- 3', '3 -> my_var', '3 ->> \n  my_var', 'my_var # print my_var']]"
R Tutorial,R If...Else,https://www.w3schools.com/r/r_if_else.asp,"R supports the usual logical conditions from mathematics:|||These conditions can be used in several ways, most commonly in ""if statements"" and loops.|||An ""if statement"" is written with the if keyword, and it is used to specify a block of code to be executed if a condition is TRUE:|||In this example we use two variables, a and b,which are used as a part of the if statement to test whether b is greater than a.As a is 33, and b is 200,we know that 200 is greater than 33, and so we print to screen that ""b is greater than a"".|||R uses curly brackets { } to define the scope in the code.|||The else if keyword is R's way of saying ""if the previous conditions were not true, then try thiscondition"":|||In this example a is equal to b, so the first condition is not true, but the else if condition is true, so weprint to screen that ""a and b are equal"".|||You can use as many else if statements as you want in R.|||The else keyword catches anything which isn't caught by the preceding conditions:|||In this example, a is greater than b,so the first condition is not true, also the else if condition is not true,so we go to the else condition and print to screen that ""a is greater than b"".|||You can also use else withoutelse if:|||You can also have if statements inside if statements, this is called nestedif statements.|||The & symbol (and) is a logical operator, and is used to combine conditional statements:|||Test if a is greater than b, AND if c is greater than a:|||The | symbol (or) is a logical operator, and is used to combine conditional statements:|||Test if a is greater than b, or if c is greater than a:",,,,==|||Equal|||x == y|||Try it »&&&!=|||Not equal|||x != y|||Try it »&&&>|||Greater than|||x > y|||Try it »&&&<|||Less than|||x < y|||Try it »&&&>=|||Greater than or equal to|||x >= y|||Try it »&&&<=|||Less than or equal to|||x <= y|||Try it »,"[['\n  a <- 33', 'b <- 200', 'if (b > a) {', '\xa0 print(""b is greater than a"")', '\n  }'], ['\n  a <- 33', 'b <- 33', 'if (b > a) {', '\xa0 print(""b is greater than a"")', '\n  } else if (a == b) {', '\xa0 print (""a and b are equal"")', '}'], ['\n  a <- 200', 'b <- 33', 'if (b > a) {', '\xa0 print(""b is greater than a"")', '\n  } else if (a == b) {', '\xa0 print(""a and b are equal"")', '} else {', '\xa0 \n  print(""a is greater than b"")', '}'], ['\n  a <- 200', 'b <- 33', 'if (b > a) {', '\xa0 print(""b is greater than a"")', '\n  } else {', '\xa0 print(""b is not greater than a"")', '}'], ['\n  x <- 41', 'if (x > 10) {', '\xa0 print(""Above ten"")', '\xa0 if (x > \n  20) {', '\xa0\xa0\xa0 print(""and also above 20!"")', '\xa0 } else {', '\xa0\xa0\xa0 \n  print(""but not above 20."")', '\xa0 }', '} else {', '\xa0 print(""below \n  10."")', '}'], ['\n  a <- 200', 'b <- 33', 'c <- 500', 'if (a > b & c > a){', '\xa0 \n  print(""Both conditions are true"")', '}'], ['\n  a <- 200', 'b <- 33', 'c <- 500', 'if (a > b | a > c){', '\xa0 print(""At \n  least one of the conditions is true"")', '}']]"
R Tutorial,R While Loop,https://www.w3schools.com/r/r_while_loop.asp,"Loops can execute a block of code as long as a specified condition is reached.|||Loops are handy because they save time, reduce errors, and they make code more readable.|||R has two loop commands:|||With the while loop we can execute a set of statements as long as a condition is TRUE:|||Print i as long as i is less than 6:|||In the example above, the loop will continue to produce numbers ranging from 1 to 5. The loop will stop at 6 because 6 < 6 is FALSE.|||The while loop requires relevant variables to be ready, in this example we need to define an indexing variable, i, which we set to 1.|||Note: remember to increment i, or else the loop will continue forever.|||With the break statement, we can stop the loop even if the while condition is TRUE:|||Exit the loop if i is equal to 4.|||The loop will stop at 3 because we have chosen to finish the loop by using the break statement when i is equal to 4 (i == 4).|||With the next statement, we can skip an iteration without terminating the loop:|||Skip the value of 3:|||When the loop passes the value 3, it will skip it and continue to loop.|||To demonstrate a practical example, let us say we play a game of Yahtzee!|||Print ""Yahtzee!"" If the dice number is 6:|||If the loop passes the values ranging from 1 to 5, it prints ""No Yahtzee"". Whenever it passes the value6, it prints ""Yahtzee!"".",,while loops@@@for loops,,,"[['\n  i <- 1', 'while (i < 6) {', '\xa0 print(i)', '\xa0 i <- i + 1', '}'], ['\n  i <- 1', 'while (i < 6) {', '\xa0 print(i)', '\xa0 i <- i + 1', '\xa0 if \n  (i == 4) {', '\xa0\xa0\xa0 break', '\xa0 }', '}'], ['\n  i <- 0', 'while (i < 6) {', '\xa0 i <- i + 1', '\xa0 if (i == 3) {', '\xa0\xa0\xa0 \n  next', '\xa0 }', '\xa0 print(i)', '}'], ['\n  dice <- 1', 'while (dice <= 6) {', '\xa0 if (dice < 6) {', '\xa0\xa0\xa0 print(""No \n  Yahtzee"")', '\xa0 } else {', '\xa0\xa0\xa0 print(""Yahtzee!"")', '\xa0 }', '\xa0 dice <- dice \n  + 1', '}']]"
R Tutorial,R For Loop,https://www.w3schools.com/r/r_for_loop.asp,"A for loop is used for iterating over a sequence:|||This is less like the for keyword in other programming languages, and works more like an iteratormethod as found in other object-orientated programming languages.|||With the for loop we can execute a set of statements, once for each item in a vector, array, list, etc..|||You will learn about lists and vectors, etc in a later chapter.|||Print every item in a list:|||Print the number of dices:|||The for loop does not require an indexing variable to set beforehand, like with while loops.|||With the break statement, we can stop the loop before it has looped through all the items:|||Stop the loop at ""cherry"":|||The loop will stop at ""cherry"" because we have chosen to finish the loop by using the break statement when x is equal to ""cherry"" (x == ""cherry"").|||With the next statement, we can skip an iteration without terminating the loop:|||Skip ""banana"":|||When the loop passes ""banana"", it will skip it and continue to loop.|||To demonstrate a practical example, let us say we play a game of Yahtzee!|||Print ""Yahtzee!"" If the dice number is 6:|||If the loop reaches the values ranging from 1 to 5, it prints ""No Yahtzee"" and its number. When itreaches the value 6, it prints ""Yahtzee!"" and its number.|||You can also have a loop inside of a loop:|||Print the adjective of each fruit in a list:",,,,,"[['\n  for (x in 1:10) {', '\xa0 print(x)', '}'], ['\n  fruits <- list(""apple"", ""banana"", ""cherry"")', 'for (x in fruits) {', '\xa0 \n  print(x)', '}'], ['\n  dice <- c(1, 2, 3, 4, 5, 6)', 'for (x in dice) {', '\xa0 print(x)', '}'], ['\n  fruits <- list(""apple"", ""banana"", ""cherry"")', 'for (x in fruits) {', '\xa0 \n  if (x == ""cherry"") {', '\xa0\xa0\xa0 break', '\xa0 }', '\xa0 \n  print(x)', '}'], ['\n  fruits <- list(""apple"", ""banana"", ""cherry"")', 'for (x in fruits) {', '\xa0 \n  if (x == ""banana"") {', '\xa0\xa0\xa0 next', '\xa0 }', '\xa0 print(x)', '\n  }'], ['\n  dice <- 1:6', 'for(x in dice) {', '\xa0 if (x == 6) {', '\xa0\xa0\xa0 \n  print(paste(""The dice number is"", x, ""Yahtzee!""))', '\xa0 } else {', '\xa0\xa0\xa0 \n  print(paste(""The dice number is"", x, ""Not Yahtzee""))', '\xa0 }', '}'], ['\n  adj <- list(""red"", ""big"", ""tasty"")', 'fruits <- list(""apple"", ""banana"", \n  ""cherry"")', '\xa0 for (x in adj) {', '\xa0\xa0\xa0 for (y in fruits) {', '\xa0\xa0\xa0\xa0\xa0 \n  print(paste(x, y))', '\xa0 }', '}']]"
R Tutorial,R Functions,https://www.w3schools.com/r/r_functions.asp,"A function is a block of code which only runs when it is called.|||You can pass data, known as parameters, into a function.|||A function can return data as a result.|||To create a function, use the function() keyword:|||To call a function, use the function name followed by parenthesis, like my_function():|||Information can be passed into functions as arguments.|||Arguments are specified after the function name, inside the parentheses. You can add as manyarguments as you want, just separate them with a comma.|||The following example has a function with one argument (fname). When the function is called, wepass along a first name, which is used inside the function to print the full name:|||The terms ""parameter"" and ""argument"" can be used for the same thing: information that are passed intoa function.|||From a function's perspective:|||A parameter is the variable listed inside the parentheses in the function definition.|||An argument is the value that is sent to the function when it is called.|||By default, a function must be called with the correct number of arguments. Meaning that if yourfunction expects 2 arguments, you have to call the function with 2 arguments, not more, and not less:|||This function expects 2 arguments, and gets 2 arguments:|||If you try to call the function with 1 or 3 arguments, you will get an error:|||This function expects 2 arguments, and gets 1 argument:|||The following example shows how to use a default parameter value.|||If we call the function without an argument, it uses the default value:|||To let a function return a result, use the return() function:|||The output of the code above will be:|||There are two ways to create a nested function:|||Call a function within another function:|||The function tells x to add y.|||The first input Nested_function(2,2) is ""x"" of the main function.|||The second input Nested_function(3,3) is ""y"" of the main function.|||The output is therefore (2+2) + (3+3) = 10.|||Write a function within a function:|||You cannot directly call the function because the Inner_func has been defined (nested) inside theOuter_func.|||We need to call Outer_func first in order to call Inner_func as a second step.We need to create a new variable called output and give it a value, which is 3 here.We then print the output with the desired value of ""y"", which in this case is 5.The output is therefore 8 (3 + 5).RecursionR also accepts function recursion, which means a defined function can call itself.Recursion is a common mathematical and programming concept. It means that a function calls itself.This has the benefit of meaning that you can loop through data to reach a result.The developer should be very careful with recursion as it can be quite easy to slip into writing afunction which never terminates, or one that uses excess amounts of memory or processor power.However, when written correctly, recursion can be a very efficient and mathematically-elegantapproach to programming.In this example, tri_recursion() is a function that we have defined to call itself (""recurse""). We use thek variable as the data, which decrements (-1) every time we recurse. The recursion ends when thecondition is not greater than 0 (i.e. when it is 0).To a new developer it can take some time to work out how exactly this works, best way to find out isby testing and modifying it.Example  tri_recursion <- function(k) {  if (k > 0) {      result <- k + tri_recursion(k - 1)    print(result)    } else {    result = 0    return(result)    }}tri_recursion(6)Try it Yourself »❮ PreviousNext ❯|||We need to create a new variable called output and give it a value, which is 3 here.|||We then print the output with the desired value of ""y"", which in this case is 5.|||The output is therefore 8 (3 + 5).|||R also accepts function recursion, which means a defined function can call itself.|||Recursion is a common mathematical and programming concept. It means that a function calls itself.This has the benefit of meaning that you can loop through data to reach a result.|||The developer should be very careful with recursion as it can be quite easy to slip into writing afunction which never terminates, or one that uses excess amounts of memory or processor power.However, when written correctly, recursion can be a very efficient and mathematically-elegantapproach to programming.|||In this example, tri_recursion() is a function that we have defined to call itself (""recurse""). We use thek variable as the data, which decrements (-1) every time we recurse. The recursion ends when thecondition is not greater than 0 (i.e. when it is 0).|||To a new developer it can take some time to work out how exactly this works, best way to find out isby testing and modifying it.",Number of Arguments|||Default Parameter Value|||Return Values,Call a function within another function.@@@Write a function within a function.,,,"[['\n  my_function <- function() { # create a function with the name my_function', '\xa0 print(""Hello World!"")', '}'], ['\n  my_function <- function() {', '\xa0 print(""Hello World!"")', '}', '\n', <strong>my_function() </strong>, '# call the function named my_function'], ['\n  my_function <- function(fname) {', '\xa0 paste(fname, ""Griffin"")', '}', 'my_function(""Peter"")', 'my_function(""Lois"")', 'my_function(""Stewie"")'], ['\n  my_function <- function(fname, lname) {', '\xa0 paste(fname, lname)', '\n  }', 'my_function(""Peter"", ""Griffin"")'], ['\n  my_function <- function(country = ""Norway"") {', '\xa0 paste(""I am \n  from"", country)', '}', 'my_function(""Sweden"")', 'my_function(""India"")', '\n  my_function() \n  # will get the default value, which is Norway', 'my_function(""USA"")'], ['\n  my_function <- function(x) {', '\xa0 return (5 * x)', '}', '\n  print(my_function(3))', 'print(my_function(5))', 'print(my_function(9))'], ['\n  Nested_function <- function(x, y) {', '\xa0 a <- x + y', '\xa0 return(a)', '\n  }', '\n', 'Nested_function(Nested_function(2,2), Nested_function(3,3))'], ['\n  Outer_func <- function(x) {', '\xa0 Inner_func <- function(y) {', '\xa0\xa0\xa0 \n  a <- x + y', '\xa0\xa0\xa0 return(a)', '\xa0 }', '\xa0 return \n  (Inner_func)', '}', 'output <- Outer_func(3) # To \n  call the Outer_func', 'output(5)'], ['\n  tri_recursion <- function(k) {', '\xa0 if (k > 0) {', '\xa0\xa0\xa0 \n  result <- k + tri_recursion(k - 1)', '\xa0\xa0\xa0 print(result)', '\xa0 \n  } else {', '\xa0\xa0\xa0 result = 0', '\xa0\xa0\xa0 return(result)', '\xa0 \n  }', '}', 'tri_recursion(6)']]"
R Data Structures,R Vectors,https://www.w3schools.com/r/r_vectors.asp,"A vector is simply a list of items that are of the same type.|||To combine the list of items to a vector, use the c() function and separate the items by a comma.|||In the example below, we create a vector variable called fruits, that combine strings:|||In this example, we create a vector that combines numerical values:|||To create a vector with numerical values in a sequence, use the : operator:|||You can also create numerical values with decimals in a sequence, but note that if the last element does not belong to the sequence, it is not used:|||Result:|||In the example below, we create a vector of logical values:|||To find out how many items a vector has, use the length() function:|||To sort items in a vector alphabetically or numerically, use the sort() function:|||You can access the vector items by referring to its index number inside brackets []. The first item has index 1, the second item has index 2, and so on:|||You can also access multiple elements by referring to different index positions with the c() function:|||You can also use negative index numbers to access all items except the ones specified:|||To change the value of a specific item, refer to the index number:|||To repeat vectors, use the rep() function:|||Repeat each value:|||Repeat the sequence of the vector:|||Repeat each value independently:|||One of the examples on top, showed you how to create a vector with numerical values in a sequence with the : operator:|||To make bigger or smaller steps in a sequence, use the seq() function:|||Note: The seq() function has three parameters: from is where the sequence starts, to is where the sequence stops, and by is the interval of thesequence.",,,,,"[['\n  # Vector of strings', '\n  fruits <- c(""banana"", ""apple"", ""orange"")', '\n', '# Print fruits', 'fruits'], ['\n  # Vector of numerical \n  values ', 'numbers <- c(1, 2, 3)', '# Print numbers', '\n  numbers'], ['\n  # Vector with numerical values in a sequence', 'numbers <- \n  1:10', 'numbers'], ['\n  # Vector with numerical \n  decimals in a sequence', 'numbers1 <- \n  1.5:6.5', 'numbers1', '# Vector with numerical \n  decimals in a sequence where the last element is not used', 'numbers2 <- \n  1.5:6.3', 'numbers2'], ['\n  # Vector of logical values', 'log_values <- \n  c(TRUE, FALSE, TRUE, FALSE)', 'log_values'], ['\n  fruits <- c(""banana"", ""apple"", ""orange"")', 'length(fruits)'], ['\n    fruits <- c(""banana"", ""apple"", ""orange"", ""mango"", ""lemon"")', 'numbers <- c(13, 3, 5, 7, 20, 2)', 'sort(fruits)\xa0\n  # Sort a string', '\n  sort(numbers) # Sort numbers'], ['\n  fruits <- c(""banana"", ""apple"", ""orange"")', '\n', '# Access the first item (banana)', 'fruits[1]'], ['\n  fruits <- c(""banana"", ""apple"", ""orange"", \n  ""mango"", ""lemon"")', '# Access the first and third item \n  (banana and orange)', 'fruits[c(1, 3)]'], ['\n  fruits <- c(""banana"", ""apple"", ""orange"", ""mango"", ""lemon"")', '# Access all \n  items except for the first item', 'fruits[c(-1)]'], ['\n  fruits <- c(""banana"", ""apple"", ""orange"", ""mango"", ""lemon"")', '# Change \n  ""banana"" to ""pear""', '\n  fruits[1] <- ""pear""', '# Print fruits', 'fruits '], ['\n  repeat_each <- rep(c(1,2,3), each = 3)', 'repeat_each'], ['\n  repeat_times <- rep(c(1,2,3), times = 3)', 'repeat_times'], ['\n  repeat_indepent <- rep(c(1,2,3), times = c(5,2,1))', 'repeat_indepent'], ['\n  numbers <- \n  1:10', 'numbers'], ['\n  numbers <- seq(from = 0, to = 100, by = 20)', 'numbers']]"
R Data Structures,R Lists,https://www.w3schools.com/r/r_lists.asp,"A list in R can contain many different data types inside it. A list is a collection of data which is ordered andchangeable.|||To create a list, use the list() function:|||You can access the list items by referring to its index number, inside brackets. The first item has index 1, the second item has index 2, and so on:|||To change the value of a specific item, refer to the index number:|||To find out how many items a list has, use the length() function:|||To find out if a specified item is present in a list, use the %in% operator:|||Check if ""apple"" is present in the list:|||To add an item to the end of the list, use the append() function:|||Add ""orange"" to the list:|||To add an item to the right of a specified index, add ""after=index number"" in the append() function:|||Add ""orange"" to the list after ""banana"" (index 2):|||You can also remove list items. The following example creates a new, updated list without an ""apple"" item:|||Remove ""apple"" from the list:|||You can specify a range of indexes by specifying where to start and where to end the range, by using the : operator:|||Return the second, third, fourth and fifth item:|||Note: The search will start at index 2 (included) and end at index 5 (included).|||Remember that the first item has index 1.|||You can loop through the list items by using a for loop:|||Print all items in the list, one by one:|||There are several ways to join, or concatenate, two or more lists in R.|||The most common way is to use the c() function, which combines two elements together:",,,,,"[['\n  # List of strings', 'thislist <- list(""apple"", ""banana"", ""cherry"")', '\n', '# Print the list', '\n  thislist'], ['\n  thislist <- list(""apple"", ""banana"", ""cherry"")', '\n  thislist[1]'], ['\n  thislist <- list(""apple"", ""banana"", ""cherry"")', 'thislist[1] <- ""blackcurrant""', '\n', '# Print the updated list', 'thislist'], ['\n  thislist <- list(""apple"", ""banana"", ""cherry"")', 'length(thislist)'], ['\n  thislist <- list(""apple"", ""banana"", ""cherry"")', '""apple"" %in% thislist'], ['\n  thislist <- list(""apple"", ""banana"", ""cherry"")', 'append(thislist, \n  ""orange"")'], ['\n  thislist <- list(""apple"", ""banana"", ""cherry"")', 'append(thislist, \n  ""orange"", after = 2)'], ['\n  thislist <- list(""apple"", ""banana"", ""cherry"")', 'newlist <- thislist[-1]', '\n', '# Print the new list', 'newlist'], ['\n  thislist <- list(""apple"", ""banana"", ""cherry"", ""orange"", ""kiwi"", ""melon"", \n  ""mango"")', '(thislist)[2:5]'], ['\n  thislist <- list(""apple"", ""banana"", ""cherry"")', 'for (x in thislist) {', '\xa0 \n  print(x)', '}'], ['\n  list1 <- list(""a"", ""b"", ""c"")', 'list2 <- list(1,2,3)', 'list3 <- \n  c(list1,list2)', 'list3']]"
R Data Structures,R Matrices,https://www.w3schools.com/r/r_matrices.asp,"A matrix is a two dimensional data set with columns and rows.|||A column is a vertical representation of data, while a row is a horizontal representation of data.|||A matrix can be created with the matrix() function. Specify the nrow and ncol parameters to get the amount of rows and columns:|||Note: Remember the c() function is used to concatenate items together.|||You can also create a matrix with strings:|||You can access the items by using [ ] brackets. The first number ""1"" in the bracket specifies the row-position, while the second number ""2"" specifies the column-position: |||The whole row can be accessed if you specify a comma after the number in the bracket:|||The whole column can be accessed if you specify a comma before the number in the bracket:|||More than one row can be accessed if you use the c() function:|||More than one column can be accessed if you use the c() function:|||Use the cbind() function to add additional columns in a Matrix:|||Note: The cells in the new column must be of the same length as the existing matrix.|||Use the rbind() function to add additional rows in a Matrix:|||Note: The cells in the new row must be of the same length as the existing matrix.|||Use the c() function to remove rows and columns in a Matrix:|||To find out if a specified item is present in a matrix, use the %in% operator:|||Check if ""apple"" is present in the matrix:|||Use the dim() function to find the amount of rows and columns in a Matrix:|||Use the length() function to find the dimension of a Matrix:|||Total cells in the matrix is the number of rows multiplied by number of columns.|||In the example above: Dimension = 2*2 = 4.|||You can loop through a Matrix using a for loop. The loop will start at the first row, moving right:|||Loop through the matrix items and print them:|||Again, you can use the rbind() or cbind() function to combine two or more matrices together:",,,,,"[['\n  # Create a matrix', 'thismatrix <- matrix(c(1,2,3,4,5,6), nrow = 3, ncol = 2)', '# Print the \n  matrix', 'thismatrix'], ['\n  thismatrix <- matrix(c(""apple"", ""banana"", ""cherry"", ""orange""), nrow = 2, ncol \n  = 2)', 'thismatrix'], ['\n  thismatrix <- matrix(c(""apple"", ""banana"", ""cherry"", ""orange""), nrow = 2, ncol \n  = 2)', <strong>thismatrix[1, 2]</strong>], ['\n  thismatrix <- matrix(c(""apple"", ""banana"", ""cherry"", ""orange""), nrow = 2, ncol \n  = 2)', <strong>thismatrix[2,]</strong>], ['\n  thismatrix <- matrix(c(""apple"", ""banana"", ""cherry"", ""orange""), nrow = 2, ncol \n  = 2)', <strong>thismatrix[,2]</strong>], ['\n  thismatrix <- matrix(c(""apple"", ""banana"", ""cherry"", ""orange"",""grape"", \n  ""pineapple"", ""pear"", ""melon"", ""fig""), nrow = 3, ncol = 3)', 'thismatrix[c(1,2),]'], ['\n  thismatrix <- matrix(c(""apple"", ""banana"", ""cherry"", ""orange"",""grape"", \n  ""pineapple"", ""pear"", ""melon"", ""fig""), nrow = 3, ncol = 3)', 'thismatrix[, \n  c(1,2)]'], ['\n  thismatrix <- matrix(c(""apple"", ""banana"", ""cherry"", ""orange"",""grape"", \n  ""pineapple"", ""pear"", ""melon"", ""fig""), nrow = 3, ncol = 3)', 'newmatrix <- \n  cbind(thismatrix, c(""strawberry"", ""blueberry"", ""raspberry""))', '\n', '# Print the new matrix', '\n  newmatrix'], ['\n  thismatrix <- matrix(c(""apple"", ""banana"", ""cherry"", ""orange"",""grape"", \n  ""pineapple"", ""pear"", ""melon"", ""fig""), nrow = 3, ncol = 3)', 'newmatrix <- \n  rbind(thismatrix, c(""strawberry"", ""blueberry"", ""raspberry""))', '\n', '# Print the new matrix', '\n  newmatrix'], ['\n  thismatrix <- matrix(c(""apple"", ""banana"", ""cherry"", ""orange"", ""mango"", ""pineapple""), \n  nrow = 3, ncol =2)', '\n  #Remove the first row and the first column', 'thismatrix <- thismatrix[-c(1), -c(1)]', '\n  thismatrix'], ['\n  thismatrix <- matrix(c(""apple"", ""banana"", ""cherry"", ""orange""), nrow = 2, ncol \n  = 2)', '""apple"" %in% thismatrix'], ['\n  thismatrix <- matrix(c(""apple"", ""banana"", ""cherry"", ""orange""), nrow = 2, ncol \n  = 2)', 'dim(thismatrix)'], ['\n  thismatrix <- matrix(c(""apple"", ""banana"", ""cherry"", ""orange""), nrow = 2, ncol \n  = 2)', 'length(thismatrix)'], ['\n  thismatrix <- matrix(c(""apple"", ""banana"", ""cherry"", ""orange""), nrow = 2, ncol \n  = 2)', 'for (rows in 1:nrow(thismatrix)) {', '\xa0 for (columns in \n  1:ncol(thismatrix)) {', '\xa0\xa0\xa0 print(thismatrix[rows, columns])', '\xa0 \n  }', '}'], ['\n  # Combine matrices', 'Matrix1 <- matrix(c(""apple"", ""banana"", ""cherry"", \n  ""grape""), nrow = 2, ncol = 2)', 'Matrix2 <- matrix(c(""orange"", ""mango"", \n  ""pineapple"", ""watermelon""), nrow = 2, ncol = 2)', '# Adding it as a rows', '\n  Matrix_Combined <- rbind(Matrix1, Matrix2)', 'Matrix_Combined', '\n  # Adding it as a columns', 'Matrix_Combined <- cbind(Matrix1, Matrix2)', '\n  Matrix_Combined']]"
R Data Structures,R Arrays,https://www.w3schools.com/r/r_arrays.asp,"Compared to matrices, arrays can have more than two dimensions. |||We can use the array() function to create an array, and the dim parameter to specify the dimensions:|||In the example above we create an array with the values 1 to 24.|||How does dim=c(4,3,2) work?The first and second number in the bracket specifies the amount of rows and columns.The last number in the bracket specifies how many dimensions we want.|||Note: Arrays can only have one data type.|||You can access the array elements by referring to the index position. You can use the [] brackets toaccess the desired elements from an array:|||The syntax is as follow:array[row position, column position, matrix level]|||You can also access the whole row or column from a matrix in an array, by using the c() function:|||A comma (,) before c() means that we want to access the column.|||A comma (,) after c() means that we want to access the row.|||To find out if a specified item is present in an array, use the %in% operator:|||Check if the value ""2"" is present in the array:|||Use the dim() function to find the amount of rows and columns in an array:|||Use the length() function to find the dimension of an array:|||You can loop through the array items by using a for loop:",,,,,"[['\n  # An array with one dimension with values ranging from 1 to 24', 'thisarray <- \n  c(1:24)', 'thisarray', '# An array with more than one dimension', '\n  multiarray <- array(thisarray, dim = c(4, 3, 2))', 'multiarray'], ['\n  thisarray <- c(1:24)', 'multiarray <- array(thisarray, dim = c(4, 3, 2))', '\n  multiarray[2, 3, 2]'], ['\n  thisarray <- c(1:24)', '# Access all the items from the first row from \n  matrix one', 'multiarray <- array(thisarray, dim = c(4, 3, 2))', '\n  multiarray[c(1),,1]', '# Access all the items from the first column \n  from matrix one', 'multiarray <- array(thisarray, dim = c(4, 3, 2))', '\n  multiarray[,c(1),1]'], ['\n  thisarray <- c(1:24)', 'multiarray <- array(thisarray, dim = c(4, 3, 2))', '2 %in% multiarray'], ['\n  thisarray <- c(1:24)', 'multiarray <- array(thisarray, dim = c(4, 3, 2))', '\n  dim(multiarray)'], ['\n  thisarray <- c(1:24)', 'multiarray <- array(thisarray, dim = c(4, 3, 2))', '\n  length(multiarray)'], ['\n  thisarray <- c(1:24)', 'multiarray <- array(thisarray, dim = c(4, 3, 2))', '\n', 'for(x in multiarray){', '\xa0 print(x)', '}']]"
