Heading,Sub-Heading,Links,Description,List Headings,Unordered Lists,Ordered Lists,Table Data,Examples
Git and {{title}},{{title}} Edit Code,https://www.w3schools.com/git/git_remote_edit_code.asp?remote={{remoteName}},,,,,,[]
Git and {{title}},Pull from {{title}},https://www.w3schools.com/git/git_pull_from_remote.asp?remote={{remoteName}},,,,,,[]
Git and {{title}},Push to {{title}},https://www.w3schools.com/git/git_push_to_remote.asp?remote={{remoteName}},,,,,,[]
Git and {{title}},{{title}} Branch,https://www.w3schools.com/git/git_remote_branch.asp?remote={{remoteName}},,,,,,[]
Git and {{title}},Pull Branch from {{title}},https://www.w3schools.com/git/git_branch_pull_from_remote.asp?remote={{remoteName}},,,,,,[]
Git and {{title}},Push Branch to {{title}},https://www.w3schools.com/git/git_branch_push_to_remote.asp?remote={{remoteName}},,,,,,[]
Git and {{title}},GitHub Flow,https://www.w3schools.com/git/git_github_flow.asp?remote={{remoteName}},"On this page, you will learn how to get the best out of working with GitHub.|||The GitHub flow is a workflow designed to work well with Git and GitHub.|||It focuses on branching and makes it possible for teams to experiment freely, and make deployments regularly.|||The GitHub flow works like this:|||You should already have a good understanding of how this works from the previous chapters. This chapter focuses on understanding how the flow makes it easy for you to work together.|||Branching is the key concept in Git. And it works around the rule that the master branch is ALWAYS deployable.|||That means, if you want to try something new or experiment, you create a new branch! Branching gives you an environment where you can make changes without affecting the main branch.|||When your new branch is ready, it can be reviewed, discussed, and merged with the main branch when ready.|||When you make a new branch, you will (almost always) want to make it from the master branch.|||Note: Keep in mind that you are working with others. Using descriptive names for new branches, so everyone can understand what is happening.|||After the new branch is created, it is time to get to work. Make changes by adding, editing and deleting files. Whenever you reach a small milestone, add the changes to your branch by commit.|||Adding commits keeps track of your work. Each commit should have a message explaining what has changed and why. Each commit becomes a part of the history of the branch, and a point you can revert back to if you need to.|||Note: commit messages are very important! Let everyone   know what has changed and why. Messages and comments make it so much easier for yourself   and other people to keep track of changes.|||Pull requests are a key part of GitHub. A Pull Request notifies people you have changes ready for them to consider or review.||| You can ask others to review your changes or pull your contribution and merge it into their branch.|||When a Pull Request is made, it can be reviewed by whoever has the proper access to the branch. This is where good discussions and review of the changes happen.|||Pull Requests are designed to allow people to work together easily and produce better results together!|||If you receive feedback and continue to improve your changes, you can push your changes with new commits, making further reviews possible.|||Note: GitHub shows new commit and feedback in the ""unified   Pull Request view"".|||When the pull request has been reviewed and everything looks good, it is time for the final testing. GitHub allows you to deploy from a branch for final testing in production before merging with the master branch.|||If any issues arise, you can undo the changes by deploying the master branch into production again!|||Note: Teams often have dedicated testing environments used   for deploying branches.|||After exhaustive testing, you can merge the code into the master branch!|||Pull Requests keep records of changes to your code, and if you commented and named changes well, you can go back and understand why changes and decisions were made.|||Note: You can add keywords to your pull request for easier   searching!",Create a New Branch|||Open a Pull Request|||Review|||Deploy,Create a new Branch@@@Make changes and add Commits@@@Open a Pull Request@@@Review@@@Deploy@@@Merge,,,[]
Git and {{title}},{{title}} Pages,https://www.w3schools.com/git/git_remote_pages.asp?remote={{remoteName}},,,,,,[]
Git Contribute,{{title}} Fork,https://www.w3schools.com/git/git_remote_fork.asp?remote={{remoteName}},,,,,,[]
Git Contribute,Git Clone from {{title}},https://www.w3schools.com/git/git_clone.asp?remote={{remoteName}},,,,,,[]
Git Contribute,{{title}} Send Pull Request,https://www.w3schools.com/git/git_remote_send_pull_request.asp?remote={{remoteName}},,,,,,[]
Git Advanced,Git .gitignore,https://www.w3schools.com/git/git_ignore.asp?remote={{remoteName}},"When sharing your code with others, there are often files or parts of your project, you do not want to share.|||Examples|||Git can specify which files or parts of your project should be ignored by Git using a .gitignore file.|||Git will not track files and folders specified in .gitignore. However, the .gitignore file itself IS tracked by Git.|||To create a .gitignore file, go to the root of your local Git, and create it:|||Now open the file using a text editor.|||We are just going to add two simple rules:|||Now all .log files and anything in temp folders will be ignored by Git.|||Note: In this case, we use a single .gitignore which applies to the entire repository.||| It is also possible to have additional .gitignore files in subdirectories. These only apply to files or folders within that directory.|||Here are the general rules for matching patterns in .gitignore files: |||It is also possible to ignore files or folders but not show it in the distubuted .gitignore file.|||These kinds of ignores are specified in the .git/info/exclude file. It works the same way as.gitignore but are not shown to anyone else.|||In .gitignore add a line to ignore all .temp files:|||Start the Exercise",Rules for .gitignore,log files@@@temporary files@@@hidden files@@@personal files@@@etc.|||Ignore any files with the .log extension@@@Ignore everything in any directory named temp,," |||Blank lines are ignored||| &&&# text comment|||Lines starting with # are ignored||| &&&name|||All name files, name folders, and files and folders in any
name folder|||/name.log/name/file.txt/lib/name.log&&&name/|||Ending with / specifies the pattern is for a folder. Matches all files and folders in any
name folder|||/name/file.txt/name/log/name.logno match:/name.log&&&name.file|||All files with the name.file|||/name.file/lib/name.file&&&/name.file|||Starting with / specifies the pattern matches only 
files in the root folder|||/name.fileno match:
/lib/name.file&&&lib/name.file|||Patterns specifiing files in specific folders are always realative to root 
(even if you do not start with / )|||/lib/name.fileno match:
name.file/test/lib/name.file&&&**/lib/name.file|||Starting with ** before / specifies that it matches any folder in the 
repository. Not just on root.|||/lib/name.file/test/lib/name.file&&&**/name|||All name folders, and files and folders in any
name folder|||/name/log.file/lib/name/log.file/name/lib/log.file&&&/lib/**/name|||All name folders, and files and folders in any
name folder within the lib folder.|||/lib/name/log.file/lib/test/name/log.file/lib/test/ver1/name/log.file
no match:
/name/log.file&&&*.file|||All files withe .file extention|||/name.file/lib/name.file&&&*name/|||All folders ending with name|||/lastname/log.file/firstname/log.file&&&name?.file|||? matches a single non-specific character|||/names.file/name1.fileno match:
/names1.file&&&name[a-z].file|||[range] matches a single character in the 
specified range (in this case a character in the range of a-z, and also be 
numberic.)|||/names.file/nameb.fileno match:
/name1.file&&&name[abc].file|||[set] matches a single character in the specified 
set of characters (in this case either a, b, or c)|||/namea.file/nameb.fileno match:
/names.file&&&name[!abc].file|||[!set] matches a single character, except 
the ones spesified in the set of characters (in this case a, b, or c)|||/names.file/namex.fileno match:
/namesb.file&&&*.file|||All files withe .file extention|||/name.file/lib/name.file&&&name/!name/secret.log|||! specifies a negation or exception. Matches all files and folders in any
name folder, except name/secret.log|||/name/file.txt/name/log/name.logno match:/name/secret.log&&&*.file!name.file|||! specifies a negation or exception. All files withe .file extention, except name.file|||/log.file/lastname.fileno match:
/name.file&&&*.file!name/*.filejunk.*|||Adding new patterns after a negation will re-ignore a previous negated fileAll files withe .file extention, except the ones in name 
folder. Unless the file name is junk|||/log.file/name/log.fileno match:
/name/junk.file",[]
Git Advanced,Git Security SSH,https://www.w3schools.com/git/git_security_ssh.asp?remote={{remoteName}},"Up to this point, we have used HTTPS to connect to our remote repository.|||HTTPS will usually work just fine, but you should use SSH if you work with unsecured networks. And sometimes, a project will require that you use SSH.|||SSH is a secure shell network protocol that is used for network management, remote file transfer, and remote system access.|||SSH uses a pair of SSH keys to establish an authenticated and encrypted secure network protocol. It allows for secure remote communication on unsecured open networks.|||SSH keys are used to initiate a secure ""handshake"". When generating a set of keys, you will generate a ""public"" and ""private"" key.|||The ""public"" key is the one you share with the remote party. Think of this more as the lock.|||The ""private"" key is the one you keep for yourself in a secure place. Think of this as the key to the lock.|||SSH keys are generated through a security algorithm. It is all very complicated, but it uses prime numbers, and large random numbers to make the public and private key.|||It is created so that the public key can be derived from the private key, but not the other way around.|||In rhe command line for Linux, Apple, and in the Git Bash for Windows, you can generate an SSH key.|||Let's go through it, step by step.|||Start by creating a new key, using your email as a label:|||You will be prompted with the following through this creation:|||Select a file location, or press ""Enter"" to use the default file location.|||Entering a secure passphrase will create an additional layer of security. Preventing anyone who gains access to the computer to use that key without the passphrase. However, it will require you to supply the passphrase anytime the SSH key is used.|||Now we add this SSH key pair to the SSH-Agent (using the file location from above):|||You will be prompted to supply the passphrase, if you added one.|||Now the SSH key pair is ready to use.",,,,,[]
Git Advanced,{{title}} Add SSH,https://www.w3schools.com/git/git_remote_add_ssh.asp?remote={{remoteName}},,,,,,[]
Git Undo,Git Revert,https://www.w3schools.com/git/git_revert.asp?remote={{remoteName}},"revert is the command we use when we want to take a previous commit and add it as a new commit, keeping the log intact.|||Step 1: Find the previous commit:||||||Step 2: Use it to make a new commit:||||||Let's make a new commit, where we have ""accidentally"" deleted a file:|||Now we have a part in our commit history we want to go back to. Let's try and do that with revert.|||First thing, we need to find the point we want to return to. To do that, we need to go through the log.|||To avoid the very long log list, we are going to use the --oneline option, which gives just one line per commit showing:|||So let's find the point we want to revert:|||We want to revert to the previous commit: 52418f7 (HEAD -> master) Just a regular update, definitely no accidents here..., and we see that it is the latest commit.|||We revert the latest commit using git revert HEAD (revert the latest change,  and then commit), adding the option--no-edit to skip the commit message editor (getting the default revert message):|||Now let's check the log again:|||Note: To revert to earlier commits, use   git revert HEAD~x (x being a number. 1 going back one more, 2 going back two more, etc.)|||On the next page, we'll go over git reset, which brings the repository back to an earlier state in the commits without making a new commit.|||Show the log of the repository, showing just 1 line per commit:|||Start the Exercise",Example,The first seven characters of the commit hash@@@the commit message,,,[]
Git Undo,Git Reset,https://www.w3schools.com/git/git_reset.asp?remote={{remoteName}},"reset is the command we use when we want to move the repository back to a previous commit, discarding any changes made after that commit.|||Step 1: Find the previous commit:||||||Step 2: Move the repository back to that step:||||||After the previous chapter, we have a part in our commit history we could go back to. Let's try and do that with reset.|||First thing, we need to find the point we want to return to. To do that, we need to go through the log.|||To avoid the very long log list, we are going to use the --oneline option, which gives just one line per commit showing:|||So let's find the point we want to reset to:|||We want to return to the commit: 9a9add8 (origin/master) Added .gitignore, the last one before we started to mess with things.|||We reset our repository back to the specific commit using git reset commithash (commithash being the first 7 characters of the commit hash we found in thelog):|||Now let's check the log again:|||Warning: Messing with the commit history of a repository can be dangerous.   It is usually ok to make these kinds of changes to your own local repository. However, you should avoid making changes that rewrite history to   remote repositories, especially if others are working with them.|||Even though the commits are no longer showing up in the log, it is not removed from Git.|||If you know the commit hash you can reset to it:|||Now let's check the log again:|||reset to the commit with the hash abc1234:|||Start the Exercise",,The first seven characters of the commit hash - this is what we need to   refer to in our reset command.@@@the commit message,,,[]
Git Undo,Git Amend,https://www.w3schools.com/git/git_amend.asp?remote={{remoteName}},"commit --amend is used to modify the most recent commit.|||It combines changes in the staging environment with the latest commit, and creates a new commit.|||This new commit replaces the latestcommit entirely.|||One of the simplest things you can do with --amend is to change a commit message.|||Let's update the README.md and commit:|||Now let's check the log:|||Oh no! the commit message is full of spelling errors. Embarrassing. Let's amend that:|||And re-check the log:|||We see the previous commit is replaced with our amended one!|||Warning: Messing with the commit history of a repository can be dangerous.   It is usually ok to make these kinds of changes to your own local repository. However, you should avoid making changes that rewrite history to   remote repositories, especially if others are working with them.|||Adding files with --amend works the same way as above. Just add them to the staging environment before committing.|||Amend the previous commit to with the message ""Updated index"":|||Start the Exercise",,,,,[]
Git Undo,Git Exercises,https://www.w3schools.com/git/git_exercises.asp?remote={{remoteName}},"You can test your Git skills with W3Schools' Exercises.|||We have gathered a variety of Git exercises (with answers) for each Git Chapter.|||Try to solve an exercise by filling in the missing parts of a code. If you're stuck, hit the ""Show Answer"" button to see what you've done wrong.|||You will get 1 point foreach correct answer. Your score and total score will always be displayed.|||Good luck!|||Start Git Exercises ❯|||If you don't know Git, we suggest that you read our Git Tutorial from scratch.",,,,,[]
Git Undo,Git Quiz,https://www.w3schools.com/git/git_quiz.asp?remote={{remoteName}},"You can test your Git skills with W3Schools' Quiz.|||The test contains 25 questions and there is no time limit.|||The test is not official, it's just a nice way to see how much you know, or don't know, about Git.|||You will get 1 point for each correct answer. At the end of the Quiz,your total score will be displayed. Maximum score is 25 points.|||Good luck!|||Start the Git Quiz ❯|||If you do not know Git, we suggest that you read our Git Tutorial from scratch.",,,,,[]
