Course,Chapters,ALL Headings,Paragraphs,Unordered List Items,Ordered List Items,Tables,Code Examples

Learn MATLAB Matrix,Matlab-Matrix - Multiplication,Matlab-Matrix - Multiplication|||The mtimes function@@@Useful Video Courses|||Example@@@Output@@@Example@@@Output|||Data Preprocessing for Machine Learning using MATLAB@@@Complete MATLAB Tutorial: Go from Beginner to Expert@@@Image Processing Toolbox in MATLAB@@@Matlab - The Complete Course@@@Digital Image Processing using MATLAB@@@Backpropagation Learning Method in Matlab,"Consider two matrices A and B. If A is an m x n matrix and B is an n x p matrix, they could be multiplied together to produce an m x n matrix C. Matrix multiplication is possible only if the number of columns n in A is equal to the number of rows n in B.|||In matrix multiplication, the elements of the rows in the first matrix are multiplied with the corresponding columns in the second matrix.|||Each element in the (i, j)thposition, in the resulting matrix C, is the summation of the products of elements in ith row of the first matrix with the corresponding element in the jth column of the second matrix.|||Matrix multiplication in MATLAB is performed by using the * operator.|||Consider following example in MATLAB|||The execution in MATLAB will display the following result −|||You can also make use of the function mtimes to multiply two given matrices. It is a builtin function available in MATLAB.|||Consider following example −|||On execution in MATLAB the output is as follows −",,,,"
a = [ 1 2 3; 2 3 4; 1 2 5];
b = [ 2 1 3 ; 5 0 -2; 2 3 -1];
prod = a * b
|||
a = [ 1 2 3; 2 3 4; 1 2 5];
b = [ 2 1 3 ; 5 0 -2; 2 3 -1];
test= mtimes(a,b)
"

Learn MATLAB Matrix,Matlab-Matrix - Addition,Matlab-Matrix - Addition|||The plus() function@@@Useful Video Courses|||Example@@@Output@@@Example@@@Output|||Data Preprocessing for Machine Learning using MATLAB@@@Complete MATLAB Tutorial: Go from Beginner to Expert@@@Image Processing Toolbox in MATLAB@@@Matlab - The Complete Course@@@Digital Image Processing using MATLAB@@@Backpropagation Learning Method in Matlab,"To add two matrices, both the operand matrices must have the same number of rows and columns.|||Here is an example|||On execution in MATLAB the result is as follows −|||You can also make use of plus() built-in function to add two matrices as shown below −|||Consider the following example for the use of plus() function to add the two matrices −|||The execution in MATLAB is as shown below −",,,,"
a = [ 1 2 3 ; 4 5 6; 7 8 9];
b = [ 7 5 6 ; 2 0 8; 5 7 1];
c = a + b
|||
a = [ 1 2 3 ; 4 5 6; 7 8 9];
b = [ 7 5 6 ; 2 0 8; 5 7 1];
c = plus(a,b)
"

Learn MATLAB Matrix,Matlab-Matrix - Subtraction,Matlab-Matrix - Subtraction|||The minus() Function@@@Useful Video Courses|||Example@@@Output@@@Example@@@Output|||Data Preprocessing for Machine Learning using MATLAB@@@Complete MATLAB Tutorial: Go from Beginner to Expert@@@Image Processing Toolbox in MATLAB@@@Matlab - The Complete Course@@@Digital Image Processing using MATLAB@@@Backpropagation Learning Method in Matlab,"To subtract two matrices, both the operand matrices must have the same number of rows and columns.|||Here is an example −|||On execution in MATLAB the result is as follows −|||You can also make use of the minus() built-in function to subtract two matrices.|||Consider the following example for use of minus() function for subtraction of two matrices −|||You will get the following result −",,,,"
a = [ 1 2 3 ; 4 5 6; 7 8 9];
b = [ 7 5 6 ; 2 0 8; 5 7 1];
c = a - b
|||
a = [ 1 2 3 ; 4 5 6; 7 8 9];
b = [ 7 5 6 ; 2 0 8; 5 7 1];
c = minus(a , b)
"

Learn MATLAB Matrix,Matlab-Matrix - Determinant,Matlab-Matrix - Determinant|||Example@@@Output@@@Useful Video Courses|||Data Preprocessing for Machine Learning using MATLAB@@@Complete MATLAB Tutorial: Go from Beginner to Expert@@@Image Processing Toolbox in MATLAB@@@Matlab - The Complete Course@@@Digital Image Processing using MATLAB@@@Backpropagation Learning Method in Matlab,"Determinant of a matrix is calculated by using the det function of MATLAB. For example, the determinant of a matrix A is given by det(A).|||Consider following example for calculating the determinant of a matrix −|||The code on execution in MATLAB is as follows −",,,,"
a = [ 1 2 3; 2 3 4; 1 2 5];
test = det(a)
"

Learn MATLAB Matrix,Matlab-Matrix - Inverse,Matlab-Matrix - Inverse|||Example@@@Output@@@Useful Video Courses|||Data Preprocessing for Machine Learning using MATLAB@@@Complete MATLAB Tutorial: Go from Beginner to Expert@@@Image Processing Toolbox in MATLAB@@@Matlab - The Complete Course@@@Digital Image Processing using MATLAB@@@Backpropagation Learning Method in Matlab,"The inverse of a matrix A is denoted by A−1 such that the following relationship holds −|||The inverse of a matrix does not always exist. If the determinant of the matrix is zero, then the inverse does not exist and the matrix is singular.|||Inverse of a matrix in MATLAB is calculated using the inv function. Inverse of a matrix A is given by inv(A).|||Here is an example to calculate inverse of given matrix −|||The execution in MATLAB gives following result −",,,,"
AA−1 = A−1A = 1
|||
a = [ 1 2 3; 2 3 4; 1 2 5];
test = inv(a)
"

Learn MATLAB Matrix,Matlab-Matrix - Trace,Matlab-Matrix - Trace|||Example@@@Output@@@Useful Video Courses|||Data Preprocessing for Machine Learning using MATLAB@@@Complete MATLAB Tutorial: Go from Beginner to Expert@@@Image Processing Toolbox in MATLAB@@@Matlab - The Complete Course@@@Digital Image Processing using MATLAB@@@Backpropagation Learning Method in Matlab,Trace helps you to calculate the sum of diagonal elements in a given matrix.|||Consider the given 3x3 matrix. Let us find out the sum of diagonal elements as shown below −|||The execution in MATLAB is as follows −,,,,"
a = [ 1 2 3; 2 3 4; 1 2 5];
test = trace(a)
"

Learn MATLAB Matrix,Matlab-Matrix - Rank,Matlab-Matrix - Rank|||Example@@@Output@@@Useful Video Courses|||Data Preprocessing for Machine Learning using MATLAB@@@Complete MATLAB Tutorial: Go from Beginner to Expert@@@Image Processing Toolbox in MATLAB@@@Matlab - The Complete Course@@@Digital Image Processing using MATLAB@@@Backpropagation Learning Method in Matlab,The rank of the matrix is the number of linearly independent columns in a matrix. The function rank() helps to return the rank of a given matrix.|||Consider following example for the use of rank() function for a matrix −|||The output in MATLAB on execution of the code is as follows −,,,,"
a = [ 1 2 3; 2 3 4; 1 2 5]
test = rank(a)
"

Learn MATLAB Matrix,Matlab-Matrix - Transpose,Matlab-Matrix - Transpose|||The transpose() function@@@Useful Video Courses|||Example@@@Output@@@Example@@@Output|||Data Preprocessing for Machine Learning using MATLAB@@@Complete MATLAB Tutorial: Go from Beginner to Expert@@@Image Processing Toolbox in MATLAB@@@Matlab - The Complete Course@@@Digital Image Processing using MATLAB@@@Backpropagation Learning Method in Matlab,The transpose operation switches the rows and columns in a matrix. It is represented by a single quote(').|||Consider following example −|||The execution in MATLAB gives the following output −|||You can also make use of the transpose() function to get the transpose of a matrix.|||Consider the following example for use of transpose() function −|||You will get the following output −,,,,"
a = [ 10 12 23 ; 14 8 6; 27 8 9]
b = a'
|||
a = [ 10 12 23 ; 14 8 6; 27 8 9]
b = transpose(a)
"

Learn MATLAB Matrix,Matlab-Matrix - Deletion of Row & Column,Matlab-Matrix - Deletion of Row & Column|||Example@@@Output@@@Example@@@Output@@@Useful Video Courses|||Data Preprocessing for Machine Learning using MATLAB@@@Complete MATLAB Tutorial: Go from Beginner to Expert@@@Image Processing Toolbox in MATLAB@@@Matlab - The Complete Course@@@Digital Image Processing using MATLAB@@@Backpropagation Learning Method in Matlab,"You can delete an entire row or column of a matrix by assigning an empty set of square braces [] to that row or column. Basically, [] denotes an empty array.|||For example, let us delete the fourth row of a, as shown below −|||Here is the execution of above code in MATLAB |||The fourth row is deleted. It displays only three rows.|||Next, let us delete the fifth column of a, as shown below −|||Let us see the execution of the above code in MATLAB −",,,,"
a = [ 1 2 3 4 5; 2 3 4 5 6; 3 4 5 6 7; 4 5 6 7 8];
a( 4 , : ) = []
|||
a = [ 1 2 3 4 5; 2 3 4 5 6; 3 4 5 6 7; 4 5 6 7 8]
a(: , 5)=[]
"

Learn MATLAB Matrix,Matlab-Matrix - Quick Guide,Matlab-Matrix - Quick Guide@@@Matlab-Matrix - Introduction@@@Matlab-Matrix - Environment Setup@@@Matlab-Matrix - Create a Matrix@@@Matlab-Matrix - Working with Matrices@@@Matlab-Matrix - Multiplication@@@Matlab-Matrix - Addition@@@Matlab-Matrix - Subtraction@@@Matlab-Matrix - Determinant@@@Matlab-Matrix - Inverse@@@Matlab-Matrix - Trace@@@Matlab-Matrix - Rank@@@Matlab-Matrix - Transpose@@@Matlab-Matrix - Deletion of Row & Column|||Matrix@@@Matrix Dimension@@@Matrix in Matlab@@@Referencing the Elements@@@Example@@@Example@@@Understanding the MATLAB Environment@@@Current Folder@@@Command Window@@@Workspace@@@Matrix with single row@@@Matrix with Multiple rows@@@Using Command Prompt@@@Using m-file@@@The mtimes function@@@The plus() function@@@The minus() Function@@@Example@@@Output@@@Example@@@Output@@@Example@@@Output@@@Example@@@Output@@@The transpose() function@@@Example@@@Output@@@Example@@@Output@@@Useful Video Courses|||Example@@@Output@@@Example@@@Output@@@Example@@@Output@@@Example@@@Output@@@Example@@@Output@@@The zerosfunctions@@@The onesfunction@@@The rand() function@@@Example@@@Output@@@Example@@@Output@@@Example@@@Output@@@Example@@@Output@@@Example@@@Output@@@Example@@@Output@@@Example@@@Output@@@Example@@@Output|||Data Preprocessing for Machine Learning using MATLAB@@@Complete MATLAB Tutorial: Go from Beginner to Expert@@@Image Processing Toolbox in MATLAB@@@Matlab - The Complete Course@@@Digital Image Processing using MATLAB@@@Backpropagation Learning Method in Matlab,"MATLAB (matrix laboratory) is a fourth-generation high-level programming language and interactive environment for numerical computation, visualization and programming. It allows matrix manipulations; plotting of functions and data; implementation of algorithms; creation of user interfaces; interfacing with programs written in other languages, including C, C++, Java, and FORTRAN; analyze data; develop algorithms; and create models and applications.|||In this tutorial we will focus on Matrix Implementation using MATLAB.|||A matrix is a collection of numbers arranged in rows and columns that represents a rectangular array.|||An example of matrix with 2 rows and 3 columns is as shown below|||The dimension of a matrix is defined based on the number of rows and columns.|||A matrix with 2 rows and 3 columns is said to be 2x3 matrix.|||A matrix with 3 rows and 3 columns is said to be 3x3 matrix.|||In MATLAB, you create a matrix by entering elements in each row as comma or space delimited numbers and using semicolons to mark the end of each row.|||To create a 4x5 matrix, enter the following.|||The matrix has 4 rows and 5 columns.|||The first row will have values as 1 2 3 4 5|||The second row: 2 3 4 5 6|||The third row: 3 4 5 6 7 |||The fourth row: 4 5 6 7 8|||The matrix of size 4x5 will look as follows|||Let us test the matrix creation in MATLAB command window as shown below −|||To reference an element in the mth row and nth column, of a matrix mx, we write the following|||To refer to the element in the 2nd row and 5th column, of the matrix a, as created in the last section, we type the following.|||To get all the elements of the nth column in a matrix , you can make use of A (:,n) where n represents the column no in the matrix.|||Now, let us create a column vector v, from all the elements of the 4th column of the matrix a. This will be as follows|||MATLAB will execute the above statement and return the following result.|||You can also select the elements in the mth through nth columns. For this, we write as follows.|||Let us create a smaller matrix by taking the elements from the second and third columns, as shown below −|||MATLAB will execute the above statement and return the following result −|||In the same way, you can create a sub-matrix by taking a sub-part of a matrix.|||Let us create a sub-matrix saby taking the inner subpart of a, as given below −|||During execution in MATLAB command window, the matrix will be as shown below −|||The official website of MATLAB is https://www.mathworks.com.|||The following page will appear on your screen −|||To download MATLAB go to https://in.mathworks.com/downloads/ as shown below −|||MATLAB is not free to download and you need to pay for the licensed copy. Later on you can download it.|||A free trial version is available for which you have to create a login for your respective account. Once an account is created, they allow you to download MATLAB and also an online version for a trial of 30 days’ license.|||Once you are done with the creating a login from their website, download MATLAB and install on your system. Then, start MATLAB or you can also make use of their online version that will be available once you sign in.|||This is how the UI interface of MATLAB looks like when you install matlab or hit the online link of MATLAB.|||MATLAB development IDE can be launched from the icon created on the desktop. The main working window in MATLAB is called the desktop. When MATLAB is started, the desktop appears in its default layout.|||As I said earlier if you are using the trial version can make use of the online link of MATLAB to get the IDE as shown below −|||Let us understand the MATLAB IDE.|||This panel allows you to access the project folders and files.|||This is the main area where commands can be entered at the command line. It is indicated by the command prompt (>>).|||The workspace shows all the variables created and/or imported from files.|||In MATLAB, you can create a matrix by entering the elements in each row as comma. You can also create a matrix with space delimited numbers and by using the semicolons to mark the end of each row.|||Let us create a simple matrix in MATLAB that has a single row and three elements. Each element should have a space or comma.|||Consider the below mentioned elements to create a matrix.|||On execution in MATLAB it will display the following −|||When you execute the code in MATLAB, the result of the matrix is displayed in the command window.|||Let us now create a matrix with multiple rows. To do that, we need to separate each row with semicolon (;) as shown below −|||Here 2 4 6 is the first row, 3 6 9 is the second row and 4 8 12 is the third row. The matrix will be as follows −|||Let us now execute the same in MATLAB command prompt, as mentioned below −|||The 3x3 matrix is displayed as shown above in MATLAB.|||Besides creating matrix with the values of your choice you can also make use of the built-in MATLAB functions zeros, rand or ones to create a matrix as shown below −|||This will create matrix with all zeros with the given row/column size.|||Example|||You can use MATLAB zeros function as follows −|||Output|||You will get the following output −|||The matrix created will have ones as the values.|||Example|||You can use MATLAB ones function as follows −|||Output|||You will get the following output −|||The function rand() allows you to create a matrix with random elements for the size given. Here is an example for the same.|||Example|||Output|||Let us now execute the same in MATLAB to see the results. The output is as follows −|||In this chapter, I will deal with how to run the matrix inside MATLAB Environment to get the output. To define a matrix, and other matrix operations are discussed in details in the next chapters.|||To get the matrix output in MATLAB will make use of −|||You can execute matrices directly inside command prompt. Here is an example wherein we have two matrices a and b.|||The operation a+b gives the sum of matrix a and b.|||The operation a-b gives the subtraction of matrix a and b.|||The output is command prompt is as shown below −|||You can also make use of a file to write the code and later execute it inside command prompt as shown below −|||Click on New script as shown below −|||This is open a new unsaved file as shown below −|||Save the file and write your code inside|||The file is saved as testmatrix.m.|||Now you can use the run button or type the name of the file inside command window.|||The output will be shown in the command window as shown below −|||Consider two matrices A and B. If A is an m x n matrix and B is an n x p matrix, they could be multiplied together to produce an m x n matrix C. Matrix multiplication is possible only if the number of columns n in A is equal to the number of rows n in B.|||In matrix multiplication, the elements of the rows in the first matrix are multiplied with the corresponding columns in the second matrix.|||Each element in the (i, j)thposition, in the resulting matrix C, is the summation of the products of elements in ith row of the first matrix with the corresponding element in the jth column of the second matrix.|||Matrix multiplication in MATLAB is performed by using the * operator.|||Consider following example in MATLAB|||The execution in MATLAB will display the following result −|||You can also make use of the function mtimes to multiply two given matrices. It is a builtin function available in MATLAB.|||Consider following example −|||On execution in MATLAB the output is as follows −|||To add two matrices, both the operand matrices must have the same number of rows and columns.|||Here is an example|||On execution in MATLAB the result is as follows −|||You can also make use of plus() built-in function to add two matrices as shown below −|||Consider the following example for the use of plus() function to add the two matrices −|||The execution in MATLAB is as shown below −|||To subtract two matrices, both the operand matrices must have the same number of rows and columns.|||Here is an example −|||On execution in MATLAB the result is as follows −|||You can also make use of the minus() built-in function to subtract two matrices.|||Consider the following example for use of minus() function for subtraction of two matrices −|||You will get the following result −|||Determinant of a matrix is calculated by using the det function of MATLAB. For example, the determinant of a matrix A is given by det(A).|||Consider following example for calculating the determinant of a matrix −|||The code on execution in MATLAB is as follows −|||The inverse of a matrix A is denoted by A−1 such that the following relationship holds −|||The inverse of a matrix does not always exist. If the determinant of the matrix is zero, then the inverse does not exist and the matrix is singular.|||Inverse of a matrix in MATLAB is calculated using the inv function. Inverse of a matrix A is given by inv(A).|||Here is an example to calculate inverse of given matrix −|||The execution in MATLAB gives following result −|||Trace helps you to calculate the sum of diagonal elements in a given matrix.|||Consider the given 3x3 matrix. Let us find out the sum of diagonal elements as shown below −|||The execution in MATLAB is as follows −|||The rank of the matrix is the number of linearly independent columns in a matrix. The function rank() helps to return the rank of a given matrix.|||Consider following example for the use of rank() function for a matrix −|||The output in MATLAB on execution of the code is as follows −|||The transpose operation switches the rows and columns in a matrix. It is represented by a single quote(').|||Consider following example −|||The execution in MATLAB gives the following output −|||You can also make use of the transpose() function to get the transpose of a matrix.|||Consider the following example for use of transpose() function −|||You will get the following output −|||You can delete an entire row or column of a matrix by assigning an empty set of square braces [] to that row or column. Basically, [] denotes an empty array.|||For example, let us delete the fourth row of a, as shown below −|||Here is the execution of above code in MATLAB |||The fourth row is deleted. It displays only three rows.|||Next, let us delete the fifth column of a, as shown below −|||Let us see the execution of the above code in MATLAB −",Command Prompt@@@Using m-file,,,"
a = [ 1 2 3 4 5; 2 3 4 5 6; 3 4 5 6 7; 4 5 6 7 8]
|||
>> a = [ 1 2 3 4 5; 2 3 4 5 6; 3 4 5 6 7; 4 5 6 7 8]

a =
   1  2  3  4  5
   2  3  4  5  6
   3  4  5  6  7
   4  5  6  7  8
   
>> a(2,5)

ans =
   6
 
>>
|||
a = [ 1 2 3 4 5; 2 3 4 5 6; 3 4 5 6 7; 4 5 6 7 8];
v = a(:,4)
|||
>> a = [ 1 2 3 4 5; 2 3 4 5 6; 3 4 5 6 7; 4 5 6 7 8]

a =
   1  2  3  4  5
   2  3  4  5  6
   3  4  5  6  7
   4  5  6  7  8
  
>> v=a(:,4)

v =
   4
   5
   6
   7
  
>>
|||
a = [ 1 2 3 4 5; 2 3 4 5 6; 3 4 5 6 7; 4 5 6 7 8];
a(:, 2:3)
|||
m=[2, 4, 6]
|||
m = [2 4 6; 3 6 9; 4 8 12]
|||
m0 = zeros(3,3)
|||
m1 = ones(3,3)
|||
m1 = rand(3,3)
|||
a = [ 1 2 3; 2 3 4; 1 2 5];
b = [ 2 1 3 ; 5 0 -2; 2 3 -1];
prod = a * b
|||
a = [ 1 2 3; 2 3 4; 1 2 5];
b = [ 2 1 3 ; 5 0 -2; 2 3 -1];
test= mtimes(a,b)
|||
a = [ 1 2 3 ; 4 5 6; 7 8 9];
b = [ 7 5 6 ; 2 0 8; 5 7 1];
c = a + b
|||
a = [ 1 2 3 ; 4 5 6; 7 8 9];
b = [ 7 5 6 ; 2 0 8; 5 7 1];
c = plus(a,b)
|||
a = [ 1 2 3 ; 4 5 6; 7 8 9];
b = [ 7 5 6 ; 2 0 8; 5 7 1];
c = a - b
|||
a = [ 1 2 3 ; 4 5 6; 7 8 9];
b = [ 7 5 6 ; 2 0 8; 5 7 1];
c = minus(a , b)
|||
a = [ 1 2 3; 2 3 4; 1 2 5];
test = det(a)
|||
AA−1 = A−1A = 1
|||
a = [ 1 2 3; 2 3 4; 1 2 5];
test = inv(a)
|||
a = [ 1 2 3; 2 3 4; 1 2 5];
test = trace(a)
|||
a = [ 1 2 3; 2 3 4; 1 2 5]
test = rank(a)
|||
a = [ 10 12 23 ; 14 8 6; 27 8 9]
b = a'
|||
a = [ 10 12 23 ; 14 8 6; 27 8 9]
b = transpose(a)
|||
a = [ 1 2 3 4 5; 2 3 4 5 6; 3 4 5 6 7; 4 5 6 7 8];
a( 4 , : ) = []
|||
a = [ 1 2 3 4 5; 2 3 4 5 6; 3 4 5 6 7; 4 5 6 7 8]
a(: , 5)=[]
"

Learn MATLAB Matrix,Matlab-Matrix - Useful Resources,Matlab-Matrix - Useful Resources|||Useful Links on Matlab-Matrix@@@Useful Books on Matlab-Matrix,"The following resources contain additional information on Matlab-Matrix. Please use them to get more in-depth knowledge on this.|||Matlab-Matrix Documentation − Matlab-Matrix's official website for its latest docs and updates.|||To enlist your site on this page, please drop an email to contact@tutorialspoint.com",Matlab-Matrix Documentation − Matlab-Matrix's official website for its latest docs and updates.,,,

Learn MATLAB Matrix,Discuss Matlab-Matrix,Discuss Matlab-Matrix|||Useful Video Courses|||Data Preprocessing for Machine Learning using MATLAB@@@Complete MATLAB Tutorial: Go from Beginner to Expert@@@Image Processing Toolbox in MATLAB@@@Matlab - The Complete Course@@@Digital Image Processing using MATLAB@@@Backpropagation Learning Method in Matlab,MATLAB is a programming language developed by MathWorks. It started out as a matrix programming language where linear algebra programming was simple. It can be run both under interactive sessions and as a batch job. This tutorial gives you aggressively a gentle introduction of MATLAB programming language. It is designed to give students fluency in MATLAB programming language. Problem-based MATLAB examples have been given in simple and easy way to make your learning fast and effective.,,,,

